player_id,position,toi_total_sec,toi_ES_sec,toi_PP_sec,toi_PK_sec,toi_total_min
8482747,F,19606.0,18432.0,688.0,486.0,326.77
8482749,F,25240.0,23098.0,1282.0,860.0,420.67
8482751,F,39301.0,35280.0,2455.0,1566.0,655.02
8482758,F,27537.0,24296.0,2261.0,980.0,458.95
8482761,G,3600.0,2932.0,346.0,322.0,60.0
8482762,D,184556.0,164992.0,13293.0,6271.0,3075.93
8482763,F,6255.0,5618.0,302.0,335.0,104.25
8482765,F,28550.0,25773.0,1865.0,912.0,475.83
8482768,F,71238.0,62593.0,5575.0,3070.0,1187.3
8482775,F,54789.0,44288.0,6856.0,3645.0,913.15
8482781,D,616.0,542.0,62.0,12.0,10.27
8482783,G,57302.0,51169.0,4288.0,1845.0,955.03
8482784,F,5699.0,5033.0,440.0,226.0,94.98
8482785,F,1337.0,1243.0,39.0,55.0,22.28
8482787,F,6741.0,6032.0,611.0,98.0,112.35
8482802,F,5300.0,5017.0,260.0,23.0,88.33
8482803,D,140376.0,122329.0,12356.0,5691.0,2339.6
8482804,D,2735.0,2507.0,154.0,74.0,45.58
8482807,D,43330.0,40570.0,1996.0,764.0,722.17
8482809,F,113403.0,95401.0,11600.0,6402.0,1890.05
8482815,F,1807.0,1657.0,12.0,138.0,30.12
8482821,G,331892.0,284424.0,29743.0,17725.0,5531.53
8482824,D,13840.0,12460.0,969.0,411.0,230.67
8482829,F,394.0,394.0,0.0,0.0,6.57
8482834,F,13802.0,12546.0,928.0,328.0,230.03
8482858,D,167233.0,147137.0,13321.0,6775.0,2787.22
8482859,F,57716.0,51644.0,4273.0,1799.0,961.93
8482861,D,19825.0,17910.0,1448.0,467.0,330.42
8482866,D,864.0,821.0,43.0,0.0,14.4
8482873,D,1893.0,1843.0,50.0,0.0,31.55
8482874,F,12307.0,11731.0,469.0,107.0,205.12
8482877,F,14507.0,13853.0,513.0,141.0,241.78
8482896,F,29774.0,26124.0,2593.0,1057.0,496.23
8482911,D,14985.0,13684.0,1046.0,255.0,249.75
8482929,D,136428.0,122044.0,9456.0,4928.0,2273.8
8482941,F,445.0,420.0,25.0,0.0,7.42
8482947,F,12565.0,12050.0,266.0,249.0,209.42
8482953,F,2029.0,2021.0,8.0,0.0,33.82
8482964,D,178295.0,158685.0,12661.0,6949.0,2971.58
8482982,G,189374.0,162387.0,17908.0,9079.0,3156.23
8482993,F,7905.0,7322.0,337.0,246.0,131.75
8483012,F,3152.0,2353.0,405.0,394.0,52.53
8483039,F,325.0,296.0,29.0,0.0,5.42
8483045,F,54.0,54.0,0.0,0.0,0.9
8483114,G,2400.0,2400.0,0.0,0.0,40.0
8483158,G,146.0,146.0,0.0,0.0,2.43
8483183,G,70.0,70.0,0.0,0.0,1.17
8483395,F,22554.0,20298.0,1507.0,749.0,375.9
8483397,F,19569.0,18267.0,1006.0,296.0,326.15
8483398,D,24817.0,22065.0,1821.0,931.0,413.62
8483401,F,439.0,387.0,0.0,52.0,7.32
8483406,F,13664.0,12579.0,740.0,345.0,227.73
8483407,D,646.0,624.0,0.0,22.0,10.77
8483424,F,12102.0,11719.0,289.0,94.0,201.7
8483425,D,57169.0,51864.0,3958.0,1347.0,952.82
8483429,D,8682.0,7289.0,582.0,811.0,144.7
8483431,F,185650.0,154135.0,20183.0,11332.0,3094.17
8483432,F,17620.0,16249.0,839.0,532.0,293.67
8483433,F,424.0,401.0,23.0,0.0,7.07
8483435,D,844.0,835.0,9.0,0.0,14.07
8483444,F,1444.0,1271.0,173.0,0.0,24.07
8483445,F,110752.0,95262.0,10746.0,4744.0,1845.87
8483447,F,44385.0,40640.0,2266.0,1479.0,739.75
8483448,D,32430.0,30762.0,1336.0,332.0,540.5
8483450,F,51319.0,43280.0,5447.0,2592.0,855.32
8483452,F,5158.0,4759.0,194.0,205.0,85.97
8483455,F,6763.0,6227.0,456.0,80.0,112.72
8483457,D,181246.0,156531.0,16565.0,8150.0,3020.77
8483460,D,60685.0,56681.0,2617.0,1387.0,1011.42
8483461,F,732.0,732.0,0.0,0.0,12.2
8483463,F,3118.0,2906.0,201.0,11.0,51.97
8483464,F,108451.0,93465.0,9630.0,5356.0,1807.52
8483465,F,10413.0,9210.0,727.0,476.0,173.55
8483466,D,111261.0,98279.0,8558.0,4424.0,1854.35
8483467,D,2644.0,2504.0,77.0,63.0,44.07
8483468,F,57700.0,49746.0,4869.0,3085.0,961.67
8483471,F,19295.0,16698.0,1603.0,994.0,321.58
8483472,D,18976.0,17230.0,1261.0,485.0,316.27
8483476,F,24356.0,21659.0,1757.0,940.0,405.93
8483481,F,5865.0,5302.0,437.0,126.0,97.75
8483482,D,13664.0,12659.0,849.0,156.0,227.73
8483485,D,98251.0,86912.0,7746.0,3593.0,1637.52
8483487,F,21463.0,19679.0,1379.0,405.0,357.72
8483489,F,61404.0,51469.0,6514.0,3421.0,1023.4
8483490,D,185962.0,158884.0,18868.0,8210.0,3099.37
8483491,F,32910.0,30376.0,1590.0,944.0,548.5
8483493,F,96603.0,81620.0,9778.0,5205.0,1610.05
8483495,D,137343.0,119895.0,10648.0,6800.0,2289.05
8483497,F,21585.0,19399.0,1419.0,767.0,359.75
8483499,F,56705.0,51063.0,3901.0,1741.0,945.08
8483500,F,33593.0,29578.0,2983.0,1032.0,559.88
8483503,D,23531.0,21006.0,1885.0,640.0,392.18
8483505,F,53522.0,46181.0,4233.0,3108.0,892.03
8483506,D,49036.0,42667.0,4079.0,2290.0,817.27
8483510,D,24524.0,22299.0,1419.0,806.0,408.73
8483512,F,49448.0,42202.0,4906.0,2340.0,824.13
8483513,F,21491.0,20296.0,1098.0,97.0,358.18
8483515,F,253621.0,216691.0,24440.0,12490.0,4227.02
8483516,F,43564.0,38627.0,2979.0,1958.0,726.07
8483524,F,107976.0,93189.0,9929.0,4858.0,1799.6
8483525,F,34200.0,30269.0,2840.0,1091.0,570.0
8483526,F,753.0,732.0,20.0,1.0,12.55
8483530,G,40084.0,34513.0,3648.0,1923.0,668.07
8483531,F,7087.0,6528.0,465.0,94.0,118.12
8483532,G,17882.0,15343.0,1540.0,999.0,298.03
8483538,F,789.0,701.0,82.0,6.0,13.15
8483546,D,1979.0,1873.0,106.0,0.0,32.98
8483548,G,89534.0,76082.0,8695.0,4757.0,1492.23
8483549,F,5460.0,4894.0,428.0,138.0,91.0
8483553,F,42925.0,40874.0,1235.0,816.0,715.42
8483565,D,158889.0,137362.0,14031.0,7496.0,2648.15
8483567,F,7483.0,6671.0,525.0,287.0,124.72
8483570,F,66637.0,58994.0,5280.0,2363.0,1110.62
8483573,F,40777.0,36047.0,3226.0,1504.0,679.62
8483575,G,14222.0,11299.0,2167.0,756.0,237.03
8483597,F,11060.0,10345.0,630.0,85.0,184.33
8483609,F,49234.0,45510.0,2224.0,1500.0,820.57
8483619,D,20077.0,17129.0,1845.0,1103.0,334.62
8483620,D,35711.0,30799.0,3363.0,1549.0,595.18
8483630,F,21465.0,18884.0,1730.0,851.0,357.75
8483641,F,1149.0,995.0,129.0,25.0,19.15
8483668,G,12458.0,11430.0,540.0,488.0,207.63
8483669,F,7375.0,6978.0,375.0,22.0,122.92
8483675,F,425.0,359.0,62.0,4.0,7.08
8483676,F,9443.0,7450.0,1283.0,710.0,157.38
8483678,D,56810.0,52228.0,3190.0,1392.0,946.83
8483686,D,10363.0,9689.0,427.0,247.0,172.72
8483687,D,4886.0,4507.0,268.0,111.0,81.43
8483690,F,37353.0,30875.0,4427.0,2051.0,622.55
8483703,G,7164.0,6023.0,868.0,273.0,119.4
8483709,D,2055.0,1909.0,13.0,133.0,34.25
8483710,G,58318.0,49330.0,5261.0,3727.0,971.97
8483712,D,4156.0,3805.0,242.0,109.0,69.27
8483728,F,3177.0,3081.0,86.0,10.0,52.95
8483731,F,12917.0,11319.0,1112.0,486.0,215.28
8483733,F,27283.0,25651.0,1227.0,405.0,454.72
8483746,G,1200.0,1052.0,133.0,15.0,20.0
8483752,F,11715.0,10088.0,1043.0,584.0,195.25
8483756,F,14555.0,14088.0,363.0,104.0,242.58
8483760,D,922.0,828.0,38.0,56.0,15.37
8483763,D,1049.0,1020.0,0.0,29.0,17.48
8483766,D,719.0,719.0,0.0,0.0,11.98
8483768,D,39362.0,37106.0,1375.0,881.0,656.03
8483771,F,6109.0,5443.0,451.0,215.0,101.82
8483808,F,223275.0,187426.0,23568.0,12281.0,3721.25
8483841,F,2572.0,2411.0,96.0,65.0,42.87
8483890,F,28835.0,25521.0,2049.0,1265.0,480.58
8483920,F,1679.0,1574.0,105.0,0.0,27.98
8483930,F,25799.0,22347.0,2137.0,1315.0,429.98
8484125,F,8802.0,7236.0,882.0,684.0,146.7
8484135,F,6043.0,5693.0,118.0,232.0,100.72
8484136,F,45555.0,42176.0,2363.0,1016.0,759.25
8484142,F,23696.0,20941.0,1955.0,800.0,394.93
8484144,F,226351.0,196719.0,19477.0,10155.0,3772.52
8484145,F,165425.0,138325.0,17803.0,9297.0,2757.08
8484148,D,988.0,816.0,56.0,116.0,16.47
8484149,F,19360.0,16268.0,2063.0,1029.0,322.67
8484150,D,27664.0,25076.0,1519.0,1069.0,461.07
8484152,D,7446.0,6508.0,525.0,413.0,124.1
8484153,F,177506.0,148747.0,19939.0,8820.0,2958.43
8484158,F,38787.0,34014.0,2684.0,2089.0,646.45
8484160,F,12523.0,10265.0,1559.0,699.0,208.72
8484164,F,37506.0,32809.0,3058.0,1639.0,625.1
8484166,F,184316.0,157779.0,16521.0,10016.0,3071.93
8484168,F,6484.0,5992.0,282.0,210.0,108.07
8484169,D,8015.0,7530.0,385.0,100.0,133.58
8484170,G,49799.0,42239.0,5428.0,2132.0,829.98
8484177,F,18022.0,16740.0,878.0,404.0,300.37
8484180,F,10488.0,8929.0,1015.0,544.0,174.8
8484185,F,24158.0,20854.0,2140.0,1164.0,402.63
8484186,F,41841.0,36028.0,3905.0,1908.0,697.35
8484188,D,16056.0,14837.0,863.0,356.0,267.6
8484197,F,23597.0,21251.0,1386.0,960.0,393.28
8484203,F,8509.0,7219.0,814.0,476.0,141.82
8484210,F,36495.0,31813.0,3146.0,1536.0,608.25
8484220,D,1577.0,1457.0,120.0,0.0,26.28
8484221,F,41957.0,36280.0,3743.0,1934.0,699.28
8484223,D,36704.0,31383.0,3945.0,1376.0,611.73
8484227,F,113953.0,96687.0,11773.0,5493.0,1899.22
8484230,F,18508.0,16709.0,1404.0,395.0,308.47
8484234,F,4366.0,3863.0,220.0,283.0,72.77
8484240,D,46683.0,41114.0,3887.0,1682.0,778.05
8484241,F,36192.0,30612.0,3328.0,2252.0,603.2
8484242,F,1241.0,898.0,303.0,40.0,20.68
8484254,D,9420.0,7593.0,1268.0,559.0,157.0
8484255,F,4229.0,3981.0,231.0,17.0,70.48
8484256,D,4635.0,4234.0,146.0,255.0,77.25
8484258,D,140412.0,128416.0,8073.0,3923.0,2340.2
8484259,F,757.0,654.0,103.0,0.0,12.62
8484262,D,5000.0,4904.0,36.0,60.0,83.33
8484268,G,44333.0,40258.0,2736.0,1339.0,738.88
8484287,D,4792.0,4401.0,317.0,74.0,79.87
8484293,G,1258.0,1059.0,154.0,45.0,20.97
8484304,D,113296.0,99452.0,9446.0,4398.0,1888.27
8484305,D,20935.0,19804.0,870.0,261.0,348.92
8484312,G,21473.0,18830.0,2083.0,560.0,357.88
8484314,F,11374.0,9352.0,1362.0,660.0,189.57
8484321,D,65794.0,60493.0,3559.0,1742.0,1096.57
8484325,F,11229.0,10218.0,719.0,292.0,187.15
8484326,D,560.0,553.0,7.0,0.0,9.33
8484380,F,2703.0,2466.0,165.0,72.0,45.05
8484386,D,9703.0,8925.0,341.0,437.0,161.72
8484387,F,120843.0,102917.0,12078.0,5848.0,2014.05
8484388,F,13453.0,11475.0,1376.0,602.0,224.22
8484392,F,875.0,779.0,40.0,56.0,14.58
8484406,F,3129.0,3069.0,56.0,4.0,52.15
8484428,D,5609.0,4814.0,478.0,317.0,93.48
8484471,F,50164.0,42110.0,5701.0,2353.0,836.07
8484509,F,13403.0,12436.0,660.0,307.0,223.38
8484529,F,639.0,627.0,12.0,0.0,10.65
8484759,D,3401.0,3008.0,248.0,145.0,56.68
8484762,F,50671.0,42691.0,5646.0,2334.0,844.52
8484768,D,31012.0,26626.0,2526.0,1860.0,516.87
8484779,F,4295.0,3518.0,627.0,150.0,71.58
8484783,D,62586.0,55159.0,5021.0,2406.0,1043.1
8484793,F,3883.0,3705.0,130.0,48.0,64.72
8484794,F,7560.0,6721.0,583.0,256.0,126.0
8484797,F,2550.0,2400.0,150.0,0.0,42.5
8484798,D,52911.0,46273.0,4745.0,1893.0,881.85
8484800,F,28469.0,25855.0,1461.0,1153.0,474.48
8484801,F,144715.0,121065.0,16738.0,6912.0,2411.92
8484806,D,46610.0,41296.0,3631.0,1683.0,776.83
8484821,F,745.0,647.0,55.0,43.0,12.42
8484829,F,43575.0,36578.0,5044.0,1953.0,726.25
8484839,D,4444.0,3964.0,299.0,181.0,74.07
8484860,F,26417.0,22556.0,2389.0,1472.0,440.28
8484873,D,14625.0,12564.0,1226.0,835.0,243.75
8484901,F,13080.0,10775.0,1607.0,698.0,218.0
8484911,F,88786.0,74760.0,8951.0,5075.0,1479.77
8484929,F,9643.0,9171.0,312.0,160.0,160.72
8484933,D,3578.0,3173.0,309.0,96.0,59.63
8484938,F,14855.0,12449.0,1668.0,738.0,247.58
8484958,F,82345.0,74159.0,5118.0,3068.0,1372.42
8484976,F,6228.0,5897.0,187.0,144.0,103.8
8484984,F,49029.0,41278.0,5112.0,2639.0,817.15
8484994,F,19344.0,17103.0,1748.0,493.0,322.4
8484999,F,3814.0,3314.0,344.0,156.0,63.57
8485105,F,3820.0,3672.0,107.0,41.0,63.67
8485251,F,1435.0,1260.0,143.0,32.0,23.92
8485366,D,77779.0,65140.0,8117.0,4522.0,1296.32
8485385,F,1940.0,1755.0,160.0,25.0,32.33
8485388,F,930.0,864.0,0.0,66.0,15.5
8485391,F,12706.0,10621.0,1477.0,608.0,211.77
8485395,F,1746.0,1719.0,27.0,0.0,29.1
8485402,F,24540.0,21724.0,1807.0,1009.0,409.0
8485405,F,1404.0,1162.0,120.0,122.0,23.4
8485406,F,9187.0,7616.0,1002.0,569.0,153.12
8485414,F,44445.0,36220.0,5153.0,3072.0,740.75
8485467,F,3253.0,2844.0,295.0,114.0,54.22
8485469,F,669.0,669.0,0.0,0.0,11.15
8485483,F,1259.0,1004.0,109.0,146.0,20.98
8485493,F,6206.0,5015.0,957.0,234.0,103.43
8485511,F,2106.0,2026.0,67.0,13.0,35.1
8485512,F,20888.0,17404.0,2346.0,1138.0,348.13
8485702,F,20309.0,17896.0,1720.0,693.0,338.48
8486056,F,3969.0,3406.0,305.0,258.0,66.15
8486166,D,2555.0,2055.0,265.0,235.0,42.58
8486169,D,1514.0,1388.0,25.0,101.0,25.23
