season,team,state,zone,for_att,for_gl,ag_att,ag_gl
20242025,EDM,ES,unk,0,0,0,0
20242025,EDM,PP,CNFI,105,14,75,14
20242025,EDM,PP,MNFI,58,11,53,8
20242025,EDM,PP,FNFI,53,2,45,4
20242025,EDM,PP,Wide,152,14,173,11
20242025,EDM,PP,lane_other,35,6,23,4
20242025,EDM,PP,unk,0,0,0,0
20242025,EDM,PK,CNFI,12,1,13,1
20242025,EDM,PK,MNFI,14,3,8,0
20242025,EDM,PK,FNFI,3,0,5,0
20242025,EDM,PK,Wide,40,0,45,0
20242025,EDM,PK,lane_other,131,0,120,2
20242025,EDM,PK,unk,0,0,0,0
20212022,MTL,ES,CNFI,512,64,639,95
20212022,MTL,ES,MNFI,408,34,530,54
20212022,MTL,ES,FNFI,230,7,289,8
20212022,MTL,ES,Wide,1468,43,1586,37
20212022,MTL,ES,lane_other,909,9,847,7
20212022,MTL,ES,unk,0,0,0,0
20212022,MTL,PP,CNFI,94,14,122,13
20212022,MTL,PP,MNFI,77,3,91,15
20212022,MTL,PP,FNFI,42,2,70,4
20212022,MTL,PP,Wide,190,10,284,27
20212022,MTL,PP,lane_other,41,5,43,7
20212022,MTL,PP,unk,0,0,0,0
20212022,MTL,PK,CNFI,14,2,25,6
20212022,MTL,PK,MNFI,19,2,17,4
20212022,MTL,PK,FNFI,5,0,4,1
20212022,MTL,PK,Wide,73,1,45,0
20212022,MTL,PK,lane_other,180,0,151,1
20212022,MTL,PK,unk,0,0,0,0
20252026,STL,ES,CNFI,322,41,350,47
20252026,STL,ES,MNFI,272,30,232,31
20252026,STL,ES,FNFI,160,7,192,5
20252026,STL,ES,Wide,864,20,973,20
20252026,STL,ES,lane_other,510,7,515,5
20252026,STL,ES,unk,0,0,0,0
20252026,STL,PP,CNFI,54,5,75,14
20252026,STL,PP,MNFI,41,7,48,8
20252026,STL,PP,FNFI,23,1,47,4
20252026,STL,PP,Wide,74,7,106,4
20252026,STL,PP,lane_other,16,1,28,1
20252026,STL,PP,unk,0,0,0,0
20252026,STL,PK,CNFI,4,1,12,2
20252026,STL,PK,MNFI,6,1,5,1
20252026,STL,PK,FNFI,1,0,1,0
20252026,STL,PK,Wide,37,0,27,0
20252026,STL,PK,lane_other,67,0,61,1
20252026,STL,PK,unk,0,0,0,0
20212022,TBL,ES,CNFI,583,75,499,64
20212022,TBL,ES,MNFI,513,51,484,46
20212022,TBL,ES,FNFI,302,11,285,8
20212022,TBL,ES,Wide,1339,40,1376,23
20212022,TBL,ES,lane_other,864,9,838,11
20212022,TBL,ES,unk,0,0,0,0
20212022,TBL,PP,CNFI,133,21,104,17
20212022,TBL,PP,MNFI,78,10,86,9
20212022,TBL,PP,FNFI,85,6,56,4
20212022,TBL,PP,Wide,227,16,219,16
20212022,TBL,PP,lane_other,31,3,24,1
20212022,TBL,PP,unk,0,0,0,0
20212022,TBL,PK,CNFI,24,4,18,2
20212022,TBL,PK,MNFI,13,2,27,2
20212022,TBL,PK,FNFI,2,0,5,0
20212022,TBL,PK,Wide,43,1,41,0
20212022,TBL,PK,lane_other,160,0,123,0
20212022,TBL,PK,unk,0,0,0,0
20222023,TBL,ES,CNFI,633,89,538,68
20222023,TBL,ES,MNFI,481,33,481,42
20222023,TBL,ES,FNFI,364,10,308,10
20222023,TBL,ES,Wide,1391,34,1461,33
20222023,TBL,ES,lane_other,910,11,938,14
20222023,TBL,ES,unk,0,0,0,0
20222023,TBL,PP,CNFI,118,27,150,23
20222023,TBL,PP,MNFI,112,11,88,14
20222023,TBL,PP,FNFI,74,4,80,2
20222023,TBL,PP,Wide,225,23,197,9
20222023,TBL,PP,lane_other,34,2,44,4
20222023,TBL,PP,unk,0,0,0,0
20222023,TBL,PK,CNFI,20,2,21,4
20222023,TBL,PK,MNFI,21,2,18,4
20222023,TBL,PK,FNFI,4,0,5,1
20222023,TBL,PK,Wide,54,1,49,0
20222023,TBL,PK,lane_other,182,0,175,0
20222023,TBL,PK,unk,0,0,0,0
20222023,ANA,ES,CNFI,504,68,823,114
20222023,ANA,ES,MNFI,354,36,544,46
20222023,ANA,ES,FNFI,250,10,403,16
20222023,ANA,ES,Wide,1463,31,1680,38
20222023,ANA,ES,lane_other,930,2,882,13
20222023,ANA,ES,unk,0,0,0,0
20222023,ANA,PP,CNFI,115,14,163,25
20222023,ANA,PP,MNFI,64,4,113,15
20222023,ANA,PP,FNFI,76,7,91,5
20222023,ANA,PP,Wide,205,10,259,30
20222023,ANA,PP,lane_other,31,1,38,1
20222023,ANA,PP,unk,0,0,0,0
20222023,ANA,PK,CNFI,11,0,25,3
20222023,ANA,PK,MNFI,4,0,17,3
20222023,ANA,PK,FNFI,1,0,2,0
20222023,ANA,PK,Wide,54,0,45,0
20222023,ANA,PK,lane_other,164,0,152,0
20222023,ANA,PK,unk,0,0,0,0
20252026,CGY,ES,CNFI,345,44,395,51
20252026,CGY,ES,MNFI,209,19,273,24
20252026,CGY,ES,FNFI,202,7,167,7
20252026,CGY,ES,Wide,1016,24,1073,19
20252026,CGY,ES,lane_other,648,8,609,8
20252026,CGY,ES,unk,0,0,0,0
20252026,CGY,PP,CNFI,74,6,74,18
20252026,CGY,PP,MNFI,45,7,53,4
20252026,CGY,PP,FNFI,47,1,48,2
20252026,CGY,PP,Wide,94,5,103,5
20252026,CGY,PP,lane_other,16,1,31,4
20252026,CGY,PP,unk,0,0,0,0
20252026,CGY,PK,CNFI,19,5,14,1
20252026,CGY,PK,MNFI,12,2,12,1
20252026,CGY,PK,FNFI,2,0,5,0
20252026,CGY,PK,Wide,42,0,35,0
20252026,CGY,PK,lane_other,70,0,88,0
20252026,CGY,PK,unk,0,0,0,0
20212022,TOR,ES,CNFI,654,101,505,87
20212022,TOR,ES,MNFI,571,46,467,42
20212022,TOR,ES,FNFI,328,12,273,7
20212022,TOR,ES,Wide,1500,45,1482,33
20212022,TOR,ES,lane_other,900,9,1035,17
20212022,TOR,ES,unk,0,0,0,0
20212022,TOR,PP,CNFI,109,16,85,15
20212022,TOR,PP,MNFI,124,23,71,9
20212022,TOR,PP,FNFI,58,1,58,3
20212022,TOR,PP,Wide,213,16,165,13
20212022,TOR,PP,lane_other,35,4,35,2
20212022,TOR,PP,unk,0,0,0,0
20212022,TOR,PK,CNFI,26,9,14,1
20212022,TOR,PK,MNFI,29,2,17,0
20212022,TOR,PK,FNFI,11,0,4,0
20212022,TOR,PK,Wide,53,1,53,2
20212022,TOR,PK,lane_other,100,1,123,0
20212022,TOR,PK,unk,0,0,0,0
20212022,COL,ES,CNFI,546,77,554,67
20212022,COL,ES,MNFI,485,55,408,33
20212022,COL,ES,FNFI,440,17,273,8
20212022,COL,ES,Wide,1510,39,1528,39
20212022,COL,ES,lane_other,866,14,1087,8
20212022,COL,ES,unk,0,0,0,0
20212022,COL,PP,CNFI,113,18,131,19
20212022,COL,PP,MNFI,110,13,82,7
20212022,COL,PP,FNFI,115,8,85,3
20212022,COL,PP,Wide,249,20,167,11
20212022,COL,PP,lane_other,34,5,28,5
20212022,COL,PP,unk,0,0,0,0
20212022,COL,PK,CNFI,17,2,14,3
20212022,COL,PK,MNFI,19,3,11,1
20212022,COL,PK,FNFI,3,0,6,0
20212022,COL,PK,Wide,53,1,52,0
20212022,COL,PK,lane_other,131,0,174,0
20212022,COL,PK,unk,0,0,0,0
20242025,BUF,ES,CNFI,456,67,506,82
20242025,BUF,ES,MNFI,369,43,388,41
20242025,BUF,ES,FNFI,305,15,286,10
20242025,BUF,ES,Wide,1626,47,1650,31
20242025,BUF,ES,lane_other,900,11,911,13
20242025,BUF,ES,unk,0,0,0,0
20242025,BUF,PP,CNFI,97,13,105,22
20242025,BUF,PP,MNFI,68,5,66,5
20242025,BUF,PP,FNFI,62,5,88,5
20242025,BUF,PP,Wide,187,14,185,17
20242025,BUF,PP,lane_other,28,0,33,5
20242025,BUF,PP,unk,0,0,0,0
20242025,BUF,PK,CNFI,16,5,12,2
20242025,BUF,PK,MNFI,13,2,14,1
20242025,BUF,PK,FNFI,1,0,2,0
20242025,BUF,PK,Wide,55,1,67,3
20242025,BUF,PK,lane_other,144,0,143,0
20242025,BUF,PK,unk,0,0,0,0
20242025,CBJ,ES,CNFI,529,75,568,65
20242025,CBJ,ES,MNFI,345,45,359,43
20242025,CBJ,ES,FNFI,263,13,330,10
20242025,CBJ,ES,Wide,1821,40,1811,43
20242025,CBJ,ES,lane_other,981,13,891,18
20242025,CBJ,ES,unk,0,0,0,0
20242025,CBJ,PP,CNFI,86,13,102,17
20242025,CBJ,PP,MNFI,50,4,71,11
20242025,CBJ,PP,FNFI,56,5,73,3
20242025,CBJ,PP,Wide,136,11,156,13
20242025,CBJ,PP,lane_other,21,0,29,2
20242025,CBJ,PP,unk,0,0,0,0
20242025,CBJ,PK,CNFI,6,3,10,2
20242025,CBJ,PK,MNFI,15,3,10,1
20242025,CBJ,PK,FNFI,6,0,4,0
20242025,CBJ,PK,Wide,67,2,41,2
20242025,CBJ,PK,lane_other,117,1,118,1
20242025,CBJ,PK,unk,0,0,0,0
20212022,FLA,ES,CNFI,689,100,546,67
20212022,FLA,ES,MNFI,604,58,429,43
20212022,FLA,ES,FNFI,342,13,247,9
20212022,FLA,ES,Wide,1610,35,1380,33
20212022,FLA,ES,lane_other,842,14,1064,14
20212022,FLA,ES,unk,0,0,0,0
20212022,FLA,PP,CNFI,107,28,114,24
20212022,FLA,PP,MNFI,89,7,78,11
20212022,FLA,PP,FNFI,90,6,59,0
20212022,FLA,PP,Wide,174,15,248,13
20212022,FLA,PP,lane_other,39,8,51,2
20212022,FLA,PP,unk,0,0,0,0
20212022,FLA,PK,CNFI,29,7,18,5
20212022,FLA,PK,MNFI,25,3,18,3
20212022,FLA,PK,FNFI,5,0,1,0
20212022,FLA,PK,Wide,46,1,51,0
20212022,FLA,PK,lane_other,131,1,156,0
20212022,FLA,PK,unk,0,0,0,0
20212022,BOS,ES,CNFI,493,71,371,50
20212022,BOS,ES,MNFI,535,45,433,44
20212022,BOS,ES,FNFI,348,13,293,10
20212022,BOS,ES,Wide,1662,30,1369,32
20212022,BOS,ES,lane_other,903,17,842,9
20212022,BOS,ES,unk,0,0,0,0
20212022,BOS,PP,CNFI,101,13,101,18
20212022,BOS,PP,MNFI,106,12,79,6
20212022,BOS,PP,FNFI,83,6,79,2
20212022,BOS,PP,Wide,233,15,211,15
20212022,BOS,PP,lane_other,38,4,30,5
20212022,BOS,PP,unk,0,0,0,0
20212022,BOS,PK,CNFI,10,2,18,4
20212022,BOS,PK,MNFI,18,1,30,2
20212022,BOS,PK,FNFI,4,1,5,0
20212022,BOS,PK,Wide,53,0,56,0
20212022,BOS,PK,lane_other,169,0,163,0
20212022,BOS,PK,unk,0,0,0,0
20242025,MTL,ES,CNFI,463,53,556,70
20242025,MTL,ES,MNFI,410,45,372,41
20242025,MTL,ES,FNFI,294,9,301,11
20242025,MTL,ES,Wide,1555,39,1681,38
20242025,MTL,ES,lane_other,981,10,924,18
20242025,MTL,ES,unk,0,0,0,0
20242025,MTL,PP,CNFI,89,13,128,13
20242025,MTL,PP,MNFI,45,4,78,12
20242025,MTL,PP,FNFI,39,1,66,8
20242025,MTL,PP,Wide,197,23,191,9
20242025,MTL,PP,lane_other,32,4,41,3
20242025,MTL,PP,unk,0,0,0,0
20242025,MTL,PK,CNFI,7,3,9,0
20242025,MTL,PK,MNFI,23,5,8,3
20242025,MTL,PK,FNFI,1,0,5,1
20242025,MTL,PK,Wide,51,1,49,0
20242025,MTL,PK,lane_other,221,0,118,0
20242025,MTL,PK,unk,0,0,0,0
20242025,LAK,ES,CNFI,552,79,424,47
20242025,LAK,ES,MNFI,327,30,310,34
20242025,LAK,ES,FNFI,309,9,260,10
20242025,LAK,ES,Wide,1877,36,1708,26
20242025,LAK,ES,lane_other,891,15,955,10
20242025,LAK,ES,unk,0,0,0,0
20242025,LAK,PP,CNFI,87,10,123,19
20242025,LAK,PP,MNFI,47,4,72,8
20242025,LAK,PP,FNFI,54,0,56,3
20242025,LAK,PP,Wide,185,15,132,8
20242025,LAK,PP,lane_other,34,1,30,3
20242025,LAK,PP,unk,0,0,0,0
20242025,LAK,PK,CNFI,16,0,10,2
20242025,LAK,PK,MNFI,8,1,13,2
20242025,LAK,PK,FNFI,3,0,0,0
20242025,LAK,PK,Wide,47,1,53,1
20242025,LAK,PK,lane_other,106,0,120,0
20242025,LAK,PK,unk,0,0,0,0
20232024,PIT,ES,CNFI,623,72,575,86
20232024,PIT,ES,MNFI,417,37,413,37
20232024,PIT,ES,FNFI,299,10,325,9
20232024,PIT,ES,Wide,1795,42,1789,32
20232024,PIT,ES,lane_other,981,18,1064,10
20232024,PIT,ES,unk,0,0,0,0
20232024,PIT,PP,CNFI,178,25,93,20
20232024,PIT,PP,MNFI,63,3,73,7
20232024,PIT,PP,FNFI,85,2,81,2
20232024,PIT,PP,Wide,217,6,213,13
20232024,PIT,PP,lane_other,48,4,27,0
20232024,PIT,PP,unk,0,0,0,0
20232024,PIT,PK,CNFI,21,1,18,6
20232024,PIT,PK,MNFI,10,2,25,3
20232024,PIT,PK,FNFI,2,0,6,0
20232024,PIT,PK,Wide,66,1,74,2
20232024,PIT,PK,lane_other,177,0,233,1
20232024,PIT,PK,unk,0,0,0,0
20242025,TOR,ES,CNFI,524,67,467,59
20242025,TOR,ES,MNFI,327,54,342,31
20242025,TOR,ES,FNFI,269,9,277,7
20242025,TOR,ES,Wide,1692,26,1830,34
20242025,TOR,ES,lane_other,945,8,840,4
20242025,TOR,ES,unk,0,0,0,0
20242025,TOR,PP,CNFI,121,22,115,18
20242025,TOR,PP,MNFI,74,8,51,3
20242025,TOR,PP,FNFI,56,4,64,2
20242025,TOR,PP,Wide,158,15,220,21
20242025,TOR,PP,lane_other,23,2,34,4
20242025,TOR,PP,unk,0,0,0,0
20242025,TOR,PK,CNFI,7,0,18,3
20242025,TOR,PK,MNFI,15,2,15,2
20242025,TOR,PK,FNFI,4,2,1,0
20242025,TOR,PK,Wide,50,1,62,0
20242025,TOR,PK,lane_other,164,0,135,0
20242025,TOR,PK,unk,0,0,0,0
20242025,COL,ES,CNFI,492,58,497,79
20242025,COL,ES,MNFI,419,47,299,22
20242025,COL,ES,FNFI,356,15,265,8
20242025,COL,ES,Wide,1770,27,1516,26
20242025,COL,ES,lane_other,805,13,1111,11
20242025,COL,ES,unk,0,0,0,0
20242025,COL,PP,CNFI,93,11,96,15
20242025,COL,PP,MNFI,78,10,52,9
20242025,COL,PP,FNFI,85,12,61,2
20242025,COL,PP,Wide,145,19,139,11
20242025,COL,PP,lane_other,35,2,31,2
20242025,COL,PP,unk,0,0,0,0
20242025,COL,PK,CNFI,8,0,10,3
20242025,COL,PK,MNFI,8,2,16,2
20242025,COL,PK,FNFI,3,0,0,0
20242025,COL,PK,Wide,59,2,50,1
20242025,COL,PK,lane_other,116,1,143,0
20242025,COL,PK,unk,0,0,0,0
20232024,SEA,ES,CNFI,522,54,491,64
20232024,SEA,ES,MNFI,384,38,371,38
20232024,SEA,ES,FNFI,305,7,304,7
20232024,SEA,ES,Wide,1755,36,1860,29
20232024,SEA,ES,lane_other,868,10,1077,9
20232024,SEA,ES,unk,0,0,0,0
20232024,SEA,PP,CNFI,136,21,112,19
20232024,SEA,PP,MNFI,58,9,65,9
20232024,SEA,PP,FNFI,71,7,105,5
20232024,SEA,PP,Wide,204,10,183,7
20232024,SEA,PP,lane_other,31,1,33,4
20232024,SEA,PP,unk,0,0,0,0
20232024,SEA,PK,CNFI,9,1,14,4
20232024,SEA,PK,MNFI,16,3,8,1
20232024,SEA,PK,FNFI,5,0,6,0
20232024,SEA,PK,Wide,53,0,61,1
20232024,SEA,PK,lane_other,179,1,189,3
20232024,SEA,PK,unk,0,0,0,0
20252026,EDM,ES,CNFI,378,49,340,45
20252026,EDM,ES,MNFI,253,26,244,26
20252026,EDM,ES,FNFI,163,4,175,6
20252026,EDM,ES,Wide,1003,20,954,18
20252026,EDM,ES,lane_other,626,4,557,8
20252026,EDM,ES,unk,0,0,0,0
20252026,EDM,PP,CNFI,113,23,85,15
20252026,EDM,PP,MNFI,43,4,47,2
20252026,EDM,PP,FNFI,39,2,33,2
20252026,EDM,PP,Wide,111,9,116,11
20252026,EDM,PP,lane_other,32,5,27,1
20252026,EDM,PP,unk,0,0,0,0
20252026,EDM,PK,CNFI,9,2,5,1
20252026,EDM,PK,MNFI,17,1,7,1
20252026,EDM,PK,FNFI,3,0,2,0
20252026,EDM,PK,Wide,35,0,23,1
20252026,EDM,PK,lane_other,90,0,84,0
20252026,EDM,PK,unk,0,0,0,0
20242025,FLA,ES,CNFI,527,65,474,65
20242025,FLA,ES,MNFI,355,26,315,16
20242025,FLA,ES,FNFI,341,15,264,8
20242025,FLA,ES,Wide,1820,34,1639,36
20242025,FLA,ES,lane_other,744,11,929,10
20242025,FLA,ES,unk,0,0,0,0
20242025,FLA,PP,CNFI,149,27,123,20
20242025,FLA,PP,MNFI,61,13,65,5
20242025,FLA,PP,FNFI,77,1,64,2
20242025,FLA,PP,Wide,191,8,176,12
20242025,FLA,PP,lane_other,39,1,31,3
20242025,FLA,PP,unk,0,0,0,0
20242025,FLA,PK,CNFI,5,2,10,1
20242025,FLA,PK,MNFI,19,2,10,3
20242025,FLA,PK,FNFI,8,0,0,0
20242025,FLA,PK,Wide,56,2,61,1
20242025,FLA,PK,lane_other,131,4,174,0
20242025,FLA,PK,unk,0,0,0,0
20242025,BOS,ES,CNFI,460,69,462,56
20242025,BOS,ES,MNFI,304,28,391,41
20242025,BOS,ES,FNFI,239,9,298,10
20242025,BOS,ES,Wide,1609,23,1741,38
20242025,BOS,ES,lane_other,918,14,880,15
20242025,BOS,ES,unk,0,0,0,0
20242025,BOS,PP,CNFI,120,16,114,24
20242025,BOS,PP,MNFI,57,6,73,13
20242025,BOS,PP,FNFI,65,2,51,3
20242025,BOS,PP,Wide,201,8,162,11
20242025,BOS,PP,lane_other,33,1,31,0
20242025,BOS,PP,unk,0,0,0,0
20242025,BOS,PK,CNFI,10,0,22,4
20242025,BOS,PK,MNFI,13,2,25,4
20242025,BOS,PK,FNFI,4,0,1,0
20242025,BOS,PK,Wide,66,1,83,3
20242025,BOS,PK,lane_other,128,0,129,0
20242025,BOS,PK,unk,0,0,0,0
20232024,ARI,ES,CNFI,521,70,591,73
20232024,ARI,ES,MNFI,378,33,366,41
20232024,ARI,ES,FNFI,250,10,246,6
20232024,ARI,ES,Wide,1654,44,1813,38
20232024,ARI,ES,lane_other,967,15,994,17
20232024,ARI,ES,unk,0,0,0,0
20232024,ARI,PP,CNFI,91,15,153,18
20232024,ARI,PP,MNFI,72,15,90,11
20232024,ARI,PP,FNFI,70,4,84,8
20232024,ARI,PP,Wide,198,14,272,20
20232024,ARI,PP,lane_other,30,4,47,5
20232024,ARI,PP,unk,0,0,0,0
20232024,ARI,PK,CNFI,12,4,11,4
20232024,ARI,PK,MNFI,11,2,15,1
20232024,ARI,PK,FNFI,4,0,7,0
20232024,ARI,PK,Wide,57,1,55,2
20232024,ARI,PK,lane_other,198,0,138,0
20232024,ARI,PK,unk,0,0,0,0
20252026,BUF,ES,CNFI,359,46,376,43
20252026,BUF,ES,MNFI,210,31,241,31
20252026,BUF,ES,FNFI,183,12,218,3
20252026,BUF,ES,Wide,1035,20,1001,13
20252026,BUF,ES,lane_other,561,6,490,8
20252026,BUF,ES,unk,0,0,0,0
20252026,BUF,PP,CNFI,81,12,79,8
20252026,BUF,PP,MNFI,59,8,49,4
20252026,BUF,PP,FNFI,57,4,61,2
20252026,BUF,PP,Wide,152,5,111,11
20252026,BUF,PP,lane_other,24,2,22,3
20252026,BUF,PP,unk,0,0,0,0
20252026,BUF,PK,CNFI,7,4,8,3
20252026,BUF,PK,MNFI,8,1,3,0
20252026,BUF,PK,FNFI,3,0,0,0
20252026,BUF,PK,Wide,29,0,38,0
20252026,BUF,PK,lane_other,98,0,98,0
20252026,BUF,PK,unk,0,0,0,0
20232024,ANA,ES,CNFI,477,62,603,80
20232024,ANA,ES,MNFI,292,30,376,36
20232024,ANA,ES,FNFI,248,8,322,10
20232024,ANA,ES,Wide,1576,25,1659,33
20232024,ANA,ES,lane_other,989,8,839,21
20232024,ANA,ES,unk,0,0,0,0
20232024,ANA,PP,CNFI,93,10,186,30
20232024,ANA,PP,MNFI,54,8,103,17
20232024,ANA,PP,FNFI,56,3,111,8
20232024,ANA,PP,Wide,203,18,350,30
20232024,ANA,PP,lane_other,32,2,42,2
20232024,ANA,PP,unk,0,0,0,0
20232024,ANA,PK,CNFI,15,4,16,2
20232024,ANA,PK,MNFI,12,5,8,0
20232024,ANA,PK,FNFI,5,0,3,0
20232024,ANA,PK,Wide,74,0,44,0
20232024,ANA,PK,lane_other,278,1,161,2
20232024,ANA,PK,unk,0,0,0,0
20232024,WSH,ES,CNFI,537,76,581,83
20232024,WSH,ES,MNFI,364,25,371,43
20232024,WSH,ES,FNFI,213,8,365,16
20232024,WSH,ES,Wide,1670,28,1794,30
20232024,WSH,ES,lane_other,1018,10,964,7
20232024,WSH,ES,unk,0,0,0,0
20232024,WSH,PP,CNFI,138,23,127,20
20232024,WSH,PP,MNFI,57,9,65,6
20232024,WSH,PP,FNFI,68,5,89,3
20232024,WSH,PP,Wide,198,7,215,15
20232024,WSH,PP,lane_other,21,0,33,5
20232024,WSH,PP,unk,0,0,0,0
20232024,WSH,PK,CNFI,7,1,15,1
20232024,WSH,PK,MNFI,10,0,10,1
20232024,WSH,PK,FNFI,2,0,4,2
20232024,WSH,PK,Wide,65,1,80,0
20232024,WSH,PK,lane_other,185,1,150,0
20232024,WSH,PK,unk,0,0,0,0
20252026,CBJ,ES,CNFI,360,38,327,33
20252026,CBJ,ES,MNFI,266,31,213,22
20252026,CBJ,ES,FNFI,168,10,225,10
20252026,CBJ,ES,Wide,1076,18,1080,24
20252026,CBJ,ES,lane_other,585,8,633,2
20252026,CBJ,ES,unk,0,0,0,0
20252026,CBJ,PP,CNFI,71,13,98,14
20252026,CBJ,PP,MNFI,44,2,54,9
20252026,CBJ,PP,FNFI,40,2,46,4
20252026,CBJ,PP,Wide,110,9,113,7
20252026,CBJ,PP,lane_other,14,0,30,2
20252026,CBJ,PP,unk,0,0,0,0
20252026,CBJ,PK,CNFI,2,0,5,0
20252026,CBJ,PK,MNFI,12,2,6,1
20252026,CBJ,PK,FNFI,0,0,3,0
20252026,CBJ,PK,Wide,26,0,33,1
20252026,CBJ,PK,lane_other,85,0,82,0
20252026,CBJ,PK,unk,0,0,0,0
20242025,OTT,ES,CNFI,465,57,445,65
20242025,OTT,ES,MNFI,346,30,348,40
20242025,OTT,ES,FNFI,244,5,268,7
20242025,OTT,ES,Wide,1781,32,1746,31
20242025,OTT,ES,lane_other,922,11,884,7
20242025,OTT,ES,unk,0,0,0,0
20242025,OTT,PP,CNFI,130,18,133,18
20242025,OTT,PP,MNFI,90,13,68,9
20242025,OTT,PP,FNFI,80,7,56,3
20242025,OTT,PP,Wide,180,15,185,16
20242025,OTT,PP,lane_other,42,5,36,0
20242025,OTT,PP,unk,0,0,0,0
20242025,OTT,PK,CNFI,17,4,9,0
20242025,OTT,PK,MNFI,16,2,9,1
20242025,OTT,PK,FNFI,0,0,5,0
20242025,OTT,PK,Wide,46,1,50,0
20242025,OTT,PK,lane_other,147,1,175,0
20242025,OTT,PK,unk,0,0,0,0
20212022,NJD,ES,CNFI,525,82,487,86
20212022,NJD,ES,MNFI,538,49,530,60
20212022,NJD,ES,FNFI,324,10,320,11
20212022,NJD,ES,Wide,1571,29,1607,54
20212022,NJD,ES,lane_other,903,14,949,10
20212022,NJD,ES,unk,0,0,0,0
20212022,NJD,PP,CNFI,67,12,79,16
20212022,NJD,PP,MNFI,79,10,77,9
20212022,NJD,PP,FNFI,82,4,55,2
20212022,NJD,PP,Wide,144,7,134,10
20212022,NJD,PP,lane_other,22,1,35,3
20212022,NJD,PP,unk,0,0,0,0
20212022,NJD,PK,CNFI,11,4,19,8
20212022,NJD,PK,MNFI,17,1,25,5
20212022,NJD,PK,FNFI,3,0,5,0
20212022,NJD,PK,Wide,44,0,47,0
20212022,NJD,PK,lane_other,85,0,140,1
20212022,NJD,PK,unk,0,0,0,0
20212022,DET,ES,CNFI,546,63,647,92
20212022,DET,ES,MNFI,379,50,511,52
20212022,DET,ES,FNFI,240,7,272,8
20212022,DET,ES,Wide,1350,30,1536,39
20212022,DET,ES,lane_other,937,10,887,14
20212022,DET,ES,unk,0,0,0,0
20212022,DET,PP,CNFI,97,12,108,17
20212022,DET,PP,MNFI,67,2,89,15
20212022,DET,PP,FNFI,62,5,77,8
20212022,DET,PP,Wide,164,15,153,11
20212022,DET,PP,lane_other,31,2,34,3
20212022,DET,PP,unk,0,0,0,0
20212022,DET,PK,CNFI,14,2,15,4
20212022,DET,PK,MNFI,14,2,15,4
20212022,DET,PK,FNFI,3,0,4,1
20212022,DET,PK,Wide,46,0,48,0
20212022,DET,PK,lane_other,143,0,123,0
20212022,DET,PK,unk,0,0,0,0
20222023,NJD,ES,CNFI,662,91,500,76
20222023,NJD,ES,MNFI,500,44,457,34
20222023,NJD,ES,FNFI,299,10,276,10
20222023,NJD,ES,Wide,1745,43,1572,24
20222023,NJD,ES,lane_other,974,12,1015,12
20222023,NJD,ES,unk,0,0,0,0
20222023,NJD,PP,CNFI,120,15,109,16
20222023,NJD,PP,MNFI,80,7,66,6
20222023,NJD,PP,FNFI,65,4,79,3
20222023,NJD,PP,Wide,171,16,158,12
20222023,NJD,PP,lane_other,36,1,36,2
20222023,NJD,PP,unk,0,0,0,0
20222023,NJD,PK,CNFI,13,4,15,4
20222023,NJD,PK,MNFI,14,2,11,3
20222023,NJD,PK,FNFI,6,0,6,0
20222023,NJD,PK,Wide,55,3,60,0
20222023,NJD,PK,lane_other,137,0,153,0
20222023,NJD,PK,unk,0,0,0,0
20252026,MTL,ES,CNFI,342,40,399,45
20252026,MTL,ES,MNFI,278,29,221,29
20252026,MTL,ES,FNFI,167,6,204,6
20252026,MTL,ES,Wide,1014,31,995,16
20252026,MTL,ES,lane_other,629,10,553,7
20252026,MTL,ES,unk,0,0,0,0
20252026,MTL,PP,CNFI,78,15,107,13
20252026,MTL,PP,MNFI,35,4,45,6
20252026,MTL,PP,FNFI,26,1,53,5
20252026,MTL,PP,Wide,136,11,129,8
20252026,MTL,PP,lane_other,50,6,37,2
20252026,MTL,PP,unk,0,0,0,0
20252026,MTL,PK,CNFI,12,0,6,1
20252026,MTL,PK,MNFI,11,2,12,1
20252026,MTL,PK,FNFI,1,0,1,0
20252026,MTL,PK,Wide,45,1,37,0
20252026,MTL,PK,lane_other,106,0,78,0
20252026,MTL,PK,unk,0,0,0,0
20252026,LAK,ES,CNFI,342,43,301,24
20252026,LAK,ES,MNFI,232,22,207,17
20252026,LAK,ES,FNFI,202,9,191,8
20252026,LAK,ES,Wide,1086,13,1032,16
20252026,LAK,ES,lane_other,589,8,622,12
20252026,LAK,ES,unk,0,0,0,0
20252026,LAK,PP,CNFI,97,9,82,15
20252026,LAK,PP,MNFI,48,3,41,8
20252026,LAK,PP,FNFI,37,2,28,3
20252026,LAK,PP,Wide,119,8,99,8
20252026,LAK,PP,lane_other,19,2,25,6
20252026,LAK,PP,unk,0,0,0,0
20252026,LAK,PK,CNFI,8,1,9,0
20252026,LAK,PK,MNFI,6,1,11,4
20252026,LAK,PK,FNFI,2,1,3,0
20252026,LAK,PK,Wide,27,0,39,0
20252026,LAK,PK,lane_other,71,0,85,0
20252026,LAK,PK,unk,0,0,0,0
20252026,COL,ES,CNFI,397,49,346,47
20252026,COL,ES,MNFI,326,30,221,13
20252026,COL,ES,FNFI,282,13,170,4
20252026,COL,ES,Wide,1102,30,966,14
