player_id,position,state,zone,toi_min,ind_att,ind_gl,onice_for_att,onice_for_gl,onice_ag_att,onice_ag_gl
8474612,D,PP,CNFI,367.783,0,0,28,27,134,10
8474612,D,PP,MNFI,367.783,0,0,9,9,125,7
8474612,D,PP,FNFI,367.783,0,0,8,5,101,10
8474612,D,PP,Wide,367.783,4,0,19,11,258,14
8474612,D,PP,lane_other,367.783,2,0,3,3,38,1
8474612,D,PP,unk,367.783,0,0,0,0,0,0
8474612,D,PK,CNFI,189.45,0,0,19,3,1,1
8474612,D,PK,MNFI,189.45,0,0,19,2,2,2
8474612,D,PK,FNFI,189.45,1,0,2,0,0,0
8474612,D,PK,Wide,189.45,11,0,66,0,4,0
8474612,D,PK,lane_other,189.45,8,0,224,1,9,0
8474612,D,PK,unk,189.45,0,0,0,0,0,0
8474613,F,ES,CNFI,1146.483,66,10,209,28,136,17
8474613,F,ES,MNFI,1146.483,40,2,129,12,106,18
8474613,F,ES,FNFI,1146.483,9,0,74,4,55,1
8474613,F,ES,Wide,1146.483,136,2,625,10,415,8
8474613,F,ES,lane_other,1146.483,59,0,212,10,299,5
8474613,F,ES,unk,1146.483,0,0,0,0,0,0
8474613,F,PP,CNFI,91.117,0,0,9,8,33,8
8474613,F,PP,MNFI,91.117,0,0,4,4,13,0
8474613,F,PP,FNFI,91.117,0,0,3,1,20,1
8474613,F,PP,Wide,91.117,0,0,10,6,39,1
8474613,F,PP,lane_other,91.117,1,0,0,0,14,1
8474613,F,PP,unk,91.117,0,0,0,0,0,0
8474613,F,PK,CNFI,51.433,2,0,5,2,0,0
8474613,F,PK,MNFI,51.433,1,0,6,1,0,0
8474613,F,PK,FNFI,51.433,0,0,1,0,0,0
8474613,F,PK,Wide,51.433,7,0,19,1,0,0
8474613,F,PK,lane_other,51.433,1,0,26,0,0,0
8474613,F,PK,unk,51.433,0,0,0,0,0,0
8482804,D,ES,CNFI,41.783,0,0,2,1,4,1
8482804,D,ES,MNFI,41.783,0,0,3,0,1,0
8482804,D,ES,FNFI,41.783,0,0,2,0,1,0
8482804,D,ES,Wide,41.783,2,0,11,2,13,1
8482804,D,ES,lane_other,41.783,0,0,11,0,4,0
8482804,D,ES,unk,41.783,0,0,0,0,0,0
8482804,D,PP,CNFI,2.567,0,0,0,0,2,1
8482804,D,PP,MNFI,2.567,0,0,0,0,1,0
8482804,D,PP,FNFI,2.567,0,0,0,0,0,0
8482804,D,PP,Wide,2.567,0,0,0,0,0,0
8482804,D,PP,lane_other,2.567,0,0,0,0,0,0
8482804,D,PP,unk,2.567,0,0,0,0,0,0
8482804,D,PK,CNFI,1.233,0,0,1,0,0,0
8482804,D,PK,MNFI,1.233,0,0,0,0,0,0
8482804,D,PK,FNFI,1.233,0,0,0,0,0,0
8482804,D,PK,Wide,1.233,0,0,0,0,0,0
8482804,D,PK,lane_other,1.233,0,0,2,0,0,0
8482804,D,PK,unk,1.233,0,0,0,0,0,0
8482807,D,ES,CNFI,676.167,2,0,70,2,87,13
8482807,D,ES,MNFI,676.167,3,1,54,6,75,10
8482807,D,ES,FNFI,676.167,5,0,33,0,44,2
8482807,D,ES,Wide,676.167,53,1,239,5,267,8
8482807,D,ES,lane_other,676.167,23,0,159,1,141,0
8482807,D,ES,unk,676.167,0,0,0,0,0,0
8482807,D,PP,CNFI,33.267,0,0,4,3,9,5
8482807,D,PP,MNFI,33.267,0,0,1,1,7,2
8482807,D,PP,FNFI,33.267,0,0,0,0,2,0
8482807,D,PP,Wide,33.267,0,0,2,1,10,3
8482807,D,PP,lane_other,33.267,0,0,0,0,1,0
8482807,D,PP,unk,33.267,0,0,0,0,0,0
8482807,D,PK,CNFI,12.733,0,0,1,0,0,0
8482807,D,PK,MNFI,12.733,0,0,1,0,0,0
8482807,D,PK,FNFI,12.733,0,0,1,0,0,0
8482807,D,PK,Wide,12.733,0,0,3,0,0,0
8482807,D,PK,lane_other,12.733,0,0,3,0,0,0
8482807,D,PK,unk,12.733,0,0,0,0,0,0
8482802,F,ES,CNFI,83.617,1,0,12,1,16,3
8482802,F,ES,MNFI,83.617,1,0,4,1,9,2
8482802,F,ES,FNFI,83.617,1,0,10,1,6,0
8482802,F,ES,Wide,83.617,3,0,32,0,30,3
8482802,F,ES,lane_other,83.617,1,0,18,0,20,0
8482802,F,ES,unk,83.617,0,0,0,0,0,0
8482802,F,PP,CNFI,4.333,0,0,1,1,1,1
8482802,F,PP,MNFI,4.333,0,0,0,0,0,0
8482802,F,PP,FNFI,4.333,0,0,0,0,0,0
8482802,F,PP,Wide,4.333,0,0,0,0,0,0
8482802,F,PP,lane_other,4.333,0,0,0,0,0,0
8482802,F,PP,unk,4.333,0,0,0,0,0,0
8482802,F,PK,CNFI,0.383,0,0,0,0,0,0
8482802,F,PK,MNFI,0.383,0,0,0,0,0,0
8482802,F,PK,FNFI,0.383,0,0,0,0,0,0
8482802,F,PK,Wide,0.383,0,0,0,0,0,0
8482802,F,PK,lane_other,0.383,0,0,0,0,0,0
8482802,F,PK,unk,0.383,0,0,0,0,0,0
8482809,F,ES,CNFI,1590.017,104,10,253,28,197,21
8482809,F,ES,MNFI,1590.017,56,5,197,24,128,12
8482809,F,ES,FNFI,1590.017,11,0,125,3,84,7
8482809,F,ES,Wide,1590.017,92,4,763,9,583,14
8482809,F,ES,lane_other,1590.017,96,0,298,4,439,5
8482809,F,ES,unk,1590.017,0,0,0,0,0,0
8482809,F,PP,CNFI,193.333,28,3,81,6,7,7
8482809,F,PP,MNFI,193.333,21,2,58,4,3,2
8482809,F,PP,FNFI,193.333,0,0,43,3,2,1
8482809,F,PP,Wide,193.333,13,0,142,8,7,7
8482809,F,PP,lane_other,193.333,5,1,18,0,0,0
8482809,F,PP,unk,193.333,0,0,0,0,0,0
8482809,F,PK,CNFI,106.7,1,0,1,0,10,1
8482809,F,PK,MNFI,106.7,0,0,0,0,5,1
8482809,F,PK,FNFI,106.7,0,0,0,0,4,0
8482809,F,PK,Wide,106.7,1,0,0,0,40,1
8482809,F,PK,lane_other,106.7,14,0,1,0,101,0
8482809,F,PK,unk,106.7,0,0,0,0,0,0
8474618,D,ES,CNFI,2163.1,10,1,236,48,343,45
8474618,D,ES,MNFI,2163.1,7,0,229,24,275,25
8474618,D,ES,FNFI,2163.1,38,1,140,4,178,4
8474618,D,ES,Wide,2163.1,147,2,671,22,882,18
8474618,D,ES,lane_other,2163.1,71,0,474,10,449,9
8474618,D,ES,unk,2163.1,0,0,0,0,0,0
8474618,D,PP,CNFI,188.683,0,0,6,6,67,7
8474618,D,PP,MNFI,188.683,0,0,12,12,56,2
8474618,D,PP,FNFI,188.683,0,0,3,3,41,1
8474618,D,PP,Wide,188.683,0,0,13,12,128,4
8474618,D,PP,lane_other,188.683,2,0,2,2,18,1
8474618,D,PP,unk,188.683,0,0,0,0,0,0
8474618,D,PK,CNFI,111.75,1,1,12,3,2,1
8474618,D,PK,MNFI,111.75,0,0,11,2,0,0
8474618,D,PK,FNFI,111.75,1,0,1,0,0,0
8474618,D,PK,Wide,111.75,8,0,38,1,1,0
8474618,D,PK,lane_other,111.75,2,0,103,1,1,0
8474618,D,PK,unk,111.75,0,0,0,0,0,0
8482815,F,ES,CNFI,27.617,0,0,3,1,1,0
8482815,F,ES,MNFI,27.617,1,0,4,1,6,0
8482815,F,ES,FNFI,27.617,1,0,2,0,1,0
8482815,F,ES,Wide,27.617,2,0,6,0,16,0
8482815,F,ES,lane_other,27.617,0,0,3,0,3,0
8482815,F,ES,unk,27.617,0,0,0,0,0,0
8482815,F,PP,CNFI,0.2,0,0,0,0,0,0
8482815,F,PP,MNFI,0.2,0,0,0,0,0,0
8482815,F,PP,FNFI,0.2,0,0,0,0,0,0
8482815,F,PP,Wide,0.2,0,0,0,0,0,0
8482815,F,PP,lane_other,0.2,0,0,0,0,1,0
8482815,F,PP,unk,0.2,0,0,0,0,0,0
8482815,F,PK,CNFI,2.3,0,0,0,0,0,0
8482815,F,PK,MNFI,2.3,0,0,0,0,0,0
8482815,F,PK,FNFI,2.3,0,0,0,0,0,0
8482815,F,PK,Wide,2.3,0,0,0,0,0,0
8482815,F,PK,lane_other,2.3,0,0,2,0,0,0
8482815,F,PK,unk,2.3,0,0,0,0,0,0
8474628,D,ES,CNFI,751.85,0,0,100,9,81,7
8474628,D,ES,MNFI,751.85,1,0,118,13,102,7
8474628,D,ES,FNFI,751.85,26,2,77,1,51,2
8474628,D,ES,Wide,751.85,142,4,364,8,291,3
8474628,D,ES,lane_other,751.85,70,0,158,0,220,0
8474628,D,ES,unk,751.85,0,0,0,0,0,0
8474628,D,PP,CNFI,59.033,0,0,11,4,4,0
8474628,D,PP,MNFI,59.033,0,0,5,1,11,4
8474628,D,PP,FNFI,59.033,3,0,5,0,4,0
8474628,D,PP,Wide,59.033,12,1,28,0,18,4
8474628,D,PP,lane_other,59.033,0,0,1,0,7,3
8474628,D,PP,unk,59.033,0,0,0,0,0,0
8474628,D,PK,CNFI,37.783,0,0,1,0,3,0
8474628,D,PK,MNFI,37.783,0,0,2,0,1,1
8474628,D,PK,FNFI,37.783,0,0,0,0,1,0
8474628,D,PK,Wide,37.783,1,0,3,0,4,0
8474628,D,PK,lane_other,37.783,4,0,10,0,12,0
8474628,D,PK,unk,37.783,0,0,0,0,0,0
8482821,G,ES,CNFI,4740.4,0,0,0,0,0,0
8482821,G,ES,MNFI,4740.4,0,0,0,0,0,0
8482821,G,ES,FNFI,4740.4,0,0,0,0,0,0
8482821,G,ES,Wide,4740.4,0,0,0,0,0,0
8482821,G,ES,lane_other,4740.4,1,0,0,0,0,0
8482821,G,ES,unk,4740.4,0,0,0,0,0,0
8482821,G,PP,CNFI,495.717,0,0,0,0,0,0
8482821,G,PP,MNFI,495.717,0,0,0,0,0,0
8482821,G,PP,FNFI,495.717,0,0,0,0,0,0
8482821,G,PP,Wide,495.717,0,0,0,0,0,0
8482821,G,PP,lane_other,495.717,0,0,0,0,0,0
8482821,G,PP,unk,495.717,0,0,0,0,0,0
8482821,G,PK,CNFI,295.417,0,0,0,0,0,0
8482821,G,PK,MNFI,295.417,0,0,0,0,0,0
8482821,G,PK,FNFI,295.417,0,0,0,0,0,0
8482821,G,PK,Wide,295.417,0,0,0,0,0,0
8482821,G,PK,lane_other,295.417,0,0,0,0,0,0
8482821,G,PK,unk,295.417,0,0,0,0,0,0
8482824,D,ES,CNFI,207.667,0,0,18,5,31,4
8482824,D,ES,MNFI,207.667,1,0,25,4,25,5
8482824,D,ES,FNFI,207.667,0,0,13,0,14,0
8482824,D,ES,Wide,207.667,5,0,72,0,82,0
8482824,D,ES,lane_other,207.667,14,0,61,0,46,1
8482824,D,ES,unk,207.667,0,0,0,0,0,0
8482824,D,PP,CNFI,16.15,0,0,1,1,3,1
8482824,D,PP,MNFI,16.15,0,0,0,0,0,0
8482824,D,PP,FNFI,16.15,0,0,0,0,3,0
8482824,D,PP,Wide,16.15,0,0,0,0,5,1
8482824,D,PP,lane_other,16.15,0,0,0,0,1,0
8482824,D,PP,unk,16.15,0,0,0,0,0,0
8482824,D,PK,CNFI,6.85,0,0,0,0,0,0
8482824,D,PK,MNFI,6.85,0,0,0,0,0,0
8482824,D,PK,FNFI,6.85,0,0,0,0,0,0
8482824,D,PK,Wide,6.85,0,0,3,0,1,0
8482824,D,PK,lane_other,6.85,0,0,2,0,0,0
8482824,D,PK,unk,6.85,0,0,0,0,0,0
8474636,G,ES,CNFI,738.733,0,0,0,0,0,0
8474636,G,ES,MNFI,738.733,0,0,0,0,0,0
8474636,G,ES,FNFI,738.733,0,0,0,0,0,0
8474636,G,ES,Wide,738.733,0,0,0,0,0,0
8474636,G,ES,lane_other,738.733,0,0,0,0,0,0
8474636,G,ES,unk,738.733,0,0,0,0,0,0
8474636,G,PP,CNFI,95.167,0,0,0,0,0,0
8474636,G,PP,MNFI,95.167,0,0,0,0,0,0
8474636,G,PP,FNFI,95.167,0,0,0,0,0,0
8474636,G,PP,Wide,95.167,0,0,0,0,0,0
8474636,G,PP,lane_other,95.167,0,0,0,0,0,0
8474636,G,PP,unk,95.167,0,0,0,0,0,0
8474636,G,PK,CNFI,48.233,0,0,0,0,0,0
8474636,G,PK,MNFI,48.233,0,0,0,0,0,0
8474636,G,PK,FNFI,48.233,0,0,0,0,0,0
8474636,G,PK,Wide,48.233,0,0,0,0,0,0
8474636,G,PK,lane_other,48.233,0,0,0,0,0,0
8474636,G,PK,unk,48.233,0,0,0,0,0,0
8482829,F,ES,CNFI,6.567,0,0,0,0,0,0
8482829,F,ES,MNFI,6.567,0,0,0,0,0,0
8482829,F,ES,FNFI,6.567,0,0,0,0,2,0
8482829,F,ES,Wide,6.567,0,0,4,0,1,0
8482829,F,ES,lane_other,6.567,0,0,1,0,0,0
8482829,F,ES,unk,6.567,0,0,0,0,0,0
8482829,F,PP,CNFI,0.0,0,0,0,0,0,0
8482829,F,PP,MNFI,0.0,0,0,0,0,0,0
8482829,F,PP,FNFI,0.0,0,0,0,0,0,0
8482829,F,PP,Wide,0.0,0,0,0,0,0,0
8482829,F,PP,lane_other,0.0,0,0,0,0,0,0
8482829,F,PP,unk,0.0,0,0,0,0,0,0
8482829,F,PK,CNFI,0.0,0,0,0,0,0,0
8482829,F,PK,MNFI,0.0,0,0,0,0,0,0
8482829,F,PK,FNFI,0.0,0,0,0,0,0,0
8482829,F,PK,Wide,0.0,0,0,0,0,0,0
8482829,F,PK,lane_other,0.0,0,0,0,0,0,0
8482829,F,PK,unk,0.0,0,0,0,0,0,0
8474641,F,ES,CNFI,4219.2,207,29,596,86,605,95
8474641,F,ES,MNFI,4219.2,111,18,356,34,413,32
8474641,F,ES,FNFI,4219.2,43,1,229,5,298,12
8474641,F,ES,Wide,4219.2,249,2,1537,33,1628,26
8474641,F,ES,lane_other,4219.2,156,2,915,7,920,10
8474641,F,ES,unk,4219.2,0,0,0,0,0,0
8474641,F,PP,CNFI,611.933,58,10,144,21,170,14
8474641,F,PP,MNFI,611.933,42,5,90,9,119,13
8474641,F,PP,FNFI,611.933,8,0,90,3,105,4
8474641,F,PP,Wide,611.933,23,2,284,22,342,15
8474641,F,PP,lane_other,611.933,7,0,37,7,49,4
8474641,F,PP,unk,611.933,0,0,0,0,0,0
8474641,F,PK,CNFI,318.717,4,1,15,3,18,6
8474641,F,PK,MNFI,318.717,7,1,12,1,12,0
8474641,F,PK,FNFI,318.717,3,0,6,0,5,0
8474641,F,PK,Wide,318.717,13,0,72,0,76,1
8474641,F,PK,lane_other,318.717,36,0,286,0,234,3
8474641,F,PK,unk,318.717,0,0,0,0,0,0
8482834,F,ES,CNFI,209.1,10,0,31,3,24,5
8482834,F,ES,MNFI,209.1,10,1,29,3,20,0
8482834,F,ES,FNFI,209.1,0,0,9,0,9,1
8482834,F,ES,Wide,209.1,8,0,90,1,91,2
8482834,F,ES,lane_other,209.1,2,0,54,0,44,2
8482834,F,ES,unk,209.1,0,0,0,0,0,0
8482834,F,PP,CNFI,15.467,0,0,3,2,0,0
8482834,F,PP,MNFI,15.467,0,0,3,2,0,0
8482834,F,PP,FNFI,15.467,0,0,1,0,0,0
8482834,F,PP,Wide,15.467,4,0,7,1,2,0
8482834,F,PP,lane_other,15.467,0,0,0,0,0,0
8482834,F,PP,unk,15.467,0,0,0,0,0,0
8482834,F,PK,CNFI,5.467,0,0,0,0,0,0
8482834,F,PK,MNFI,5.467,0,0,0,0,0,0
8482834,F,PK,FNFI,5.467,0,0,0,0,0,0
8482834,F,PK,Wide,5.467,0,0,0,0,1,0
8482834,F,PK,lane_other,5.467,0,0,2,0,1,0
8482834,F,PK,unk,5.467,0,0,0,0,0,0
8474651,G,ES,CNFI,1081.55,0,0,0,0,0,0
8474651,G,ES,MNFI,1081.55,0,0,0,0,0,0
8474651,G,ES,FNFI,1081.55,0,0,0,0,0,0
8474651,G,ES,Wide,1081.55,0,0,0,0,0,0
8474651,G,ES,lane_other,1081.55,0,0,0,0,0,0
8474651,G,ES,unk,1081.55,0,0,0,0,0,0
8474651,G,PP,CNFI,132.933,0,0,0,0,0,0
8474651,G,PP,MNFI,132.933,0,0,0,0,0,0
8474651,G,PP,FNFI,132.933,0,0,0,0,0,0
8474651,G,PP,Wide,132.933,0,0,0,0,0,0
8474651,G,PP,lane_other,132.933,0,0,0,0,0,0
8474651,G,PP,unk,132.933,0,0,0,0,0,0
8474651,G,PK,CNFI,77.383,0,0,0,0,0,0
8474651,G,PK,MNFI,77.383,0,0,0,0,0,0
8474651,G,PK,FNFI,77.383,0,0,0,0,0,0
8474651,G,PK,Wide,77.383,0,0,0,0,0,0
8474651,G,PK,lane_other,77.383,0,0,0,0,0,0
8474651,G,PK,unk,77.383,0,0,0,0,0,0
8482858,D,ES,CNFI,2452.283,3,0,274,43,281,31
8482858,D,ES,MNFI,2452.283,7,1,219,27,228,20
8482858,D,ES,FNFI,2452.283,31,1,170,7,185,2
8482858,D,ES,Wide,2452.283,190,4,1017,16,1118,29
8482858,D,ES,lane_other,2452.283,76,1,585,5,509,10
8482858,D,ES,unk,2452.283,0,0,0,0,0,0
8482858,D,PP,CNFI,222.017,0,0,42,7,58,15
8482858,D,PP,MNFI,222.017,0,0,16,5,22,7
8482858,D,PP,FNFI,222.017,10,0,18,1,26,4
8482858,D,PP,Wide,222.017,8,0,68,3,67,8
8482858,D,PP,lane_other,222.017,1,0,5,0,17,2
8482858,D,PP,unk,222.017,0,0,0,0,0,0
8482858,D,PK,CNFI,112.917,0,0,4,0,2,1
8482858,D,PK,MNFI,112.917,1,1,4,1,3,1
8482858,D,PK,FNFI,112.917,0,0,1,1,2,0
8482858,D,PK,Wide,112.917,1,0,11,0,19,1
8482858,D,PK,lane_other,112.917,8,0,46,0,46,0
8482858,D,PK,unk,112.917,0,0,0,0,0,0
8482859,F,ES,CNFI,860.733,25,1,113,23,109,25
8482859,F,ES,MNFI,860.733,16,1,61,8,82,16
8482859,F,ES,FNFI,860.733,4,0,31,0,56,3
8482859,F,ES,Wide,860.733,30,2,336,5,398,8
8482859,F,ES,lane_other,860.733,23,0,226,2,177,4
8482859,F,ES,unk,860.733,0,0,0,0,0,0
8482859,F,PP,CNFI,71.217,0,0,5,5,28,4
8482859,F,PP,MNFI,71.217,0,0,5,5,11,1
8482859,F,PP,FNFI,71.217,0,0,2,1,10,0
8482859,F,PP,Wide,71.217,2,0,7,3,29,2
8482859,F,PP,lane_other,71.217,0,0,2,2,4,0
8482859,F,PP,unk,71.217,0,0,0,0,0,0
8482859,F,PK,CNFI,29.983,1,0,3,0,0,0
8482859,F,PK,MNFI,29.983,2,0,3,1,0,0
8482859,F,PK,FNFI,29.983,0,0,0,0,1,0
8482859,F,PK,Wide,29.983,1,0,5,0,0,0
8482859,F,PK,lane_other,29.983,0,0,29,0,0,0
8482859,F,PK,unk,29.983,0,0,0,0,0,0
8474667,G,ES,CNFI,254.067,0,0,0,0,0,0
8474667,G,ES,MNFI,254.067,0,0,0,0,0,0
8474667,G,ES,FNFI,254.067,0,0,0,0,0,0
8474667,G,ES,Wide,254.067,0,0,0,0,0,0
8474667,G,ES,lane_other,254.067,0,0,0,0,0,0
8474667,G,ES,unk,254.067,0,0,0,0,0,0
8474667,G,PP,CNFI,31.067,0,0,0,0,0,0
8474667,G,PP,MNFI,31.067,0,0,0,0,0,0
8474667,G,PP,FNFI,31.067,0,0,0,0,0,0
8474667,G,PP,Wide,31.067,0,0,0,0,0,0
8474667,G,PP,lane_other,31.067,0,0,0,0,0,0
8474667,G,PP,unk,31.067,0,0,0,0,0,0
8474667,G,PK,CNFI,11.017,0,0,0,0,0,0
8474667,G,PK,MNFI,11.017,0,0,0,0,0,0
8474667,G,PK,FNFI,11.017,0,0,0,0,0,0
8474667,G,PK,Wide,11.017,0,0,0,0,0,0
8474667,G,PK,lane_other,11.017,0,0,0,0,0,0
8474667,G,PK,unk,11.017,0,0,0,0,0,0
8482861,D,ES,CNFI,298.5,1,0,41,8,52,4
8482861,D,ES,MNFI,298.5,0,0,23,2,30,1
8482861,D,ES,FNFI,298.5,6,0,20,1,16,3
8482861,D,ES,Wide,298.5,19,0,108,3,138,5
8482861,D,ES,lane_other,298.5,14,0,67,0,79,0
8482861,D,ES,unk,298.5,0,0,0,0,0,0
8482861,D,PP,CNFI,24.133,0,0,1,0,1,0
8482861,D,PP,MNFI,24.133,0,0,0,0,7,2
8482861,D,PP,FNFI,24.133,0,0,0,0,2,1
8482861,D,PP,Wide,24.133,0,0,0,0,8,1
8482861,D,PP,lane_other,24.133,0,0,0,0,3,2
8482861,D,PP,unk,24.133,0,0,0,0,0,0
8482861,D,PK,CNFI,7.783,0,0,2,0,0,0
8482861,D,PK,MNFI,7.783,0,0,0,0,0,0
8482861,D,PK,FNFI,7.783,0,0,0,0,0,0
8482861,D,PK,Wide,7.783,0,0,0,0,0,0
8482861,D,PK,lane_other,7.783,0,0,6,0,0,0
8482861,D,PK,unk,7.783,0,0,0,0,0,0
8474673,D,ES,CNFI,4812.8,11,1,714,97,650,92
8474673,D,ES,MNFI,4812.8,23,0,533,38,495,52
8474673,D,ES,FNFI,4812.8,52,3,313,9,331,9
8474673,D,ES,Wide,4812.8,219,4,1879,51,1828,37
8474673,D,ES,lane_other,4812.8,132,0,1086,14,1104,13
8474673,D,ES,unk,4812.8,0,0,0,0,0,0
8474673,D,PP,CNFI,435.267,0,0,23,19,151,19
8474673,D,PP,MNFI,435.267,0,0,24,20,109,8
8474673,D,PP,FNFI,435.267,0,0,9,5,102,5
8474673,D,PP,Wide,435.267,1,0,32,20,307,12
8474673,D,PP,lane_other,435.267,1,0,8,5,43,6
8474673,D,PP,unk,435.267,0,0,0,0,0,0
8474673,D,PK,CNFI,240.367,0,0,26,7,5,1
8474673,D,PK,MNFI,240.367,0,0,29,1,4,2
8474673,D,PK,FNFI,240.367,0,0,6,0,0,0
8474673,D,PK,Wide,240.367,6,0,89,1,5,0
8474673,D,PK,lane_other,240.367,6,0,196,2,8,0
8474673,D,PK,unk,240.367,0,0,0,0,0,0
8482866,D,ES,CNFI,13.683,0,0,0,0,3,3
8482866,D,ES,MNFI,13.683,0,0,1,0,0,0
8482866,D,ES,FNFI,13.683,0,0,1,0,1,0
8482866,D,ES,Wide,13.683,3,0,5,0,4,0
8482866,D,ES,lane_other,13.683,1,0,4,0,3,0
8482866,D,ES,unk,13.683,0,0,0,0,0,0
8482866,D,PP,CNFI,0.717,0,0,1,1,0,0
8482866,D,PP,MNFI,0.717,0,0,0,0,0,0
8482866,D,PP,FNFI,0.717,0,0,1,1,0,0
8482866,D,PP,Wide,0.717,0,0,0,0,0,0
8482866,D,PP,lane_other,0.717,0,0,0,0,0,0
8482866,D,PP,unk,0.717,0,0,0,0,0,0
8482866,D,PK,CNFI,0.0,0,0,0,0,0,0
8482866,D,PK,MNFI,0.0,0,0,0,0,0,0
8482866,D,PK,FNFI,0.0,0,0,0,0,0,0
8482866,D,PK,Wide,0.0,0,0,0,0,0,0
8482866,D,PK,lane_other,0.0,0,0,0,0,0,0
8482866,D,PK,unk,0.0,0,0,0,0,0,0
8474679,F,ES,CNFI,4493.133,136,16,574,68,619,71
8474679,F,ES,MNFI,4493.133,78,10,436,42,462,39
8474679,F,ES,FNFI,4493.133,45,0,386,4,325,11
8474679,F,ES,Wide,4493.133,250,5,1746,31,1896,46
8474679,F,ES,lane_other,4493.133,175,1,1030,12,1027,14
8474679,F,ES,unk,4493.133,0,0,0,0,0,0
8474679,F,PP,CNFI,614.133,33,7,186,11,115,21
8474679,F,PP,MNFI,614.133,21,2,138,9,93,10
8474679,F,PP,FNFI,614.133,13,0,142,3,67,3
8474679,F,PP,Wide,614.133,21,2,279,8,194,15
8474679,F,PP,lane_other,614.133,14,0,51,0,37,3
8474679,F,PP,unk,614.133,0,0,0,0,0,0
8474679,F,PK,CNFI,382.633,8,1,19,3,29,5
8474679,F,PK,MNFI,382.633,15,4,25,2,22,2
8474679,F,PK,FNFI,382.633,2,0,4,0,8,0
8474679,F,PK,Wide,382.633,19,1,54,1,93,0
8474679,F,PK,lane_other,382.633,35,1,139,0,275,0
8474679,F,PK,unk,382.633,0,0,0,0,0,0
8482873,D,ES,CNFI,30.717,0,0,2,0,7,3
8482873,D,ES,MNFI,30.717,0,0,1,0,1,1
8482873,D,ES,FNFI,30.717,0,0,2,0,2,0
8482873,D,ES,Wide,30.717,0,0,7,0,12,0
8482873,D,ES,lane_other,30.717,1,0,4,0,12,0
8482873,D,ES,unk,30.717,0,0,0,0,0,0
8482873,D,PP,CNFI,0.833,0,0,0,0,0,0
8482873,D,PP,MNFI,0.833,0,0,0,0,0,0
8482873,D,PP,FNFI,0.833,0,0,0,0,1,0
8482873,D,PP,Wide,0.833,0,0,0,0,0,0
8482873,D,PP,lane_other,0.833,0,0,0,0,0,0
8482873,D,PP,unk,0.833,0,0,0,0,0,0
8482873,D,PK,CNFI,0.0,0,0,0,0,0,0
8482873,D,PK,MNFI,0.0,0,0,0,0,0,0
8482873,D,PK,FNFI,0.0,0,0,0,0,0,0
8482873,D,PK,Wide,0.0,0,0,0,0,0,0
8482873,D,PK,lane_other,0.0,0,0,0,0,0,0
8482873,D,PK,unk,0.0,0,0,0,0,0,0
8482874,F,ES,CNFI,195.517,11,1,31,3,28,6
8482874,F,ES,MNFI,195.517,10,0,20,3,14,2
8482874,F,ES,FNFI,195.517,2,0,9,0,12,0
8482874,F,ES,Wide,195.517,16,0,82,3,83,3
8482874,F,ES,lane_other,195.517,10,0,47,0,45,0
8482874,F,ES,unk,195.517,0,0,0,0,0,0
8482874,F,PP,CNFI,7.817,0,0,2,2,2,2
8482874,F,PP,MNFI,7.817,0,0,1,1,2,2
8482874,F,PP,FNFI,7.817,0,0,0,0,0,0
8482874,F,PP,Wide,7.817,0,0,0,0,0,0
8482874,F,PP,lane_other,7.817,0,0,1,1,0,0
8482874,F,PP,unk,7.817,0,0,0,0,0,0
8482874,F,PK,CNFI,1.783,0,0,0,0,0,0
8482874,F,PK,MNFI,1.783,0,0,0,0,0,0
8482874,F,PK,FNFI,1.783,0,0,0,0,0,0
8482874,F,PK,Wide,1.783,0,0,0,0,0,0
8482874,F,PK,lane_other,1.783,0,0,0,0,0,0
8482874,F,PK,unk,1.783,0,0,0,0,0,0
8474683,F,ES,CNFI,1394.85,71,12,189,28,229,32
8474683,F,ES,MNFI,1394.85,27,2,109,14,165,15
8474683,F,ES,FNFI,1394.85,8,0,58,1,146,6
8474683,F,ES,Wide,1394.85,104,0,479,13,546,8
8474683,F,ES,lane_other,1394.85,55,0,331,4,267,4
8474683,F,ES,unk,1394.85,0,0,0,0,0,0
8474683,F,PP,CNFI,203.05,13,2,32,13,80,0
8474683,F,PP,MNFI,203.05,2,0,12,3,58,1
8474683,F,PP,FNFI,203.05,0,0,15,3,59,1
8474683,F,PP,Wide,203.05,3,0,56,11,175,1
8474683,F,PP,lane_other,203.05,1,0,8,1,23,0
8474683,F,PP,unk,203.05,0,0,0,0,0,0
8474683,F,PK,CNFI,98.35,4,0,6,1,8,0
8474683,F,PK,MNFI,98.35,1,0,5,0,6,1
8474683,F,PK,FNFI,98.35,1,0,1,0,1,0
8474683,F,PK,Wide,98.35,15,1,40,0,12,0
8474683,F,PK,lane_other,98.35,4,0,93,0,26,0
8474683,F,PK,unk,98.35,0,0,0,0,0,0
8474682,G,ES,CNFI,1855.0,0,0,0,0,0,0
8474682,G,ES,MNFI,1855.0,0,0,0,0,0,0
8474682,G,ES,FNFI,1855.0,0,0,0,0,0,0
8474682,G,ES,Wide,1855.0,0,0,0,0,0,0
8474682,G,ES,lane_other,1855.0,0,0,0,0,0,0
8474682,G,ES,unk,1855.0,0,0,0,0,0,0
8474682,G,PP,CNFI,249.25,0,0,0,0,0,0
