player_id,player_name,es_toi_min,CNFI_SA,CNFI_SA_per60,CNFI_SA_lo95,CNFI_SA_hi95,CNFI_centrality,MNFI_SA,MNFI_SA_per60,MNFI_SA_lo95,MNFI_SA_hi95,MNFI_centrality,FNFI_SA,FNFI_SA_per60,FNFI_SA_lo95,FNFI_SA_hi95,FNFI_centrality,TNFI_SA,TNFI_SA_per60,TNFI_SA_lo95,TNFI_SA_hi95,P2_weighted,TNFI_rank_raw,P2_weighted_rank,rank_delta,weighting_flag
8484829,Justin Hryckowian,609.63,72,7.0862,5.6872,8.7636,3.833,35,3.4447,2.4925,4.7251,8.171,35,3.4447,2.4925,4.7251,6.371,142,13.9756,12.0591,16.076,1.4262,1,3,-2,
8470638,Patrice Bergeron,2115.5,190,5.3888,4.7006,6.1637,4.258,188,5.3321,4.6474,6.1036,6.734,116,3.29,2.7542,3.9211,7.405,494,14.0109,12.9556,15.1174,1.3556,2,1,1,
8482159,Tyson Foerster,2548.98,275,6.4732,5.7856,7.2315,4.084,209,4.9196,4.3176,5.597,7.818,140,3.2954,2.8038,3.8674,7.593,624,14.6882,13.7101,15.7122,1.4742,3,7,-4,
8482659,Josh Doan,1392.23,141,6.0766,5.1914,7.0954,4.163,120,5.1715,4.3547,6.1268,7.95,83,3.577,2.9014,4.3992,8.614,344,14.8251,13.511,16.2277,1.4457,4,4,0,
8484387,Matvei Michkov,1715.28,194,6.7861,5.9391,7.739,4.67,146,5.107,4.3699,5.9571,8.034,84,2.9383,2.3841,3.6144,6.929,424,14.8314,13.6436,16.0919,1.4863,5,8,-3,
8476461,Sean Couturier,3335.18,352,6.3325,5.7341,6.986,4.582,287,5.1631,4.6205,5.7635,7.672,186,3.3461,2.9089,3.845,7.043,825,14.8418,13.9817,15.7384,1.4624,6,5,1,
8481604,Pavel Dorofeyev,2703.15,322,7.1472,6.4471,7.913,4.13,194,4.3061,3.7582,4.9273,8.366,160,3.5514,3.0544,4.1239,7.537,676,15.0047,14.0477,16.0059,1.504,7,9,-2,
8479546,Oskar Steen,515.27,50,5.8222,4.4652,7.5433,4.14,57,6.6373,5.1848,8.4427,7.772,23,2.6782,1.7965,3.9673,6.957,130,15.1378,13.0102,17.5011,1.5286,8,10,-2,
8478493,Joel Eriksson Ek,4789.73,441,5.5243,5.0522,6.0351,4.433,408,5.1109,4.656,5.6051,7.218,368,4.6099,4.1772,5.0827,6.853,1217,15.2451,14.5166,15.9956,1.3935,9,2,7,
8480007,Jonas Rondbjerg,733.42,75,6.1357,4.9447,7.5824,3.507,70,5.7266,4.5769,7.136,8.157,46,3.7632,2.8426,4.9617,7.196,191,15.6255,13.8061,17.6124,1.5396,10,12,-2,
8481553,Bobby Brink,2303.03,280,7.2947,6.5316,8.1337,4.504,187,4.8718,4.2437,5.5838,7.481,134,3.491,2.9604,4.1101,6.94,601,15.6576,14.6062,16.7573,1.5611,11,13,-2,
8480220,Noah Cates,3714.07,439,7.092,6.4926,7.7389,4.271,324,5.2342,4.715,5.8047,7.12,213,3.441,3.0192,3.9178,7.498,976,15.7671,14.933,16.6311,1.5877,12,17,-5,
8482726,Samuel Helenius,652.32,74,6.8065,5.4827,8.4086,4.108,49,4.507,3.4387,5.8783,8.551,50,4.599,3.5191,5.9809,6.38,173,15.9125,13.9736,18.0318,1.5361,13,11,2,
8478483,Mitch Marner,5815.55,710,7.3252,6.8347,7.8445,4.217,488,5.0348,4.6232,5.4786,7.619,346,3.5697,3.2219,3.952,7.454,1544,15.9297,15.257,16.6185,1.6092,14,26,-12,HIGH_DANGER_MIX
8476437,Victor Rask,515.93,59,6.8614,5.3812,8.6817,4.814,48,5.5821,4.2528,7.2709,6.354,30,3.4888,2.4615,4.9071,7.1,137,15.9323,13.7541,18.3143,1.5631,15,14,1,
8483525,Danila Yurov,504.48,53,6.3035,4.8779,8.0995,4.057,39,4.6384,3.4272,6.2422,7.385,42,4.9952,3.7345,6.6438,7.857,134,15.9371,13.7507,18.3666,1.4643,16,6,10,
8482742,Zachary L'Heureux,857.32,108,7.5585,6.3274,8.9954,4.769,71,4.969,3.972,6.193,7.831,50,3.4993,2.6719,4.5657,7.66,229,16.0268,14.3203,17.8697,1.5952,17,22,-5,
8475820,Joonas Donskoi,905.32,112,7.4228,6.2327,8.809,4.071,88,5.8322,4.7761,7.0967,6.636,42,2.7836,2.0709,3.7282,6.786,242,16.0386,14.3756,17.8307,1.6874,18,55,-37,HIGH_DANGER_MIX
8475772,Riley Sheahan,709.4,84,7.1046,5.8032,8.6608,4.202,79,6.6817,5.4195,8.2028,6.709,28,2.3682,1.6478,3.3891,7.929,191,16.1545,14.2827,18.1937,1.7111,19,75,-56,HIGH_DANGER_MIX
8478403,Jack Eichel,4691.88,576,7.3659,6.8208,7.9477,4.016,400,5.1152,4.6558,5.6151,7.405,294,3.7597,3.3646,4.1975,7.483,1270,16.2408,15.4891,17.0142,1.6333,20,30,-10,
8481532,Alex Turcotte,1309.02,158,7.2421,6.2493,8.3682,4.108,105,4.8128,4.0019,5.7712,7.524,92,4.2169,3.4593,5.1255,7.685,355,16.2718,14.8686,17.7556,1.597,21,23,-2,
8482145,Mavrik Bourque,1447.82,187,7.7496,6.7708,8.8442,4.187,95,3.937,3.2382,4.7727,7.874,111,4.6,3.8428,5.4905,7.658,393,16.2866,14.9479,17.6938,1.5901,22,18,4,
8480448,Parker Kelly,2953.38,344,6.9886,6.3249,7.7139,4.177,248,5.0383,4.4707,5.6721,7.065,210,4.2663,3.7434,4.8571,6.824,802,16.2932,15.351,17.2752,1.5926,23,19,4,
8481559,Jack Hughes,4893.55,557,6.8294,6.313,7.3809,4.241,484,5.9343,5.4507,6.4547,7.227,295,3.617,3.2369,4.0378,7.525,1336,16.3807,15.6413,17.1386,1.6186,24,27,-3,
8483808,Andrei Kuzmenko,3123.77,363,6.9724,6.3257,7.6746,4.113,310,5.9543,5.3541,6.6128,7.49,182,3.4958,3.0345,4.0217,7.802,855,16.4225,15.5003,17.3756,1.6456,25,34,-9,
8482737,Zachary Bolduc,1679.5,219,7.8238,6.9058,8.8383,4.151,129,4.6085,3.8998,5.4303,7.915,112,4.0012,3.342,4.7766,7.348,460,16.4335,15.1812,17.7378,1.6301,26,29,-3,
8478028,Fredrik Olofsson,736.83,90,7.3287,6.025,8.8641,3.911,68,5.5372,4.406,6.9196,8.103,44,3.5829,2.6863,4.7519,8.636,202,16.4488,14.5868,18.4438,1.6662,27,41,-14,HIGH_DANGER_MIX
8477942,Kevin Fiala,5062.83,592,7.0158,6.5019,7.5642,4.52,437,5.1789,4.7332,5.6619,7.364,359,4.2545,3.8494,4.6984,7.663,1388,16.4493,15.722,17.1961,1.5804,28,16,12,LOW_DANGER_MIX
8484958,Maxim Tsyplakov,1235.98,159,7.7186,6.6672,8.9078,4.258,103,5.0001,4.1511,6.0038,7.32,78,3.7865,3.0515,4.6838,8.474,340,16.5051,15.0547,18.0387,1.6551,29,37,-8,
8477955,Jared McCann,4622.0,564,7.3215,6.7741,7.9066,4.317,397,5.1536,4.6893,5.6592,7.433,313,4.0632,3.6497,4.5197,7.425,1274,16.5383,15.7768,17.3222,1.6224,30,28,2,
8471685,Anze Kopitar,5877.88,722,7.37,6.8811,7.8882,4.317,522,5.3284,4.908,5.7809,7.316,381,3.8892,3.5282,4.284,7.276,1625,16.5876,15.9102,17.2819,1.6474,31,35,-4,
8479315,Joey Anderson,1295.42,173,8.0129,6.9684,9.1925,4.04,114,5.2802,4.4275,6.2824,7.105,72,3.3348,2.6629,4.1666,7.597,359,16.6279,15.2116,18.1339,1.7292,32,94,-62,HIGH_DANGER_MIX
8478512,Austin Czarnik,724.45,83,6.8742,5.6064,8.3946,4.373,80,6.6257,5.381,8.1253,6.987,38,3.1472,2.3085,4.2733,8.579,201,16.6471,14.7745,18.6812,1.6873,33,54,-21,HIGH_DANGER_MIX
8478864,Kirill Kaprizov,5318.2,605,6.8256,6.3305,7.3547,4.284,476,5.3702,4.9277,5.8488,7.691,396,4.4677,4.0627,4.9099,7.414,1477,16.6635,15.9517,17.3959,1.594,34,21,13,LOW_DANGER_MIX
8482124,Quinton Byfield,4212.92,520,7.4058,6.8302,8.0223,4.312,366,5.2125,4.7245,5.7456,7.082,285,4.0589,3.6271,4.5379,7.449,1171,16.6773,15.8777,17.5005,1.6445,35,33,2,
8475163,Alex Chiasson,865.37,107,7.4188,6.2045,8.8391,4.028,80,5.5468,4.4963,6.8181,6.562,54,3.7441,2.8896,4.8339,7.889,241,16.7097,14.9859,18.5651,1.6803,36,48,-12,HIGH_DANGER_MIX
8482116,Tim Stützle,5816.95,704,7.2615,6.7735,7.7794,4.254,541,5.5802,5.1483,6.0443,7.264,375,3.868,3.5063,4.2642,7.243,1620,16.7098,16.0274,17.4094,1.6557,37,38,-1,
8480849,Barrett Hayton,3881.07,491,7.5907,6.9854,8.2406,4.287,372,5.751,5.2191,6.331,7.43,222,3.432,3.0194,3.8973,7.685,1085,16.7737,15.9402,17.634,1.6915,38,60,-22,HIGH_DANGER_MIX
8480012,Elias Pettersson,5330.63,639,7.1924,6.6851,7.7315,4.238,515,5.7967,5.3377,6.2897,7.583,337,3.7932,3.4195,4.204,7.386,1491,16.7822,16.0679,17.5133,1.6651,39,40,-1,
8476448,William Karlsson,3910.15,490,7.5189,6.9185,8.164,4.161,358,5.4934,4.975,6.0603,7.648,247,3.7901,3.358,4.274,7.263,1095,16.8024,15.9719,17.6602,1.6792,40,47,-7,
8471887,Patric Hornqvist,870.73,116,7.9933,6.7331,9.4418,4.129,79,5.4437,4.403,6.6968,6.165,49,3.3765,2.5688,4.4159,6.551,244,16.8134,15.0798,18.6526,1.7306,41,96,-55,HIGH_DANGER_MIX
8483491,Ivan Miroshnichenko,506.27,74,8.7701,7.0874,10.7819,4.068,28,3.3184,2.3136,4.7288,7.821,40,4.7406,3.5153,6.3515,7.75,142,16.8291,14.5949,19.2793,1.6757,42,45,-3,
8477903,Garnet Hathaway,3661.17,423,6.9322,6.3352,7.5782,4.345,323,5.2934,4.768,5.8711,7.009,281,4.6051,4.1141,5.1497,6.982,1027,16.8307,15.9724,17.7181,1.6012,43,24,19,LOW_DANGER_MIX
8482751,Ryan Winterton,588.0,70,7.1429,5.7187,8.8637,3.943,52,5.3061,4.0846,6.8482,7.385,43,4.3878,3.2846,5.8235,7.256,165,16.8367,14.7486,19.0958,1.6405,44,31,13,LOW_DANGER_MIX
8475913,Mark Stone,3779.98,466,7.3969,6.7908,8.0487,4.212,356,5.6508,5.1166,6.2345,7.289,239,3.7937,3.3542,4.2863,6.962,1061,16.8413,15.9955,17.7138,1.6763,45,46,-1,
8476456,Jonathan Huberdeau,5087.75,649,7.6537,7.1201,8.2202,4.177,477,5.6253,5.1627,6.1241,6.985,304,3.5851,3.2137,3.996,7.641,1430,16.864,16.1322,17.614,1.71,46,74,-28,HIGH_DANGER_MIX
8482146,Luke Evangelista,2752.27,329,7.1723,6.4773,7.9323,4.45,288,6.2785,5.6256,6.9987,7.958,157,3.4226,2.9391,3.9809,8.293,774,16.8734,15.8859,17.9007,1.682,47,50,-3,
8474150,Mikael Backlund,5475.02,679,7.4411,6.933,7.9808,4.284,531,5.8192,5.3656,6.3066,7.697,331,3.6274,3.2668,4.025,7.511,1541,16.8876,16.1823,17.6114,1.6924,48,62,-14,HIGH_DANGER_MIX
8483553,Marc Gatcomb,681.23,98,8.6314,7.1724,10.3361,4.112,56,4.9322,3.832,6.317,8.5,38,3.3469,2.4553,4.5398,8.711,192,16.9105,14.9664,19.013,1.7568,49,129,-80,HIGH_DANGER_MIX
8473512,Claude Giroux,5475.8,689,7.5496,7.0379,8.0921,4.379,501,5.4896,5.0483,5.9649,6.884,354,3.8789,3.506,4.2881,7.472,1544,16.9181,16.2118,17.6415,1.6828,50,51,-1,
8480002,Nico Hischier,5469.12,674,7.3942,6.8875,7.9331,4.234,522,5.7267,5.2765,6.2113,7.186,347,3.8068,3.4374,4.2132,6.723,1543,16.9278,16.2219,17.6528,1.6841,51,52,-1,
8479343,Clayton Keller,5731.25,716,7.4957,6.9975,8.0248,4.161,556,5.8207,5.3773,6.2971,7.446,346,3.6222,3.2698,4.0104,7.543,1618,16.9387,16.2491,17.6473,1.7066,52,71,-19,HIGH_DANGER_MIX
8477951,Nick Schmaltz,5162.12,651,7.5667,7.0401,8.127,4.124,503,5.8464,5.379,6.3501,7.453,304,3.5334,3.1675,3.9389,7.793,1458,16.9465,16.22,17.6933,1.7138,53,78,-25,HIGH_DANGER_MIX
8482093,Seth Jarvis,4795.28,649,8.1205,7.5575,8.7195,4.367,427,5.3427,4.8789,5.8467,7.187,279,3.4909,3.1144,3.9103,7.677,1355,16.9542,16.2012,17.73,1.7214,54,84,-30,HIGH_DANGER_MIX
8473533,Jordan Staal,4845.65,671,8.3085,7.7416,8.9086,4.094,403,4.99,4.5428,5.4762,7.194,298,3.6899,3.3043,4.1167,7.691,1372,16.9884,16.2367,17.7584,1.7446,55,111,-56,HIGH_DANGER_MIX
8481557,Matt Boldy,5056.48,559,6.6331,6.1327,7.1702,4.41,448,5.3159,4.865,5.8054,7.556,425,5.043,4.6033,5.5216,7.318,1432,16.992,16.2586,17.7485,1.5721,56,15,41,LOW_DANGER_MIX
8480835,Jack Drury,2452.15,336,8.2214,7.4392,9.0727,4.256,204,4.9915,4.3744,5.6875,7.505,155,3.7926,3.2549,4.4127,7.826,695,17.0055,15.9572,18.0965,1.723,57,85,-28,HIGH_DANGER_MIX
8480840,Oskar Bäck,1180.12,173,8.7957,7.6545,10.0763,4.191,86,4.3724,3.5637,5.3484,8.779,76,3.864,3.1059,4.7925,7.934,335,17.0322,15.5343,18.6176,1.7406,58,107,-49,HIGH_DANGER_MIX
8477956,David Pastrnak,5748.88,713,7.4414,6.9451,7.9676,3.983,546,5.6985,5.2598,6.1695,7.397,373,3.8929,3.528,4.2926,7.547,1632,17.0329,16.3421,17.7403,1.7046,59,68,-9,
8475220,Marcus Foligno,3670.5,407,6.653,6.0686,7.2881,4.172,330,5.3944,4.8652,5.9764,7.424,306,5.002,4.4919,5.5659,6.866,1043,17.0494,16.1901,17.9405,1.5934,60,20,40,LOW_DANGER_MIX
8483512,Matt Savoie,703.37,84,7.1655,5.8533,8.7335,3.94,66,5.6301,4.4685,7.0623,6.667,50,4.2652,3.2618,5.5528,7.74,200,17.0608,15.1431,19.1369,1.6904,61,58,3,
8474613,Derek Stepan,1146.48,151,7.9024,6.8042,9.1549,4.397,117,6.1231,5.1524,7.2585,6.658,58,3.0354,2.3612,3.8923,7.31,326,17.0609,15.546,18.6765,1.7503,62,124,-62,HIGH_DANGER_MIX
8482077,Dylan Holloway,2523.98,310,7.3693,6.6351,8.1722,4.284,240,5.7053,5.055,6.4293,7.429,168,3.9937,3.4488,4.6175,7.339,718,17.0683,16.0323,18.1433,1.6918,63,61,2,
8482062,Cole Smith,2944.98,368,7.4975,6.8101,8.2435,4.345,294,5.9898,5.3711,6.671,7.585,176,3.5858,3.1056,4.1347,7.92,838,17.0731,16.1126,18.0671,1.7069,64,72,-8,
8480015,Owen Tippett,4703.13,586,7.4759,6.928,8.0609,4.171,436,5.5622,5.0848,6.0799,7.067,318,4.0569,3.6472,4.5091,7.173,1340,17.095,16.3322,17.8798,1.7022,65,66,-1,
8478427,Sebastian Aho,5445.97,745,8.2079,7.6756,8.7708,4.342,494,5.4426,5.002,5.9177,7.215,313,3.4484,3.0959,3.8384,7.518,1552,17.0989,16.3887,17.827,1.7483,66,120,-54,HIGH_DANGER_MIX
8479972,Mason Shaw,739.42,80,6.4916,5.2707,7.9629,4.425,71,5.7613,4.6122,7.1676,6.93,60,4.8687,3.8158,6.187,6.117,211,17.1216,15.2478,19.1478,1.603,67,25,42,LOW_DANGER_MIX
8481596,Shane Pinto,3236.73,416,7.7115,7.0454,8.4291,4.248,293,5.4314,4.8667,6.0535,7.498,215,3.9855,3.5007,4.5313,7.512,924,17.1284,16.2092,18.0753,1.6982,68,65,3,
8480064,Josh Norris,3077.97,342,6.6667,6.0294,7.3621,4.386,310,6.043,5.4345,6.711,7.39,228,4.4445,3.9206,5.032,7.373,880,17.1542,16.2127,18.1273,1.6428,69,32,37,LOW_DANGER_MIX
8473422,Nick Foligno,3761.82,482,7.6878,7.0693,8.3511,4.116,358,5.71,5.1716,6.2974,7.575,236,3.7641,3.3253,4.2562,7.242,1076,17.1619,16.3081,18.0403,1.7293,70,95,-25,HIGH_DANGER_MIX
8480801,Brady Tkachuk,5399.25,680,7.5566,7.0418,8.104,4.437,505,5.6119,5.1633,6.0957,7.23,360,4.0006,3.6197,4.4188,7.181,1545,17.1691,16.4558,17.9021,1.6962,71,64,7,
8478211,Dryden Hunt,1537.43,174,6.7905,5.8993,7.8013,4.103,163,6.3613,5.4976,7.3463,7.184,103,4.0197,3.3337,4.8375,7.65,440,17.1715,15.8537,18.5629,1.681,72,49,23,LOW_DANGER_MIX
8482699,Dylan Guenther,2556.53,321,7.5336,6.7953,8.3367,4.377,243,5.703,5.056,6.4209,7.16,168,3.9428,3.4041,4.5583,7.268,732,17.1795,16.145,18.2462,1.7031,73,67,6,
8477505,Alexander Wennberg,5444.65,700,7.714,7.1957,8.2627,4.301,499,5.499,5.0559,5.9759,7.303,361,3.9782,3.5995,4.3931,7.288,1560,17.1912,16.4788,17.9195,1.7134,74,77,-3,
8482092,Ridly Greig,2854.25,369,7.7569,7.0487,8.5261,4.344,233,4.898,4.3288,5.5354,7.455,216,4.5406,3.9924,5.1581,7.449,818,17.1954,16.2193,18.209,1.6741,75,44,31,LOW_DANGER_MIX
8482859,Zack Ostapchuk,860.73,109,7.5982,6.3619,9.0288,3.936,82,5.7161,4.6434,7.001,7.61,56,3.9036,3.0255,5.0113,7.071,247,17.2179,15.4597,19.0789,1.7462,76,115,-39,HIGH_DANGER_MIX
8477021,Alexander Kerfoot,4497.07,563,7.5116,6.9504,8.1113,4.282,437,5.8305,5.3316,6.3708,7.233,291,3.8825,3.4731,4.3367,7.698,1291,17.2246,16.4426,18.0288,1.7179,77,80,-3,
8482665,Matty Beniers,4456.55,551,7.4183,6.8571,8.0169,4.172,411,5.5334,5.0441,6.0638,7.44,320,4.3083,3.8749,4.785,7.872,1282,17.26,16.4721,18.0663,1.6899,78,57,21,LOW_DANGER_MIX
8476882,Teuvo Teravainen,4754.7,638,8.051,7.4869,8.6495,4.13,443,5.5903,5.1137,6.1055,7.786,287,3.6217,3.2362,4.0493,7.362,1368,17.2629,16.5003,18.0439,1.7517,79,126,-47,HIGH_DANGER_MIX
8477960,Adrian Kempe,5521.97,707,7.682,7.1687,8.2263,4.386,511,5.5524,5.1106,6.0281,7.102,372,4.042,3.6631,4.457,7.185,1590,17.2765,16.5688,18.0016,1.7131,80,76,4,
8482679,Matt Coronato,2211.97,307,8.3274,7.5003,9.2294,3.984,221,5.9947,5.2859,6.7865,7.769,109,2.9566,2.4607,3.5463,8.651,637,17.2787,16.1691,18.432,1.8257,81,209,-128,HIGH_DANGER_MIX
8476921,Jordan Martinook,4310.43,627,8.7277,8.1159,9.3791,4.274,369,5.1364,4.6576,5.6605,7.474,248,3.4521,3.0584,3.8937,7.69,1244,17.3161,16.5178,18.1406,1.7957,82,171,-89,HIGH_DANGER_MIX
8482809,Jackson Blake,1590.02,227,8.5659,7.5859,9.6495,3.872,138,5.2075,4.4359,6.0988,8.036,94,3.5471,2.9133,4.3086,8.745,459,17.3206,16.0161,18.6865,1.8068,83,186,-103,HIGH_DANGER_MIX
8476880,Tom Wilson,4665.7,604,7.7673,7.2071,8.3631,4.046,404,5.1954,4.731,5.6998,7.275,339,4.3595,3.9331,4.8275,7.133,1347,17.3222,16.5516,18.1114,1.7194,84,83,1,
8480028,Morgan Frost,4448.17,589,7.9448,7.3665,8.5619,4.16,422,5.6922,5.1965,6.2303,7.519,274,3.6959,3.2944,4.1431,7.299,1285,17.333,16.5456,18.1435,1.7577,85,130,-45,HIGH_DANGER_MIX
8479337,Alex DeBrincat,5869.85,700,7.1552,6.6725,7.6675,4.334,575,5.8775,5.4367,6.3495,7.071,422,4.3136,3.9335,4.727,7.031,1697,17.3463,16.6584,18.0498,1.6853,86,53,33,LOW_DANGER_MIX
8476399,Blake Coleman,5073.65,636,7.5212,6.991,8.0844,4.206,520,6.1494,5.6662,6.6679,7.627,311,3.6778,3.3011,4.0938,7.244,1467,17.3485,16.6086,18.1051,1.7399,87,106,-19,HIGH_DANGER_MIX
8474586,Jordan Eberle,4814.13,621,7.7397,7.1895,8.3259,4.296,430,5.3592,4.8954,5.8626,6.714,342,4.2624,3.8474,4.7188,7.749,1393,17.3614,16.6036,18.1403,1.719,88,82,6,
8483505,Matthew Poitras,769.68,92,7.1718,5.9063,8.658,3.967,75,5.8466,4.7049,7.2233,7.973,56,4.3654,3.3857,5.5961,8.286,223,17.3838,15.5208,19.3578,1.6914,89,59,30,LOW_DANGER_MIX
8481028,Martin Pospisil,1870.2,275,8.8226,7.9038,9.8301,3.978,165,5.2936,4.5726,6.117,7.473,102,3.2724,2.7082,3.9469,7.108,542,17.3885,16.1834,18.649,1.8336,90,224,-134,HIGH_DANGER_MIX
8483570,Ben Meyers,983.23,132,8.0551,6.8631,9.4216,4.386,81,4.9429,4.0076,6.0756,7.457,72,4.3937,3.514,5.4748,7.111,285,17.3916,15.7455,19.1441,1.7058,91,69,22,LOW_DANGER_MIX
8479407,Jesper Bratt,5495.63,690,7.5333,7.0228,8.0741,4.265,547,5.972,5.5134,6.4634,7.159,357,3.8976,3.5244,4.3068,6.882,1594,17.4029,16.6909,18.1302,1.7289,92,92,0,
8476878,Zemgus Girgensons,3601.97,465,7.7458,7.1123,8.4265,3.994,340,5.6636,5.1163,6.2626,6.991,241,4.0145,3.552,4.5322,7.05,1046,17.4238,16.5479,18.3262,1.7596,93,131,-38,HIGH_DANGER_MIX
8482155,Alex Laferriere,2820.08,380,8.0849,7.3587,8.8712,4.134,242,5.1488,4.562,5.8035,7.587,197,4.1914,3.6614,4.7918,8.071,819,17.425,16.4379,18.4474,1.7341,94,99,-5,
8479318,Auston Matthews,5452.95,706,7.7683,7.2492,8.3185,4.174,527,5.7987,5.345,6.2864,7.531,351,3.8621,3.4894,4.2716,7.581,1584,17.4291,16.715,18.1606,1.7509,95,125,-30,HIGH_DANGER_MIX
8481592,Jakob Pelletier,901.9,117,7.7836,6.5607,9.1931,4.376,76,5.056,4.0707,6.2517,7.789,69,4.5903,3.6535,5.7417,6.957,262,17.4299,15.7066,19.2559,1.6961,96,63,33,LOW_DANGER_MIX
8477446,Michael McCarron,2918.87,356,7.3179,6.6349,8.0598,4.475,296,6.0846,5.4583,6.7731,7.26,196,4.029,3.5174,4.6084,7.245,848,17.4314,16.4595,18.4348,1.7058,97,69,28,LOW_DANGER_MIX
8477946,Dylan Larkin,5454.12,710,7.8106,7.2905,8.3623,4.101,519,5.7094,5.2593,6.1941,6.909,360,3.9603,3.5831,4.3744,7.292,1589,17.4804,16.7662,18.2129,1.7614,98,134,-36,HIGH_DANGER_MIX
8481237,Kyle MacLean,1396.45,196,8.4214,7.3897,9.5768,4.158,105,4.5114,3.7509,5.4148,8.086,106,4.5544,3.7902,5.4612,7.83,407,17.4872,16.0983,18.9561,1.7261,99,89,10,
8476873,Mark Jankowski,2106.02,281,8.0056,7.1742,8.9172,4.359,192,5.47,4.7764,6.2531,7.438,142,4.0456,3.4491,4.7366,7.254,615,17.5212,16.3797,18.7084,1.741,100,108,-8,
8478472,Mathieu Joseph,3379.75,423,7.5094,6.865,8.2038,3.962,334,5.9294,5.3524,6.5602,7.269,230,4.0831,3.6023,4.6222,7.465,987,17.522,16.6156,18.4542,1.7479,101,119,-18,HIGH_DANGER_MIX
8476468,J.T. Miller,5467.18,713,7.8249,7.305,8.3764,4.265,504,5.5312,5.0883,6.0088,7.212,380,4.1703,3.7839,4.5934,7.171,1597,17.5264,16.8127,18.2588,1.7349,102,101,1,
8481655,Cole Schwindt,602.2,74,7.373,5.9435,9.0942,4.203,51,5.0814,3.9013,6.5808,8.039,51,5.0814,3.9013,6.5808,7.294,176,17.5357,15.4459,19.7951,1.6509,103,36,67,LOW_DANGER_MIX
8475172,Nazem Kadri,5549.3,706,7.6334,7.1232,8.1754,4.178,565,6.1089,5.6482,6.6033,7.205,353,3.8167,3.4494,4.2206,7.408,1624,17.559,16.8504,18.2866,1.7627,104,137,-33,HIGH_DANGER_MIX
8480980,Connor Dewar,2729.68,335,7.3635,6.6558,8.1331,4.391,245,5.3852,4.7754,6.063,7.6,219,4.8137,4.2366,5.4606,7.543,799,17.5625,16.5544,18.6014,1.6736,105,43,62,LOW_DANGER_MIX
8478439,Travis Konecny,5461.97,671,7.371,6.8644,7.9092,4.241,563,6.1846,5.7173,6.6852,7.547,365,4.0095,3.6301,4.4254,7.255,1599,17.5651,16.8499,18.2976,1.7365,106,103,3,
8480208,Drake Batherson,5085.27,634,7.4804,6.953,8.0427,4.232,491,5.7932,5.3245,6.299,7.515,365,4.3066,3.9002,4.7521,7.307,1490,17.5802,16.8401,18.3409,1.7254,107,88,19,LOW_DANGER_MIX
8475855,Jesper Fast,2839.33,406,8.5795,7.8367,9.3821,4.303,247,5.2195,4.6311,5.8762,6.826,180,3.8037,3.3009,4.3782,6.833,833,17.6027,16.6171,18.626,1.7996,108,174,-66,HIGH_DANGER_MIX
8476278,Colin Blackwell,2726.55,397,8.7363,7.9705,9.559,4.317,235,5.1714,4.573,5.8379,7.413,168,3.697,3.191,4.2757,7.113,800,17.6047,16.5944,18.644,1.8076,109,187,-78,HIGH_DANGER_MIX
8476889,Radek Faksa,3854.2,537,8.3597,7.7257,9.0377,4.192,335,5.2151,4.7061,5.774,8.03,260,4.0475,3.598,4.5492,7.865,1132,17.6223,16.7731,18.498,1.7691,110,144,-34,HIGH_DANGER_MIX
8480113,Alex Iafallo,4499.58,619,8.2541,7.668,8.8757,4.267,402,5.3605,4.8808,5.8813,7.162,301,4.0137,3.5972,4.4738,7.538,1322,17.6283,16.839,18.4355,1.7702,111,145,-34,HIGH_DANGER_MIX
8480008,Adam Ruzicka,1047.97,117,6.6987,5.6385,7.9287,3.641,114,6.5269,5.4802,7.7447,5.93,77,4.4085,3.5512,5.4525,7.442,308,17.6341,16.0263,19.3312,1.7378,112,105,7,
8476474,Stefan Noesen,2833.75,405,8.5752,7.8303,9.3766,4.062,230,4.8699,4.2997,5.5073,7.426,199,4.2135,3.6829,4.8132,7.94,834,17.6586,16.6676,18.6799,1.7913,113,167,-54,HIGH_DANGER_MIX
8482667,William Eklund,3387.83,456,8.076,7.4108,8.79,4.298,326,5.7736,5.2047,6.3969,7.592,217,3.8432,3.3773,4.3679,7.226,999,17.6927,16.7849,18.6266,1.783,114,162,-48,HIGH_DANGER_MIX
8484984,Ivan Demidov,687.97,99,8.6341,7.1786,10.3261,4.071,51,4.4479,3.4097,5.7694,7.49,53,4.6223,3.5625,5.9635,7.604,203,17.7043,15.7315,19.812,1.7718,115,147,-32,HIGH_DANGER_MIX
8483690,Noah Laba,514.58,72,8.3951,6.7508,10.3459,4.167,41,4.7806,3.5535,6.3734,8.073,39,4.5474,3.3533,6.111,7.692,152,17.7231,15.4432,20.1563,1.7348,116,100,16,LOW_DANGER_MIX
8482149,Cole Perfetti,3358.25,444,7.9327,7.271,8.646,4.338,323,5.7709,5.2003,6.3976,7.245,225,4.02,3.542,4.5579,8.031,992,17.7235,16.8134,18.6643,1.7608,117,132,-15,HIGH_DANGER_MIX
8473563,Nicklas Backstrom,1346.68,162,7.2177,6.238,8.3236,4.414,146,6.5049,5.5732,7.5671,7.281,90,4.0099,3.2804,4.8852,6.844,398,17.7325,16.3029,19.2235,1.7456,118,113,5,
