player_id,player_name,position,pos_group,es_toi_min,CNFI_blocks,CNFI_blocks_per60,CNFI_blocks_lo95,CNFI_blocks_hi95,MNFI_blocks,MNFI_blocks_per60,MNFI_blocks_lo95,MNFI_blocks_hi95,FNFI_blocks,FNFI_blocks_per60,FNFI_blocks_lo95,FNFI_blocks_hi95,TNFI_blocks,TNFI_blocks_per60,TNFI_blocks_lo95,TNFI_blocks_hi95,blocks_xG_prevented_total,blocks_xG_prevented_per60,TNFI_blocks_per60_rank,xG_prevented_per60_rank,PK_TOI_min,PK_CNFI_blocks,PK_CNFI_blocks_per60,PK_CNFI_blocks_lo95,PK_CNFI_blocks_hi95,PK_MNFI_blocks,PK_MNFI_blocks_per60,PK_MNFI_blocks_lo95,PK_MNFI_blocks_hi95,PK_FNFI_blocks,PK_FNFI_blocks_per60,PK_FNFI_blocks_lo95,PK_FNFI_blocks_hi95,PK_TNFI_blocks,PK_TNFI_blocks_per60,PK_TNFI_blocks_lo95,PK_TNFI_blocks_hi95,PK_blocks_xG_prevented_total,PK_blocks_xG_prevented_per60,PK_TNFI_blocks_per60_rank,PK_xG_prevented_per60_rank
8478472,Mathieu Joseph,R,F,3379.75,14,0.2485,0.1481,0.4165,36,0.6391,0.4622,0.8826,28,0.4971,0.3443,0.7168,78,1.3847,1.1118,1.7224,6.3812999999999995,0.1133,722,771,206.76666666666668,3.0,0.8705,0.2964,2.5042,17.0,4.9331,3.1143,7.6544,14.0,4.0626,2.4427,6.6186,34.0,9.8662,7.1991,13.2452,2.56752,0.745,208.0,277.0
8471276,David Krejci,C,F,954.3666666666668,6,0.3772,0.1731,0.8192,13,0.8173,0.4788,1.3905,3,0.1886,0.0642,0.5523,22,1.3831,0.9166,2.0802,2.1882,0.1376,723,679,88.13333333333334,0.0,0.0,0.0,2.5097,1.0,0.6808,0.1205,3.6958,1.0,0.6808,0.1205,3.6958,2.0,1.3616,0.3753,4.7476,0.13395,0.0912,607.0,640.0
8475810,Bryan Rust,R,F,4903.7,24,0.2937,0.1975,0.4363,60,0.7341,0.571,0.943,29,0.3548,0.2472,0.5088,113,1.3826,1.1521,1.6578,10.127299999999998,0.1239,724,727,394.96666666666664,12.0,1.8229,1.0477,3.1406,25.0,3.7978,2.594,5.5057,13.0,1.9749,1.16,3.3293,50.0,7.5956,5.8409,9.7806,4.510230000000001,0.6852,285.0,303.0
8478463,Anthony Beauvillier,L,F,4521.366666666667,28,0.3716,0.2573,0.5362,63,0.836,0.6544,1.0673,13,0.1725,0.1009,0.2948,104,1.3801,1.1413,1.6677,10.4117,0.1382,725,674,235.68333333333334,3.0,0.7637,0.2599,2.2021,7.0,1.7821,0.8664,3.5969,3.0,0.7637,0.2599,2.2021,13.0,3.3095,1.9482,5.5171,1.19439,0.3041,476.0,494.0
8479972,Mason Shaw,C,F,739.4166666666666,4,0.3246,0.1264,0.83,10,0.8115,0.442,1.4837,3,0.2434,0.0829,0.712,17,1.3795,0.8647,2.1918,1.6261,0.1319,726,701,,,,,,,,,,,,,,,,,,,,,
8480008,Adam Ruzicka,C,F,1047.9666666666667,2,0.1145,0.0314,0.4159,17,0.9733,0.6091,1.5495,5,0.2863,0.1224,0.6672,24,1.3741,0.9262,2.031,2.1334,0.1221,727,736,,,,,,,,,,,,,,,,,,,,,
8476442,Matt Nieto,L,F,2318.85,5,0.1294,0.0553,0.3023,30,0.7762,0.5446,1.1045,18,0.4657,0.2949,0.7342,53,1.3714,1.0509,1.7863,4.26635,0.1104,728,780,145.68333333333334,2.0,0.8237,0.2259,2.9141,11.0,4.5304,2.5553,7.7923,5.0,2.0593,0.8829,4.6596,18.0,7.4133,4.7655,11.188,1.53251,0.6312,290.0,324.0
8479511,Janne Kuokkanen,C,F,702.0333333333333,4,0.3419,0.1331,0.8735,10,0.8547,0.4653,1.5613,2,0.1709,0.0469,0.6197,16,1.3675,0.8446,2.2021,1.5923999999999998,0.1361,729,683,,,,,,,,,,,,,,,,,,,,,
8482116,Tim Stützle,C,F,5816.95,37,0.3816,0.2771,0.5253,76,0.7839,0.6271,0.9793,19,0.196,0.1255,0.3058,132,1.3615,1.1501,1.6107,13.09325,0.1351,730,688,471.8333333333333,3.0,0.3815,0.1298,1.1111,3.0,0.3815,0.1298,1.1111,2.0,0.2543,0.0698,0.919,8.0,1.0173,0.5168,1.9851,0.75948,0.0966,630.0,636.0
8477962,Brendan Lemieux,L,F,1148.05,6,0.3136,0.1438,0.6814,15,0.7839,0.476,1.2868,5,0.2613,0.1117,0.6093,26,1.3588,0.9301,1.9787,2.4559999999999995,0.1284,731,709,,,,,,,,,,,,,,,,,,,,,
8484153,Leo Carlsson,C,F,2479.116666666667,24,0.5809,0.3909,0.8619,21,0.5082,0.3328,0.775,11,0.2662,0.1488,0.4757,56,1.3553,1.0462,1.7532,5.612900000000001,0.1358,732,685,147.0,3.0,1.2245,0.4179,3.4968,1.0,0.4082,0.0721,2.2515,1.0,0.4082,0.0721,2.2515,5.0,2.0408,0.8769,4.6289,0.5252100000000001,0.2144,550.0,555.0
8475772,Riley Sheahan,C,F,709.4,5,0.4229,0.181,0.9841,7,0.592,0.2874,1.2143,4,0.3383,0.1318,0.8649,16,1.3533,0.8363,2.1805,1.48995,0.126,733,719,,,,,,,,,,,,,,,,,,,,,
8474037,James van Riemsdyk,L,F,3902.0833333333335,18,0.2768,0.1752,0.4368,44,0.6766,0.5046,0.9062,26,0.3998,0.2731,0.5847,88,1.3531,1.1005,1.6621,7.6385,0.1175,734,755,214.5,11.0,3.0769,1.7365,5.3811,2.0,0.5594,0.154,2.0058,0.0,0.0,0.0,1.0581,13.0,3.6364,2.1505,6.0688,1.63526,0.4574,456.0,402.0
8481043,Cole Koepke,L,F,1290.6666666666667,11,0.5114,0.2859,0.9116,12,0.5579,0.3195,0.9706,6,0.2789,0.1279,0.6062,29,1.3481,0.9411,1.9245,2.84285,0.1322,735,700,58.88333333333333,1.0,1.019,0.1799,5.3976,3.0,3.0569,1.0465,8.35,2.0,2.0379,0.5607,6.9263,6.0,6.1138,2.8468,12.2784,0.49863999999999997,0.5081,345.0,380.0
8482259,Bobby McMann,C,F,2230.7166666666667,18,0.4841,0.3066,0.7631,13,0.3497,0.2045,0.5967,19,0.511,0.3275,0.7958,50,1.3449,1.0225,1.7654,4.2964,0.1156,736,760,109.23333333333333,4.0,2.1971,0.8617,5.4347,3.0,1.6478,0.5642,4.6687,0.0,0.0,0.0,2.0427,7.0,3.845,1.8872,7.5995,0.82264,0.4519,445.0,405.0
8480748,Kiefer Sherwood,L,F,2769.5666666666666,14,0.3033,0.1808,0.508,30,0.6499,0.4558,0.9251,18,0.39,0.2469,0.6149,62,1.3432,1.05,1.7153,5.4431,0.1179,737,753,163.48333333333332,2.0,0.734,0.2023,2.6177,8.0,2.9361,1.5046,5.6309,1.0,0.367,0.065,2.0357,11.0,4.0371,2.2858,7.0074,1.0970300000000002,0.4026,434.0,433.0
8482149,Cole Perfetti,C,F,3358.25,22,0.3931,0.2598,0.594,27,0.4824,0.3319,0.7004,26,0.4645,0.3174,0.6793,75,1.34,1.0713,1.6743,6.4581,0.1154,738,761,165.45,2.0,0.7253,0.1998,2.5868,1.0,0.3626,0.0642,2.0116,0.0,0.0,0.0,1.3652,3.0,1.0879,0.3721,3.1252,0.36116000000000004,0.131,627.0,617.0
8478891,Mason Appleton,C,F,3916.4333333333334,36,0.5515,0.3989,0.762,35,0.5362,0.386,0.7443,16,0.2451,0.151,0.3976,87,1.3328,1.0828,1.6394,8.7532,0.1341,739,693,172.53333333333333,3.0,1.0433,0.3549,2.9842,12.0,4.1731,2.4073,7.039,7.0,2.4343,1.1841,4.8693,22.0,7.6507,5.13,11.1021,1.8305099999999999,0.6366,281.0,320.0
8479366,Logan Brown,C,F,631.6333333333333,4,0.38,0.1478,0.9696,7,0.6649,0.3225,1.3611,3,0.285,0.0969,0.8317,14,1.3299,0.7944,2.2103,1.3255,0.1259,740,720,,,,,,,,,,,,,,,,,,,,,
8480798,Philipp Kurashev,C,F,3796.75,29,0.4583,0.3194,0.6568,38,0.6005,0.438,0.8224,17,0.2687,0.1678,0.4295,84,1.3275,1.0743,1.6384,8.17225,0.1291,741,706,254.58333333333334,2.0,0.4714,0.1292,1.6885,1.0,0.2357,0.0416,1.3125,0.0,0.0,0.0,0.8905,3.0,0.707,0.2405,2.0408,0.36116000000000004,0.0851,656.0,646.0
8471218,Blake Wheeler,R,F,2668.266666666667,10,0.2249,0.1222,0.4132,38,0.8545,0.6237,1.1693,11,0.2474,0.1382,0.4421,59,1.3267,1.031,1.7052,5.4858,0.1234,742,728,157.03333333333333,1.0,0.3821,0.0675,2.1116,2.0,0.7642,0.21,2.7152,1.0,0.3821,0.0675,2.1116,4.0,1.5283,0.5971,3.8203,0.36469,0.1393,590.0,612.0
8478512,Austin Czarnik,C,F,724.45,3,0.2485,0.0846,0.7267,6,0.4969,0.2282,1.0777,7,0.5798,0.2815,1.1893,16,1.3251,0.8189,2.1357,1.22935,0.1018,743,804,,,,,,,,,,,,,,,,,,,,,
8479351,Sam Steel,C,F,3898.766666666667,31,0.4771,0.3364,0.6758,36,0.554,0.4006,0.7653,19,0.2924,0.1873,0.4559,86,1.3235,1.0737,1.6295,8.30075,0.1277,744,711,210.88333333333333,1.0,0.2845,0.0502,1.5812,9.0,2.5607,1.356,4.7438,7.0,1.9916,0.9697,4.0131,17.0,4.8368,3.0545,7.5137,1.26871,0.361,397.0,459.0
8478498,Jake DeBrusk,L,F,4626.783333333334,24,0.3112,0.2093,0.4624,41,0.5317,0.3923,0.7199,37,0.4798,0.3484,0.6601,102,1.3227,1.0916,1.6013,8.4931,0.1101,745,782,352.05,11.0,1.8747,1.0522,3.305,9.0,1.5339,0.8105,2.8723,3.0,0.5113,0.1742,1.4853,23.0,3.9199,2.6359,5.7681,2.43839,0.4156,442.0,424.0
8477964,Ivan Barbashev,C,F,5222.816666666667,28,0.3217,0.2227,0.4642,50,0.5744,0.4362,0.7559,37,0.4251,0.3086,0.5849,115,1.3211,1.1025,1.5818,9.9179,0.1139,746,764,276.65,4.0,0.8675,0.3378,2.1921,6.0,1.3013,0.5978,2.7866,6.0,1.3013,0.5978,2.7866,16.0,3.4701,2.1518,5.5055,1.3253800000000002,0.2874,462.0,499.0
8481133,Cole Reinhardt,L,F,546.7333333333333,3,0.3292,0.112,0.96,6,0.6585,0.3022,1.4233,3,0.3292,0.112,0.96,12,1.3169,0.7556,2.277,1.09455,0.1201,747,742,,,,,,,,,,,,,,,,,,,,,
8476918,Jimmy Vesey,L,F,3053.35,16,0.3144,0.1937,0.5098,33,0.6485,0.4624,0.9084,18,0.3537,0.224,0.5581,67,1.3166,1.0391,1.6665,6.0052,0.118,748,751,157.08333333333334,0.0,0.0,0.0,1.4331,6.0,2.2918,1.0578,4.8517,4.0,1.5279,0.5971,3.8203,10.0,3.8196,2.0977,6.7961,0.73644,0.2813,447.0,503.0
8481068,Yegor Sharangovich,C,F,4752.733333333334,24,0.303,0.2037,0.4502,45,0.5681,0.425,0.7587,35,0.4419,0.318,0.6134,104,1.3129,1.0855,1.5865,8.8265,0.1114,749,776,352.96666666666664,4.0,0.68,0.2649,1.7262,12.0,2.0399,1.1731,3.5083,6.0,1.0199,0.4688,2.1949,22.0,3.7397,2.4908,5.5534,1.9273,0.3276,451.0,478.0
8482074,Connor Zary,C,F,2106.25,13,0.3703,0.2167,0.632,20,0.5697,0.3694,0.8774,13,0.3703,0.2167,0.632,46,1.3104,0.9849,1.7406,4.141850000000001,0.118,750,751,130.3,2.0,0.921,0.2537,3.2616,0.0,0.0,0.0,1.7222,0.0,0.0,0.0,1.7222,2.0,0.921,0.2537,3.2616,0.26084,0.1201,640.0,622.0
8475151,Kyle Palmieri,C,F,4258.8,40,0.5635,0.4143,0.7658,36,0.5072,0.3667,0.7008,17,0.2395,0.1496,0.383,93,1.3102,1.0715,1.6005,9.4101,0.1326,751,698,291.78333333333336,8.0,1.6451,0.8368,3.1873,7.0,1.4394,0.6996,2.9189,3.0,0.6169,0.21,1.786,18.0,3.7014,2.3607,5.7197,1.84649,0.3797,453.0,447.0
8476456,Jonathan Huberdeau,C,F,5087.75,27,0.3184,0.219,0.4626,55,0.6486,0.4989,0.8426,29,0.342,0.2383,0.4904,111,1.309,1.0889,1.5723,10.01855,0.1181,752,749,408.73333333333335,12.0,1.7615,1.0117,3.0346,13.0,1.9083,1.1201,3.217,1.0,0.1468,0.0259,0.8231,26.0,3.8167,2.6248,5.4909,2.9028300000000002,0.4261,448.0,422.0
8477979,Nicolas Aube-Kubel,R,F,2207.8166666666666,6,0.1631,0.0748,0.355,21,0.5707,0.3737,0.8698,21,0.5707,0.3737,0.8698,48,1.3045,0.9861,1.7222,3.5964,0.0977,753,814,,,,,,,,,,,,,,,,,,,,,
8478043,Sam Lafferty,C,F,2998.366666666667,21,0.4202,0.2752,0.6411,31,0.6203,0.4377,0.8784,13,0.2601,0.1522,0.4443,65,1.3007,1.0228,1.6523,6.290050000000001,0.1259,754,720,153.28333333333333,1.0,0.3914,0.0693,2.1654,11.0,4.3058,2.437,7.4488,3.0,1.1743,0.4014,3.3635,15.0,5.8715,3.6189,9.3272,1.33483,0.5225,354.0,376.0
8477952,Robby Fabbri,C,F,2724.983333333333,12,0.2642,0.1513,0.4609,27,0.5945,0.4091,0.8627,20,0.4404,0.2854,0.6786,59,1.2991,1.0094,1.6696,4.9484,0.109,755,785,,,,,,,,,,,,,,,,,,,,,
8475799,Nino Niederreiter,R,F,4402.883333333333,35,0.477,0.3433,0.6621,45,0.6132,0.4588,0.8188,15,0.2044,0.1239,0.3368,95,1.2946,1.061,1.5782,9.590749999999998,0.1307,756,703,244.25,2.0,0.4913,0.135,1.7633,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.93,2.0,0.4913,0.135,1.7633,0.26084,0.0641,677.0,667.0
8478010,Brayden Point,C,F,5565.816666666667,31,0.3342,0.2356,0.4737,68,0.733,0.5789,0.9275,21,0.2264,0.1481,0.3457,120,1.2936,1.0837,1.5431,11.57455,0.1248,757,725,375.35,4.0,0.6394,0.2493,1.6261,5.0,0.7993,0.3425,1.8497,0.0,0.0,0.0,0.6084,9.0,1.4387,0.7606,2.6986,1.0232800000000002,0.1636,599.0,585.0
8480802,Ryan McLeod,C,F,4095.6,22,0.3223,0.213,0.4872,51,0.7471,0.569,0.98,15,0.2197,0.1332,0.362,88,1.2892,1.0483,1.5836,8.4922,0.1244,758,726,304.01666666666665,3.0,0.5921,0.2017,1.7165,12.0,2.3683,1.3633,4.0631,9.0,1.7762,0.9391,3.3179,24.0,4.7366,3.2174,6.8868,1.89777,0.3745,404.0,452.0
8475170,Brayden Schenn,C,F,5221.9,35,0.4022,0.2894,0.5584,56,0.6434,0.4961,0.834,21,0.2413,0.1579,0.3684,112,1.2869,1.0714,1.5446,10.89515,0.1252,759,723,335.76666666666665,3.0,0.5361,0.1825,1.5551,8.0,1.4296,0.7268,2.7763,5.0,0.8935,0.3823,2.0614,16.0,2.8591,1.7712,4.5567,1.3619700000000001,0.2434,505.0,524.0
8481557,Matt Boldy,L,F,5056.483333333334,22,0.2611,0.1725,0.3948,57,0.6764,0.5227,0.8746,29,0.3441,0.2398,0.4935,108,1.2815,1.0634,1.5435,9.5652,0.1135,760,769,344.45,2.0,0.3484,0.0957,1.2569,10.0,1.7419,0.9519,3.1606,1.0,0.1742,0.0308,0.9768,13.0,2.2645,1.3329,3.8145,1.29767,0.226,535.0,542.0
8475168,Matt Duchene,C,F,5117.416666666667,19,0.2228,0.1427,0.3475,53,0.6214,0.4757,0.8113,37,0.4338,0.315,0.597,109,1.278,1.0614,1.5379,9.04175,0.106,761,796,348.0833333333333,1.0,0.1724,0.0304,0.9657,0.0,0.0,0.0,0.6551,1.0,0.1724,0.0304,0.9657,2.0,0.3447,0.0946,1.2426,0.16405,0.0283,685.0,691.0
8476448,William Karlsson,C,F,3910.15,16,0.2455,0.1512,0.3982,50,0.7672,0.5828,1.0091,17,0.2609,0.163,0.4171,83,1.2736,1.0294,1.5743,7.6749,0.1178,762,754,288.6166666666667,11.0,2.2868,1.283,4.0116,24.0,4.9893,3.3863,7.2354,5.0,1.0394,0.4447,2.3913,40.0,8.3155,6.199,10.9792,4.01045,0.8337,256.0,245.0
8476915,Jujhar Khaira,L,F,895.0666666666667,2,0.1341,0.0368,0.4867,13,0.8714,0.5105,1.4815,4,0.2681,0.1044,0.6861,19,1.2736,0.8179,1.9751,1.6989,0.1139,762,764,74.76666666666667,0.0,0.0,0.0,2.9235,6.0,4.815,2.2308,9.825,4.0,3.21,1.256,7.7557,10.0,8.025,4.4439,13.7,0.73644,0.591,269.0,343.0
8480018,Nick Suzuki,C,F,6269.3,48,0.4594,0.3468,0.6082,56,0.5359,0.4131,0.6949,29,0.2775,0.1934,0.3981,133,1.2729,1.0758,1.5052,12.8645,0.1231,764,732,494.56666666666666,8.0,0.9705,0.4927,1.8938,22.0,2.669,1.7719,3.9825,5.0,0.6066,0.2593,1.4055,35.0,4.2461,3.0766,5.805,3.4185499999999998,0.4147,423.0,427.0
8476459,Mika Zibanejad,C,F,5759.133333333333,38,0.3959,0.2887,0.5426,57,0.5938,0.4589,0.7681,27,0.2813,0.1934,0.4088,122,1.271,1.0663,1.5141,11.5898,0.1207,765,739,519.25,8.0,0.9244,0.4698,1.8071,18.0,2.0799,1.3229,3.2492,20.0,2.311,1.5049,3.5262,46.0,5.3154,4.0263,6.9722,3.52172,0.4069,383.0,432.0
8479383,Boris Katchouk,L,F,1747.2666666666669,7,0.2404,0.1165,0.4949,23,0.7898,0.5273,1.1807,7,0.2404,0.1165,0.4949,37,1.2706,0.9242,1.7433,3.4557499999999997,0.1187,766,745,92.25,1.0,0.6504,0.1153,3.5418,2.0,1.3008,0.3589,4.5502,3.0,1.9512,0.6691,5.4921,6.0,3.9024,1.8138,8.1036,0.43195000000000006,0.2809,444.0,504.0
8475768,Jaden Schwartz,C,F,4015.7166666666662,19,0.2839,0.1819,0.4427,40,0.5977,0.4394,0.812,26,0.3885,0.2653,0.5682,85,1.27,1.029,1.5658,7.36845,0.1101,767,782,226.51666666666668,14.0,3.7083,2.2254,6.0509,4.0,1.0595,0.4124,2.6655,0.0,0.0,0.0,0.9985,18.0,4.7679,3.0446,7.3109,2.22716,0.5899,400.0,345.0
8480901,Karson Kuhlman,C,F,945.5166666666668,6,0.3807,0.1746,0.8261,12,0.7615,0.4363,1.3225,2,0.1269,0.0348,0.4605,20,1.2691,0.8236,1.9458,2.0543,0.1304,768,704,,,,,,,,,,,,,,,,,,,,,
8477951,Nick Schmaltz,C,F,5162.116666666667,26,0.3022,0.2064,0.4422,63,0.7323,0.5731,0.935,20,0.2325,0.1506,0.3586,109,1.2669,1.0521,1.5245,10.3861,0.1207,769,739,362.75,3.0,0.4962,0.1689,1.4408,8.0,1.3232,0.6725,2.5727,6.0,0.9924,0.4558,2.1352,17.0,2.8119,1.7665,4.4228,1.3956000000000002,0.2308,507.0,537.0
8477290,Michael Raffl,L,F,948.4166666666666,1,0.0633,0.0112,0.3571,9,0.5694,0.3002,1.0766,10,0.6326,0.3444,1.1585,20,1.2653,0.8219,1.9417,1.3695499999999998,0.0866,770,866,50.233333333333334,0.0,0.0,0.0,4.281,4.0,4.7777,1.8929,11.3031,0.0,0.0,0.0,4.281,4.0,4.7777,1.8929,11.3031,0.40128,0.4793,399.0,395.0
8478431,Evgeny Svechnikov,L,F,1335.7,4,0.1797,0.0699,0.4604,18,0.8086,0.5123,1.2718,6,0.2695,0.1236,0.5858,28,1.2578,0.8724,1.8074,2.5288,0.1136,771,768,,,,,,,,,,,,,,,,,,,,,
8479344,Jesse Puljujarvi,R,F,2247.616666666667,7,0.1869,0.0905,0.3848,21,0.5606,0.3671,0.8544,19,0.5072,0.3251,0.7898,47,1.2547,0.9455,1.6614,3.65975,0.0977,772,814,81.51666666666667,2.0,1.4721,0.4029,5.0781,0.0,0.0,0.0,2.6851,0.0,0.0,0.0,2.6851,2.0,1.4721,0.4029,5.0781,0.26084,0.192,595.0,566.0
8479390,Taylor Raddysh,R,F,4071.45,20,0.2947,0.191,0.4546,44,0.6484,0.4837,0.8686,21,0.3095,0.2026,0.4724,85,1.2526,1.0151,1.5447,7.7315,0.1139,773,764,231.93333333333334,3.0,0.7761,0.2644,2.2393,6.0,1.5522,0.7143,3.3159,3.0,0.7761,0.2644,2.2393,12.0,3.1043,1.7899,5.2932,1.09407,0.283,492.0,501.0
8481577,Philip Tomasino,C,F,2349.7,10,0.2554,0.1388,0.4689,20,0.5107,0.331,0.7866,19,0.4852,0.3109,0.7556,49,1.2512,0.9485,1.6475,3.9518,0.1009,774,805,154.3,1.0,0.3889,0.0688,2.1517,1.0,0.3889,0.0688,2.1517,0.0,0.0,0.0,1.4603,2.0,0.7777,0.2141,2.7667,0.23074,0.0897,648.0,643.0
8482241,Radim Zohorna,L,F,528.75,3,0.3404,0.1158,0.9924,5,0.5674,0.2426,1.316,3,0.3404,0.1158,0.9924,11,1.2482,0.699,2.2109,0.99435,0.1128,775,772,,,,,,,,,,,,,,,,,,,,,
8475098,Tyler Bozak,C,F,529.6333333333333,1,0.1133,0.02,0.6366,6,0.6797,0.3119,1.4686,4,0.4531,0.1763,1.1546,11,1.2461,0.6977,2.2067,0.86675,0.0982,776,813,,,,,,,,,,,,,,,,,,,,,
8479328,Julien Gauthier,R,F,1211.1166666666666,7,0.3468,0.1682,0.713,13,0.644,0.377,1.0968,5,0.2477,0.1059,0.5777,25,1.2385,0.8413,1.8179,2.3863499999999997,0.1182,777,748,,,,,,,,,,,,,,,,,,,,,
8482652,Walker Duehr,R,F,775.1666666666666,1,0.0774,0.0137,0.4364,10,0.774,0.4214,1.4153,5,0.387,0.1655,0.9008,16,1.2384,0.7648,1.9963,1.30125,0.1007,778,806,,,,,,,,,,,,,,,,,,,,,
8479514,Rem Pitlick,C,F,1459.45,5,0.2056,0.0879,0.4798,15,0.6167,0.3744,1.0136,10,0.4111,0.2236,0.7543,30,1.2333,0.8664,1.7521,2.49375,0.1025,779,802,91.66666666666667,4.0,2.6182,1.0221,6.3911,1.0,0.6545,0.1153,3.5418,0.0,0.0,0.0,2.405,5.0,3.2727,1.4061,7.2592,0.622,0.4071,481.0,431.0
8475786,Zach Hyman,L,F,5621.933333333333,48,0.5123,0.3868,0.6781,42,0.4482,0.3319,0.6049,25,0.2668,0.1808,0.3934,115,1.2273,1.0242,1.4698,11.3269,0.1209,780,737,343.5833333333333,24.0,4.1911,2.8397,6.1026,6.0,1.0478,0.4811,2.2515,2.0,0.3493,0.0957,1.2569,32.0,5.5882,3.9998,7.7023,3.7992600000000003,0.6635,372.0,308.0
8482109,Alexis Lafrenière,L,F,5219.733333333334,38,0.4368,0.3185,0.5985,46,0.5288,0.3968,0.704,22,0.2529,0.1671,0.3824,106,1.2185,1.0091,1.47,10.3191,0.1186,781,746,256.9,4.0,0.9342,0.3641,2.3597,0.0,0.0,0.0,0.8837,0.0,0.0,0.0,0.8837,4.0,0.9342,0.3641,2.3597,0.52168,0.1218,639.0,620.0
8477416,Oliver Bjorkstrand,R,F,5023.266666666666,18,0.215,0.1361,0.3395,59,0.7047,0.547,0.9072,25,0.2986,0.2024,0.4402,102,1.2183,1.0054,1.4754,9.1078,0.1088,782,786,289.3666666666667,1.0,0.2073,0.0367,1.1602,3.0,0.622,0.2122,1.8042,0.0,0.0,0.0,0.7871,4.0,0.8294,0.3237,2.1025,0.43138,0.0894,646.0,644.0
8482475,Egor Chinakhov,R,F,2619.6,9,0.2061,0.1085,0.391,30,0.6871,0.4819,0.9779,14,0.3207,0.1911,0.537,53,1.2139,0.9299,1.5818,4.6545499999999995,0.1066,783,792,154.75,0.0,0.0,0.0,1.4511,2.0,0.7754,0.2127,2.7493,2.0,0.7754,0.2127,2.7493,4.0,1.5509,0.6048,3.8682,0.2679,0.1039,589.0,629.0
8477406,Mattias Janmark,C,F,3513.133333333333,19,0.3245,0.2079,0.5059,28,0.4782,0.3312,0.6897,24,0.4099,0.2757,0.6087,71,1.2126,0.9633,1.5249,6.09865,0.1042,784,799,185.21666666666667,4.0,1.2958,0.5064,3.256,12.0,3.8873,2.2495,6.5966,6.0,1.9437,0.8968,4.1365,22.0,7.1268,4.7914,10.4091,1.9273,0.6243,303.0,328.0
8475164,Jakob Silfverberg,R,F,2524.4,8,0.1901,0.0964,0.3745,19,0.4516,0.2895,0.7037,24,0.5704,0.3839,0.8466,51,1.2122,0.9241,1.5881,3.758599999999999,0.0893,785,854,218.9,3.0,0.8223,0.2802,2.3697,11.0,3.0151,1.6965,5.2614,2.0,0.5482,0.1505,1.9609,16.0,4.3856,2.7281,6.9223,1.56204,0.4282,420.0,419.0
8477941,Nick Ritchie,L,F,1485.0166666666669,4,0.1616,0.0629,0.4143,17,0.6869,0.4296,1.0954,9,0.3636,0.1915,0.6887,30,1.2121,0.8512,1.7216,2.5297,0.1022,786,803,,,,,,,,,,,,,,,,,,,,,
8480893,Kirill Marchenko,R,F,3865.8,12,0.1862,0.1066,0.3251,40,0.6208,0.4565,0.8435,26,0.4035,0.2756,0.5902,78,1.2106,0.9718,1.5065,6.4532,0.1002,787,808,,,,,,,,,,,,,,,,,,,,,
8478099,Kevin Labanc,R,F,1942.5666666666664,9,0.278,0.1463,0.5268,19,0.5869,0.3761,0.9134,11,0.3398,0.1898,0.6066,39,1.2046,0.8831,1.6392,3.45125,0.1066,788,792,,,,,,,,,,,,,,,,,,,,,
8479675,Trevor Moore,L,F,4646.25,35,0.452,0.3253,0.6275,41,0.5295,0.3907,0.717,17,0.2195,0.1372,0.3511,93,1.201,0.9821,1.4675,9.25735,0.1195,789,744,355.3833333333333,5.0,0.8442,0.3618,1.9525,12.0,2.026,1.1664,3.4888,7.0,1.1818,0.575,2.4082,24.0,4.052,2.7509,5.9173,2.09135,0.3531,432.0,466.0
8476454,Ryan Nugent-Hopkins,C,F,5394.7,33,0.367,0.2615,0.5147,55,0.6117,0.4705,0.7947,19,0.2113,0.1353,0.3297,107,1.1901,0.9864,1.4346,10.46605,0.1164,790,758,438.18333333333334,5.0,0.6846,0.2931,1.5865,26.0,3.5602,2.4497,5.1334,7.0,0.9585,0.4658,1.9571,38.0,5.2033,3.8316,7.0105,3.4958299999999998,0.4787,388.0,396.0
8475722,Jason Zucker,L,F,3857.55,17,0.2644,0.1652,0.4227,36,0.5599,0.4049,0.7735,23,0.3577,0.2386,0.5358,76,1.1821,0.9461,1.4752,6.60505,0.1027,791,801,229.01666666666668,7.0,1.8339,0.893,3.7045,0.0,0.0,0.0,0.9899,0.0,0.0,0.0,0.9899,7.0,1.8339,0.893,3.7045,0.9129400000000001,0.2392,567.0,531.0
8480027,Jason Robertson,L,F,5700.35,39,0.4105,0.3006,0.5604,51,0.5368,0.4087,0.7047,22,0.2316,0.153,0.3502,112,1.1789,0.9814,1.4153,10.95085,0.1153,792,762,350.71666666666664,4.0,0.6843,0.2664,1.7359,1.0,0.1711,0.0302,0.9576,0.0,0.0,0.0,0.6496,5.0,0.8554,0.366,1.9745,0.622,0.1064,644.0,628.0
8475163,Alex Chiasson,R,F,865.3666666666667,3,0.208,0.0708,0.6088,7,0.4853,0.2355,0.9966,7,0.4853,0.2355,0.9966,17,1.1787,0.7384,1.8749,1.32955,0.0922,793,836,,,,,,,,,,,,,,,,,,,,,
