player_id,player_name,position,pos_group,pos_source
8482911,Joel Nystrom,D,D,pbp_rosterSpots_2022plus
8482929,Emil Lilleberg,D,D,pbp_rosterSpots_2022plus
8482941,Shane Lachance,L,F,pbp_rosterSpots_2022plus
8482947,Zakhar Bardakov,C,F,pbp_rosterSpots_2022plus
8482953,Taylor Makar,L,F,pbp_rosterSpots_2022plus
8482964,Arber Xhekaj,D,D,pbp_rosterSpots_2022plus
8482982,Jet Greaves,G,G,pbp_rosterSpots_2022plus
8482993,Avery Hayes,R,F,pbp_rosterSpots_2022plus
8483012,Logan Morrison,C,F,pbp_rosterSpots_2022plus
8483017,Frederic Brunet,D,D,pbp_rosterSpots_2022plus
8483039,Tristen Nielsen,C,F,pbp_rosterSpots_2022plus
8483045,Cameron Butler,R,F,pbp_rosterSpots_2022plus
8483114,Thomas Milic,G,G,pbp_rosterSpots_2022plus
8483122,Mack Guzda,G,G,pbp_rosterSpots_2022plus
8483158,Matthew Berlin,G,G,pbp_rosterSpots_2022plus
8483181,Joseph O'Brien,G,G,pbp_rosterSpots_2022plus
8483182,Kyle Konin,G,G,pbp_rosterSpots_2022plus
8483183,Jett Alexander,G,G,pbp_rosterSpots_2022plus
8483203,Dave Nozzolillo,G,G,pbp_rosterSpots_2022plus
8483258,Caydon Edwards,G,G,pbp_rosterSpots_2022plus
8483395,Arshdeep Bains,L,F,pbp_rosterSpots_2022plus
8483397,Marc McLaughlin,C,F,pbp_rosterSpots_2022plus
8483398,Declan Carlile,D,D,pbp_rosterSpots_2022plus
8483401,Marc Johnstone,R,F,pbp_rosterSpots_2022plus
8483406,Taylor Ward,R,F,pbp_rosterSpots_2022plus
8483407,Brandon Scanlin,D,D,pbp_rosterSpots_2022plus
8483424,Owen Beck,C,F,pbp_rosterSpots_2022plus
8483425,Lian Bichsel,D,D,pbp_rosterSpots_2022plus
8483429,Seamus Casey,D,D,pbp_rosterSpots_2022plus
8483431,Logan Cooley,C,F,pbp_rosterSpots_2022plus
8483432,Luca Del Bel Belluz,C,F,pbp_rosterSpots_2022plus
8483433,Jack Devine,R,F,pbp_rosterSpots_2022plus
8483435,Jorian Donovan,D,D,pbp_rosterSpots_2022plus
8483444,Nathan Gaucher,C,F,pbp_rosterSpots_2022plus
8483445,Cutter Gauthier,L,F,pbp_rosterSpots_2022plus
8483447,Conor Geekie,C,F,pbp_rosterSpots_2022plus
8483448,Isaiah George,D,D,pbp_rosterSpots_2022plus
8483450,Ryan Greene,C,F,pbp_rosterSpots_2022plus
8483452,Hunter Haight,C,F,pbp_rosterSpots_2022plus
8483455,Isaac Howard,L,F,pbp_rosterSpots_2022plus
8483457,Lane Hutson,D,D,pbp_rosterSpots_2022plus
8483460,David Jiricek,D,D,pbp_rosterSpots_2022plus
8483461,Devin Kaplan,R,F,pbp_rosterSpots_2022plus
8483463,Aleksanteri Kaskimaki,C,F,pbp_rosterSpots_2022plus
8483464,Marco Kasper,C,F,pbp_rosterSpots_2022plus
8483465,Joakim Kemell,R,F,pbp_rosterSpots_2022plus
8483466,Kevin Korchinski,D,D,pbp_rosterSpots_2022plus
8483467,Kirill Kudryavtsev,D,D,pbp_rosterSpots_2022plus
8483468,Jiri Kulich,C,F,pbp_rosterSpots_2022plus
8483471,Brad Lambert,C,F,pbp_rosterSpots_2022plus
8483472,Maveric Lamoureux,D,D,pbp_rosterSpots_2022plus
8483476,Jonathan Lekkerimäki,R,F,pbp_rosterSpots_2022plus
8483481,Cam Lund,C,F,pbp_rosterSpots_2022plus
8483482,Tristan Luneau,D,D,pbp_rosterSpots_2022plus
8483485,Denton Mateychuk,D,D,pbp_rosterSpots_2022plus
8483487,Rutger McGroarty,R,F,pbp_rosterSpots_2022plus
8483489,Fraser Minten,C,F,pbp_rosterSpots_2022plus
8483490,Pavel Mintyukov,D,D,pbp_rosterSpots_2022plus
8483491,Ivan Miroshnichenko,L,F,pbp_rosterSpots_2022plus
8483493,Frank Nazar,C,F,pbp_rosterSpots_2022plus
8483495,Simon Nemec,D,D,pbp_rosterSpots_2022plus
8483497,Jani Nyman,R,F,pbp_rosterSpots_2022plus
8483499,Liam Ohgren,L,F,pbp_rosterSpots_2022plus
8483500,Noah Ostlund,C,F,pbp_rosterSpots_2022plus
8483503,Owen Pickering,D,D,pbp_rosterSpots_2022plus
8483505,Matthew Poitras,C,F,pbp_rosterSpots_2022plus
8483506,Sam Rinzel,D,D,pbp_rosterSpots_2022plus
8483510,Elias Salomonsson,D,D,pbp_rosterSpots_2022plus
8483512,Matt Savoie,C,F,pbp_rosterSpots_2022plus
8483513,Reid Schaefer,L,F,pbp_rosterSpots_2022plus
8483515,Juraj Slafkovský,L,F,pbp_rosterSpots_2022plus
8483516,Jimmy Snuggerud,R,F,pbp_rosterSpots_2022plus
8483524,Shane Wright,C,F,pbp_rosterSpots_2022plus
8483525,Danila Yurov,R,F,pbp_rosterSpots_2022plus
8483526,Danil Zhilkin,C,F,pbp_rosterSpots_2022plus
8483530,Jaxson Stauber,G,G,pbp_rosterSpots_2022plus
8483531,Brian Halonen,L,F,pbp_rosterSpots_2022plus
8483532,Clay Stevenson,G,G,pbp_rosterSpots_2022plus
8483538,Owen Sillinger,C,F,pbp_rosterSpots_2022plus
8483546,Marshall Rifai,D,D,pbp_rosterSpots_2022plus
8483548,Brandon Bussi,G,G,pbp_rosterSpots_2022plus
8483549,Lucas Condotta,L,F,pbp_rosterSpots_2022plus
8483553,Marc Gatcomb,C,F,pbp_rosterSpots_2022plus
8483565,Nick Blankenburg,D,D,pbp_rosterSpots_2022plus
8483567,Georgii Merkulov,C,F,pbp_rosterSpots_2022plus
8483569,Wyatt Aamodt,D,D,pbp_rosterSpots_2022plus
8483570,Ben Meyers,C,F,pbp_rosterSpots_2022plus
8483573,Ethen Frank,C,F,pbp_rosterSpots_2022plus
8483575,Matt Murray,G,G,pbp_rosterSpots_2022plus
8483597,Milos Kelemen,L,F,pbp_rosterSpots_2022plus
8483609,Adam Klapka,R,F,pbp_rosterSpots_2022plus
8483619,Filip Roos,D,D,pbp_rosterSpots_2022plus
8483620,Marcus Bjork,D,D,pbp_rosterSpots_2022plus
8483630,Pavol Regenda,L,F,pbp_rosterSpots_2022plus
8483641,Anton Levtchi,L,F,pbp_rosterSpots_2022plus
8483659,Isaac Poulter,G,G,pbp_rosterSpots_2022plus
8483668,Nikke Kokko,G,G,pbp_rosterSpots_2022plus
8483669,Adam Sykora,L,F,pbp_rosterSpots_2022plus
8483675,Kenny Connors,C,F,pbp_rosterSpots_2022plus
8483676,Stephen Halliday,C,F,pbp_rosterSpots_2022plus
8483678,Elias Pettersson,D,D,pbp_rosterSpots_2022plus
8483686,Adam Engstrom,D,D,pbp_rosterSpots_2022plus
8483687,Marek Alscher,D,D,pbp_rosterSpots_2022plus
8483690,Noah Laba,C,F,pbp_rosterSpots_2022plus
8483699,Angus Booth,D,D,pbp_rosterSpots_2022plus
8483703,Sergei Murashov,G,G,pbp_rosterSpots_2022plus
8483709,Abram Wiebe,D,D,pbp_rosterSpots_2022plus
8483710,Dennis Hildeby,G,G,pbp_rosterSpots_2022plus
8483711,Domenic DiVincentiis,G,G,pbp_rosterSpots_2022plus
8483712,Ludvig Jansson,D,D,pbp_rosterSpots_2022plus
8483728,Jared Davidson,C,F,pbp_rosterSpots_2022plus
8483731,Alex Bump,L,F,pbp_rosterSpots_2022plus
8483733,Nikita Grebenkin,R,F,pbp_rosterSpots_2022plus
8483746,Vyacheslav Buteyets,G,G,pbp_rosterSpots_2022plus
8483752,Dominic James,C,F,pbp_rosterSpots_2022plus
8483756,Jared Wright,R,F,pbp_rosterSpots_2022plus
8483760,Hunter McDonald,D,D,pbp_rosterSpots_2022plus
8483763,Maksymilian Szuber,D,D,pbp_rosterSpots_2022plus
8483766,David Spacek,D,D,pbp_rosterSpots_2022plus
8483768,Victor Mancini,D,D,pbp_rosterSpots_2022plus
8483771,Sandis Vilmanis,L,F,pbp_rosterSpots_2022plus
8483808,Andrei Kuzmenko,L,F,pbp_rosterSpots_2022plus
8483841,Xavier Parent,C,F,pbp_rosterSpots_2022plus
8483890,Braeden Bowman,R,F,pbp_rosterSpots_2022plus
8483920,Pierrick Dube,R,F,pbp_rosterSpots_2022plus
8483930,Ivan Ivan,C,F,pbp_rosterSpots_2022plus
8484125,Hunter McKown,C,F,pbp_rosterSpots_2022plus
8484135,Parker Ford,C,F,pbp_rosterSpots_2022plus
8484136,Max Sasson,C,F,pbp_rosterSpots_2022plus
8484142,Denver Barkey,C,F,pbp_rosterSpots_2022plus
8484144,Connor Bedard,C,F,pbp_rosterSpots_2022plus
8484145,Zach Benson,L,F,pbp_rosterSpots_2022plus
8484148,Oliver Bonk,D,D,pbp_rosterSpots_2022plus
8484149,Gavin Brindley,C,F,pbp_rosterSpots_2022plus
8484150,Hunter Brzustewicz,D,D,pbp_rosterSpots_2022plus
8484152,Luca Cagnoni,D,D,pbp_rosterSpots_2022plus
8484153,Leo Carlsson,C,F,pbp_rosterSpots_2022plus
8484158,Easton Cowan,R,F,pbp_rosterSpots_2022plus
8484160,Nate Danielson,C,F,pbp_rosterSpots_2022plus
8484164,Dalibor Dvorsky,R,F,pbp_rosterSpots_2022plus
8484166,Adam Fantilli,C,F,pbp_rosterSpots_2022plus
8484168,Oscar Fisker Molgaard,C,F,pbp_rosterSpots_2022plus
8484169,Drew Fortescue,D,D,pbp_rosterSpots_2022plus
8484170,Jacob Fowler,G,G,pbp_rosterSpots_2022plus
8484177,Lenni Hameenaho,R,F,pbp_rosterSpots_2022plus
8484180,Samuel Honzek,L,F,pbp_rosterSpots_2022plus
8484185,Nick Lardis,L,F,pbp_rosterSpots_2022plus
8484186,Ryan Leonard,R,F,pbp_rosterSpots_2022plus
8484188,Theo Lindstein,D,D,pbp_rosterSpots_2022plus
8484197,Oliver Moore,C,F,pbp_rosterSpots_2022plus
8484203,Bradly Nadeau,L,F,pbp_rosterSpots_2022plus
8484210,Gabe Perreault,R,F,pbp_rosterSpots_2022plus
8484214,Luca Pinelli,C,F,pbp_rosterSpots_2022plus
8484220,David Reinbacher,D,D,pbp_rosterSpots_2022plus
8484221,Calum Ritchie,C,F,pbp_rosterSpots_2022plus
8484223,Axel Sandin-Pellikka,D,D,pbp_rosterSpots_2022plus
8484227,Will Smith,C,F,pbp_rosterSpots_2022plus
8484230,Otto Stenberg,C,F,pbp_rosterSpots_2022plus
8484234,Aydar Suniev,L,F,pbp_rosterSpots_2022plus
8484240,Tom Willander,D,D,pbp_rosterSpots_2022plus
8484241,Matthew Wood,R,F,pbp_rosterSpots_2022plus
8484242,Brayden Yager,C,F,pbp_rosterSpots_2022plus
8484254,Akito Hirose,D,D,pbp_rosterSpots_2022plus
8484255,Jason Polin,R,F,pbp_rosterSpots_2022plus
8484256,Jake Livingstone,D,D,pbp_rosterSpots_2022plus
8484258,Sam Malinski,D,D,pbp_rosterSpots_2022plus
8484259,Ondrej Pavel,C,F,pbp_rosterSpots_2022plus
8484262,Travis Mitchell,D,D,pbp_rosterSpots_2022plus
8484268,Nikita Tolopilo,G,G,pbp_rosterSpots_2022plus
8484287,Cole McWard,D,D,pbp_rosterSpots_2022plus
8484290,Nick Chenard,G,G,pbp_rosterSpots_2022plus
8484292,Matt Onuska,G,G,pbp_rosterSpots_2022plus
8484293,Yaniv Perets,G,G,pbp_rosterSpots_2022plus
8484297,Reid Cooper,G,G,pbp_rosterSpots_2022plus
8484298,Samuel Richard,G,G,pbp_rosterSpots_2022plus
8484304,Uvis Balinskis,D,D,pbp_rosterSpots_2022plus
8484305,Zach Metsa,D,D,pbp_rosterSpots_2022plus
8484312,Georgi Romanov,G,G,pbp_rosterSpots_2022plus
8484314,Jiri Smejkal,L,F,pbp_rosterSpots_2022plus
8484321,Nikolas Matinpalo,D,D,pbp_rosterSpots_2022plus
8484325,Waltteri Merela,C,F,pbp_rosterSpots_2022plus
8484326,Patrik Koch,D,D,pbp_rosterSpots_2022plus
8484380,Wilmer Skoog,C,F,pbp_rosterSpots_2022plus
8484386,Dmitri Simashev,D,D,pbp_rosterSpots_2022plus
8484387,Matvei Michkov,R,F,pbp_rosterSpots_2022plus
8484388,Daniil But,L,F,pbp_rosterSpots_2022plus
8484392,Felix Unger Sorum,R,F,pbp_rosterSpots_2022plus
8484403,Florian Xhekaj,L,F,pbp_rosterSpots_2022plus
8484406,Ty Mueller,C,F,pbp_rosterSpots_2022plus
8484428,Charles Alexis Legault,D,D,pbp_rosterSpots_2022plus
8484471,Emmitt Finnie,C,F,pbp_rosterSpots_2022plus
8484509,Josh Samanski,C,F,pbp_rosterSpots_2022plus
8484529,Connor Clattenburg,C,F,pbp_rosterSpots_2022plus
8484620,Tyler Palmer,G,G,pbp_rosterSpots_2022plus
8484759,Carter Yakemchuk,D,D,pbp_rosterSpots_2022plus
8484762,Beckett Sennecke,R,F,pbp_rosterSpots_2022plus
8484768,Zayne Parekh,D,D,pbp_rosterSpots_2022plus
8484779,Jett Luchanko,C,F,pbp_rosterSpots_2022plus
8484783,Artyom Levshunov,D,D,pbp_rosterSpots_2022plus
8484793,Sacha Boisvert,C,F,pbp_rosterSpots_2022plus
8484794,Michael Brandsegg-Nygård,R,F,pbp_rosterSpots_2022plus
8484797,Konsta Helenius,C,F,pbp_rosterSpots_2022plus
8484798,Zeev Buium,D,D,pbp_rosterSpots_2022plus
8484800,Berkly Catton,C,F,pbp_rosterSpots_2022plus
8484801,Macklin Celebrini,C,F,pbp_rosterSpots_2022plus
8484806,Sam Dickinson,D,D,pbp_rosterSpots_2022plus
8484821,Sam Morton,C,F,pbp_rosterSpots_2022plus
8484829,Justin Hryckowian,C,F,pbp_rosterSpots_2022plus
8484839,Harrison Brunicke,D,D,pbp_rosterSpots_2022plus
8484860,Matvei Gridin,R,F,pbp_rosterSpots_2022plus
8484873,Cole Hutson,D,D,pbp_rosterSpots_2022plus
8484887,Gabriel Carriere,G,G,pbp_rosterSpots_2022plus
8484901,Jacob Quillan,C,F,pbp_rosterSpots_2022plus
8484910,Victor Ostman,G,G,pbp_rosterSpots_2022plus
8484911,Collin Graf,R,F,pbp_rosterSpots_2022plus
8484929,Juha Jaaska,L,F,pbp_rosterSpots_2022plus
8484933,Mikulas Hovorka,D,D,pbp_rosterSpots_2022plus
8484938,Arttu Hyry,R,F,pbp_rosterSpots_2022plus
8484958,Maxim Tsyplakov,R,F,pbp_rosterSpots_2022plus
8484976,Jere Innala,L,F,pbp_rosterSpots_2022plus
8484984,Ivan Demidov,R,F,pbp_rosterSpots_2022plus
8484994,Igor Chernyshov,L,F,pbp_rosterSpots_2022plus
8484999,Ilya Protas,L,F,pbp_rosterSpots_2022plus
8485105,Nikita Prishchepov,C,F,pbp_rosterSpots_2022plus
8485251,Kai Uchacz,C,F,pbp_rosterSpots_2022plus
8485366,Matthew Schaefer,D,D,pbp_rosterSpots_2022plus
8485385,Braeden Cootes,C,F,pbp_rosterSpots_2022plus
8485388,Victor Eklund,R,F,pbp_rosterSpots_2022plus
8485391,Anton Frondell,C,F,pbp_rosterSpots_2022plus
8485395,James Hagens,C,F,pbp_rosterSpots_2022plus
8485402,Michael Misa,C,F,pbp_rosterSpots_2022plus
8485405,Brady Martin,C,F,pbp_rosterSpots_2022plus
8485406,Porter Martone,R,F,pbp_rosterSpots_2022plus
8485414,Ben Kindel,C,F,pbp_rosterSpots_2022plus
8485465,Owen Say,G,G,pbp_rosterSpots_2022plus
8485467,Luke Haymes,C,F,pbp_rosterSpots_2022plus
8485469,Jack Williams,R,F,pbp_rosterSpots_2022plus
8485473,Isak Posch,G,G,pbp_rosterSpots_2022plus
8485483,Karsen Dorwart,L,F,pbp_rosterSpots_2022plus
8485493,David Tomasek,R,F,pbp_rosterSpots_2022plus
8485511,Quinn Hutson,R,F,pbp_rosterSpots_2022plus
8485512,Tim Washe,C,F,pbp_rosterSpots_2022plus
8485545,Michal Postava,G,G,pbp_rosterSpots_2022plus
8485702,Max Shabanov,R,F,pbp_rosterSpots_2022plus
8485729,Stanislav Berezhnoy,G,G,pbp_rosterSpots_2022plus
8485907,Colten McIntyre,G,G,pbp_rosterSpots_2022plus
8486056,Tyson Gross,C,F,pbp_rosterSpots_2022plus
8486095,Kyle Chauvette,G,G,pbp_rosterSpots_2022plus
8486166,Viking Gustafsson-Nyberg,D,D,pbp_rosterSpots_2022plus
8486169,Jake Livanavage,D,D,pbp_rosterSpots_2022plus
8465009,Zdeno Chara,D,D,api_landing_2021_22
8466138,Joe Thornton,C,F,api_landing_2021_22
8469455,Jason Spezza,C,F,api_landing_2021_22
8469608,Mike Smith,G,G,api_landing_2021_22
8470281,Duncan Keith,D,D,api_landing_2021_22
8470606,Dustin Brown,R,F,api_landing_2021_22
8470612,Ryan Getzlaf,C,F,api_landing_2021_22
8470619,Brian Boyle,C,F,api_landing_2021_22
8470626,Loui Eriksson,L,F,api_landing_2021_22
8470755,Brad Richardson,R,F,api_landing_2021_22
8470775,Nate Thompson,C,F,api_landing_2021_22
8471217,Andrew Ladd,L,F,api_landing_2021_22
8471228,Alexander Radulov,R,F,api_landing_2021_22
8471260,Blake Comeau,L,F,api_landing_2021_22
8471284,Andrej Sekera,D,D,api_landing_2021_22
8471679,Carey Price,G,G,api_landing_2021_22
8471695,Tuukka Rask,G,G,api_landing_2021_22
8471707,James Neal,L,F,api_landing_2021_22
8471729,Kris Russell,D,D,api_landing_2021_22
8471735,Keith Yandle,D,D,api_landing_2021_22
8472382,Andy Greene,D,D,api_landing_2021_22
8473415,Alex Biega,D,D,api_landing_2021_22
8473463,Leo Komarov,R,F,api_landing_2021_22
8473541,Jonathan Bernier,G,G,api_landing_2021_22
8473618,Mathieu Perreault,C,F,api_landing_2021_22
8474038,Paul Byron,L,F,api_landing_2021_22
8474056,P.K. Subban,D,D,api_landing_2021_22
8474066,Thomas Hickey,D,D,api_landing_2021_22
8474068,Kyle Turris,C,F,api_landing_2021_22
8474098,Colton Sceviour,C,F,api_landing_2021_22
8474176,Carl Hagelin,L,F,api_landing_2021_22
8474291,Jay Beagle,C,F,api_landing_2021_22
8474584,Michael Del Zotto,D,D,api_landing_2021_22
8474589,Tyler Ennis,R,F,api_landing_2021_22
8474651,Braden Holtby,G,G,api_landing_2021_22
8474667,Harri Sateri,G,G,api_landing_2021_22
8474688,Greg Pateryn,D,D,api_landing_2021_22
8474722,Luke Witkowski,D,D,api_landing_2021_22
8474849,Antoine Roussel,L,F,api_landing_2021_22
8475098,Tyler Bozak,C,F,api_landing_2021_22
8475156,Mikko Koskinen,G,G,api_landing_2021_22
8475176,Ryan Ellis,D,D,api_landing_2021_22
8475186,John Moore,D,D,api_landing_2021_22
8475209,Richard Panik,R,F,api_landing_2021_22
8475215,Robin Lehner,G,G,api_landing_2021_22
8475234,J-F Berube,G,G,api_landing_2021_22
8475236,Cody Eakin,C,F,api_landing_2021_22
8475246,Kevin Connauton,D,D,api_landing_2021_22
8475622,Carter Hutton,G,G,api_landing_2021_22
8475728,Johan Larsson,L,F,api_landing_2021_22
8475735,Greg McKegg,C,F,api_landing_2021_22
8475792,Brett Connolly,R,F,api_landing_2021_22
8475796,Mark Pysyk,D,D,api_landing_2021_22
8475820,Joonas Donskoi,R,F,api_landing_2021_22
8475920,Michael Houser,G,G,api_landing_2021_22
8476285,Matthew Peca,C,F,api_landing_2021_22
8476288,Ryan Dzingel,C,F,api_landing_2021_22
8476343,Garret Sparks,G,G,api_landing_2021_22
8476345,Gregory Hofmann,C,F,api_landing_2021_22
8476368,Fredrik Claesson,D,D,api_landing_2021_22
8476400,Logan Shaw,R,F,api_landing_2021_22
8476415,Kyle Rau,C,F,api_landing_2021_22
8476428,Rocco Grimaldi,R,F,api_landing_2021_22
8476436,Dmitrij Jaskin,R,F,api_landing_2021_22
8476437,Victor Rask,C,F,api_landing_2021_22
8476466,Sven Baertschi,L,F,api_landing_2021_22
8476495,Seth Griffith,C,F,api_landing_2021_22
8476505,Turner Elson,C,F,api_landing_2021_22
8476509,Maxime Lagace,G,G,api_landing_2021_22
8476545,Kurtis Gabriel,R,F,api_landing_2021_22
8476807,Matt Tennyson,D,D,api_landing_2021_22
8476870,Stefan Matteau,C,F,api_landing_2021_22
8476886,Slater Koekkoek,D,D,api_landing_2021_22
8476924,Martin Frk,R,F,api_landing_2021_22
8476966,Gemel Smith,C,F,api_landing_2021_22
8476975,Cedric Paquette,C,F,api_landing_2021_22
8476982,Danny O'Regan,C,F,api_landing_2021_22
8476983,Paul LaDue,D,D,api_landing_2021_22
8476989,Petteri Lindbohm,D,D,api_landing_2021_22
8477003,Riley Barber,R,F,api_landing_2021_22
8477202,Andrew Hammond,G,G,api_landing_2021_22
8477205,Andrej Sustr,D,D,api_landing_2021_22
8477215,Danny DeKeyser,D,D,api_landing_2021_22
8477240,Carter Rowney,C,F,api_landing_2021_22
8477290,Michael Raffl,L,F,api_landing_2021_22
8477343,Tyler Lewington,D,D,api_landing_2021_22
8477355,Will Butcher,D,D,api_landing_2021_22
8477461,Remi Elie,L,F,api_landing_2021_22
8477472,Carl Dahlstrom,D,D,api_landing_2021_22
8477474,Madison Bowey,D,D,api_landing_2021_22
8477512,Frederik Gauthier,C,F,api_landing_2021_22
8477631,Brandon Baddock,L,F,api_landing_2021_22
8477936,Michael Dal Colle,L,F,api_landing_2021_22
8477943,Brendan Perlini,L,F,api_landing_2021_22
8477974,Ryan MacInnis,C,F,api_landing_2021_22
8478029,Chase DeLeo,L,F,api_landing_2021_22
8478040,Austin Poganski,R,F,api_landing_2021_22
8478074,Anthony Angello,C,F,api_landing_2021_22
8478106,Dylan Sikura,R,F,api_landing_2021_22
8478250,Vladimir Tkachev,L,F,api_landing_2021_22
8478425,Brendan Guhle,D,D,api_landing_2021_22
8478442,Cooper Marody,C,F,api_landing_2021_22
8478447,Nick Merkley,R,F,api_landing_2021_22
8478467,Nicolas Meloche,D,D,api_landing_2021_22
8478480,Blake Speers,C,F,api_landing_2021_22
8478485,Zach Senyshyn,R,F,api_landing_2021_22
8478486,Chase Pearson,C,F,api_landing_2021_22
8478528,Tanner Kero,C,F,api_landing_2021_22
8478567,Dean Kukan,D,D,api_landing_2021_22
8478838,Lukas Vejdemo,C,F,api_landing_2021_22
8478866,Dominik Simon,C,F,api_landing_2021_22
8478868,Christian Jaros,D,D,api_landing_2021_22
8478903,Adam Huska,G,G,api_landing_2021_22
8478906,Markus Nutivaara,D,D,api_landing_2021_22
8478915,Sami Niku,D,D,api_landing_2021_22
8478933,Michael McNiven,G,G,api_landing_2021_22
8478949,Kole Sherwood,R,F,api_landing_2021_22
8478996,Adam Brooks,C,F,api_landing_2021_22
8479289,Ethan Prow,D,D,api_landing_2021_22
8479313,Zach Sawchenko,G,G,api_landing_2021_22
8479355,Olli Juolevi,D,D,api_landing_2021_22
8479364,Tim Gettinger,L,F,api_landing_2021_22
8479373,Jonathan Dahlen,C,F,api_landing_2021_22
8479382,Connor Bunnaman,C,F,api_landing_2021_22
8479413,Sean Day,D,D,api_landing_2021_22
8479447,Anthony Greco,R,F,api_landing_2021_22
8479482,Michal Kempny,D,D,api_landing_2021_22
8479511,Janne Kuokkanen,C,F,api_landing_2021_22
8479512,Kasper Bjorkqvist,R,F,api_landing_2021_22
8479516,Garrett Pilon,C,F,api_landing_2021_22
8479534,Linus Hogberg,D,D,api_landing_2021_22
8479553,Maxim Mamin,C,F,api_landing_2021_22
8479581,Jack LaFontaine,G,G,api_landing_2021_22
8479597,Chase Priskie,D,D,api_landing_2021_22
8479729,Kristians Rubins,D,D,api_landing_2021_22
8479933,Gerry Mayhew,C,F,api_landing_2021_22
8479974,Nolan Patrick,C,F,api_landing_2021_22
8480005,Kristian Vesalainen,L,F,api_landing_2021_22
8480019,Isaac Ratcliffe,L,F,api_landing_2021_22
8480029,Alex Formenton,L,F,api_landing_2021_22
8480053,Sasha Chmelevski,C,F,api_landing_2021_22
8480054,Reilly Walsh,D,D,api_landing_2021_22
8480060,Scott Reedy,C,F,api_landing_2021_22
8480083,C.J. Smith,L,F,api_landing_2021_22
8480087,Mike Vecchione,R,F,api_landing_2021_22
8480231,Jakub Galvas,D,D,api_landing_2021_22
8480293,Wyatt Kalynuk,D,D,api_landing_2021_22
8480304,Jayden Halbgewachs,L,F,api_landing_2021_22
8480373,Josef Korenar,G,G,api_landing_2021_22
8480384,Alexander True,C,F,api_landing_2021_22
8480466,Joey Keane,D,D,api_landing_2021_22
8480591,Thomas Hodges,G,G,api_landing_2021_22
8480814,Nicolas Beaudin,D,D,api_landing_2021_22
8480847,Ryan Merkley,D,D,api_landing_2021_22
8480858,Cameron Hillis,C,F,api_landing_2021_22
8480945,Juuso Riikola,D,D,api_landing_2021_22
8480988,Riley Damiani,C,F,api_landing_2021_22
8481003,Hunter Drew,D,D,api_landing_2021_22
8481061,Jasper Weatherby,C,F,api_landing_2021_22
8481489,Jon Lizotte,D,D,api_landing_2021_22
8481530,Brayden Tracey,L,F,api_landing_2021_22
8481552,Artemi Kniazev,D,D,api_landing_2021_22
8481555,Mattias Norlinder,D,D,api_landing_2021_22
8481597,Hugo Alnefelt,G,G,api_landing_2021_22
8481626,Arttu Ruotsalainen,C,F,api_landing_2021_22
8481657,Viktor Lodin,C,F,api_landing_2021_22
8481815,Bryce Kindopp,R,F,api_landing_2021_22
8481827,Ben McCartney,L,F,api_landing_2021_22
8481849,Zachary Hayes,D,D,api_landing_2021_22
8482150,Jacob Perreault,R,F,api_landing_2021_22
8482243,Linus Sandin,R,F,api_landing_2021_22
8482815,Kirill Semyonov,C,F,api_landing_2021_22
