player_id,player_name,es_toi_min,QoT_spatial_TNFI,P5_weighted,P5_QoT_adj,z_P5_QoT_adj,P4_weighted,P4_QoT_adj,z_P4_QoT_adj,twoway_D_QoT_adj,twoway_D_score,off_rank_QoT_adj,def_rank_QoT_adj,twoway_D_rank_QoT_adj,twoway_D_rank_unadj,rank_delta
8474056,P.K. Subban,1276.87,3.286404877710239,1.9412,0.06708715817492905,0.41818439989654616,1.8107,-0.12782171064430625,-0.676605561712457,1.094789961609003,1.0024954105602033,111,82,68,88,20
8480727,Zach Whitecloud,4809.35,3.3031237116677015,2.0595,0.17115237510533965,1.0668696546613037,1.9331,-0.0013118635435049875,-0.006944158118908913,1.0738138127802126,0.8960352203862751,49,188,69,100,31
8480434,Sean Durzi,4699.42,3.3340904877855713,1.9842,0.06948658060531954,0.43314107799185014,1.8107,-0.11609956741250715,-0.6145561080958026,1.0476971860876527,1.1926064971499404,109,91,70,68,-2
8476856,Mathew Dumba,4669.05,3.172062888140336,1.8349,0.05814044378168637,0.3624155092270627,1.8396,-0.1270294181273366,-0.6724116769585863,1.034827186185649,0.3838943066903789,123,83,71,149,78
8478407,Vince Dunn,6119.82,3.087086193582834,1.7911,0.0866914711364899,0.5403868910176873,1.8995,-0.08801850780018028,-0.46591311922710604,1.0063000102447934,-0.1178113740416018,100,112,72,200,128
8480803,Evan Bouchard,6717.52,3.867216255783843,2.6259,0.2572715722038992,1.6036893044715992,1.9106,0.11485415305297586,0.6079636890298373,0.9957256154417619,3.515910611540215,20,257,73,1,-72
8484258,Sam Malinski,2140.27,3.5324803432586234,2.0548,-0.02882690720436898,-0.17969106484879083,1.6563,-0.2217310962129735,-1.1737011822645356,0.9940101174157447,2.298800808031028,200,35,74,15,-59
8478507,John Marino,5329.9,3.3151347562163105,1.9553,0.056725907516533614,0.3535980691197865,1.8133,-0.11815929180666673,-0.625458958430526,0.9790570275503125,1.051462711898803,126,90,75,83,8
8475750,Jon Merrill,3665.57,3.0750456457727475,1.6463,-0.04785694154876796,-0.298313819319513,1.7492,-0.24127833206993765,-1.2771716211302058,0.9788578018106928,0.0149732801000024,219,31,76,186,110
8471303,Alexander Edler,1485.13,3.3983716706046603,2.3667,0.3972561672753929,2.476276182158273,2.1962,0.28520212267648315,1.5096757932780962,0.9666003888801766,0.9011362783658448,5,322,77,98,21
8481598,Philip Broberg,3080.07,3.2995264420374593,2.0128,0.12751516961359344,0.7948593461586606,1.9033,-0.031996149385344674,-0.1693669449296429,0.9642262910883035,0.8428231299951198,71,162,78,105,27
8477369,Carson Soucy,4446.03,3.129421244504456,1.8584,0.11794647735028652,0.7352133879636227,1.9344,-0.04271164648824999,-0.22608786424603913,0.9613012522096618,0.0002485763194401,78,149,79,188,109
8478408,Travis Dermott,1925.58,3.3013244373545585,1.9452,0.058384316842152284,0.36393567958777395,1.8224,-0.11245416366672112,-0.5952596956424452,0.9591953752302191,0.9600086364034376,122,95,80,93,13
8477498,Darnell Nurse,6830.23,3.4947866332129083,2.3991,0.3475663468439638,2.166537205230649,2.1167,0.2294029833679363,1.2143111967269653,0.9522260085036836,1.453240579091105,6,302,81,51,-30
8476967,Brett Kulak,5804.53,3.3990868968493,2.2875,0.3174472079147084,1.9787910794268238,2.1054,0.19457794059030564,1.0299699176794008,0.9488211617474229,1.0179503717658749,10,292,82,86,4
8478451,Ethan Bear,2128.33,3.388437889228519,2.0947,0.1337140072964058,0.8334994866410417,1.8937,-0.019739813327702693,-0.10448981958828474,0.9379893062293264,1.2542899409667818,67,173,83,63,-20
8478136,Jake Middleton,5770.23,3.161430786936444,1.7857,0.01799284866807893,0.11215751013137946,1.816,-0.1532430160863456,-0.8111695302384181,0.9233270403697975,0.2877434800233946,155,66,84,166,82
8481525,Matthew Robertson,760.23,3.1694006735097817,1.7047,-0.06979288810933859,-0.43505043029170065,1.7124,-0.25488384744393433,-1.3491904301854774,0.9141399998937767,0.4624281133671691,237,29,85,139,54
8477845,Trevor van Riemsdyk,5363.38,3.237950558574455,1.9212,0.08834223155130339,0.5506768223878871,1.8829,-0.06753281901036612,-0.3574751167873681,0.9081519391752552,0.5427567599614964,97,126,86,128,42
8477220,Nate Schmidt,5131.02,3.395454910629927,2.1291,0.16213956089076276,1.010688734106073,1.9319,0.02018512066806588,0.10684698897400155,0.9038417451320715,1.2099213479829276,53,200,87,64,-23
8482733,Logan Mailloux,802.53,3.182213763158286,2.0071,0.2216977654576675,1.381941783322791,2.0545,0.09036588413891389,0.4783386131296142,0.9036031701931768,0.0400210938357673,29,248,88,184,96
8474151,Ryan McDonagh,5919.73,3.3247053073611066,2.0501,0.1433773297060712,0.8937353170566891,1.9291,-6.645564973872808e-06,-3.517732785439775e-05,0.8937704943845435,0.875047514636445,61,189,89,101,12
8481006,Tyler Tucker,1667.47,3.104071997046226,1.7589,0.04002938435584236,0.24952113832915224,1.8637,-0.11964303388277586,-0.6333129304653381,0.8828340687944903,-0.0760590445350268,138,89,90,194,104
8482245,Artem Zub,5541.63,3.2680226795688325,1.7821,-0.0763618338928862,-0.47599762085957265,1.6876,-0.2554404482506507,-1.352136715285087,0.8761390944255143,0.9321711337297428,245,28,91,95,4
8480036,Miro Heiskanen,6471.85,3.5916844044825504,2.2198,0.08576545249574519,0.5346146007596457,1.8012,-0.06227747124152594,-0.3296567007201224,0.864271301479768,2.283095626428002,101,136,92,16,-76
8480192,Johnathan Kovacevic,3805.42,3.188237623569634,1.8057,0.015168918169920609,0.09455468251357159,1.8188,-0.14385332208622126,-0.761466556062605,0.8560212385761766,0.3617672178165157,160,69,93,153,60
8474207,Nick Holden,2164.48,3.0684107354140977,1.9081,0.2195921671080825,1.3688166427415132,2.0891,0.09699066500420361,0.513405923338398,0.8554107194031152,-0.5756196705676294,30,253,94,235,141
8478396,Noah Hanifin,6849.22,3.4545656037953183,2.0949,0.07761141621014467,0.4837868288940192,1.8306,-0.0665842062269657,-0.3524537735278782,0.8362406024218973,1.5796889918859265,105,127,95,41,-54
8476874,Olli Määttä,5126.98,3.107621287608036,1.7214,-0.0004925597179401553,-0.003070346034374878,1.8246,-0.15787054232251063,-0.8356646646923164,0.8325943186579415,-0.0407675555842066,173,61,96,190,94
8477499,Rasmus Ristolainen,4566.78,3.182815659491442,1.73,-0.055914702322959586,-0.3485414626648901,1.7415,-0.22248615686429862,-1.1776979855739393,0.8291565229090492,0.4246267851223296,227,34,97,143,46
8480336,Sean Walker,4394.1,3.5227732922728388,2.2482,0.17283788957390245,1.0773762236638984,1.9276,0.04718270296388516,0.24975474886912954,0.8276214747947689,1.7585991676234185,47,222,98,33,-65
8477365,Connor Clifton,4663.77,3.2668227229378712,1.8797,0.022259835583472665,0.1387555567788103,1.8155,-0.12783542326466124,-0.6766781474660905,0.8154337042449007,0.7059065904367188,150,81,99,117,18
8477244,Chad Ruhwedel,2279.92,3.373897143687404,1.9992,0.050594317967263214,0.3153771164690928,1.8227,-0.09431423969366137,-0.4992386567489241,0.8146157732180168,1.1972099320044438,132,108,100,67,-33
8474090,Brendan Smith,2710.55,3.363529180861564,2.0356,0.09582182962716135,0.5973005178597413,1.8805,-0.03906290678787405,-0.20677379340415147,0.8040743112638927,1.0608835512611814,91,155,101,79,-22
8482858,Ryker Evans,2452.28,3.135228354272894,1.5347,-0.21069782367126355,-1.3133742037742568,1.5788,-0.396884134658982,-2.100848216724004,0.7874740129497473,0.3979129744730216,311,7,102,147,45
8481564,Ryan Johnson,610.58,3.352264879315399,1.7863,-0.14388749620572527,-0.8969154140724039,1.6046,-0.31773191311749294,-1.6818674892175736,0.7849520751451696,1.3775979604208757,289,18,103,56,-47
8478911,Matt Roy,5898.9,3.360593233875198,2.0485,0.11122155948637702,0.6932939533388974,1.9032,-0.017084625374273354,-0.09043496984776277,0.7837289231866602,1.0011738302956128,85,176,104,89,-15
8478882,Vladislav Gavrikov,6812.45,3.2414529534359215,1.8877,0.05186021550856523,0.32326802462560683,1.8629,-0.08667185541662015,-0.45878481146297656,0.7820528360885834,0.4975042700253995,130,113,105,135,30
8481178,Egor Zamula,2359.32,3.211488630678856,1.6303,-0.1800275008382075,-1.1221923010451005,1.5974,-0.359537727063167,-1.9031604611624706,0.7809681601173701,0.724921254654886,298,12,106,114,8
8478468,Jeremy Lauzon,4338.93,3.1390385814167248,1.7301,-0.01854193489195577,-0.11558021127523152,1.8057,-0.16904749930388996,-0.8948282544964478,0.7792480432212162,0.0948969385667705,191,55,107,177,70
8476779,Brad Hunt,1175.15,3.229060734580629,2.0968,0.27151122328846067,1.6924514477122838,2.1265,0.1738818720464015,0.9204183007294872,0.7720331469827967,0.0663153465447178,17,286,108,180,72
8476931,Jake McCabe,6118.95,3.213227419250116,1.9023,0.09049205631639179,0.5640776460884085,1.9199,-0.03661029562945095,-0.19379125434922592,0.7578689004376344,0.2689102819724613,95,158,109,168,59
8484321,Nikolas Matinpalo,1008.22,3.21867258931154,1.8861,0.0696559187245831,0.43419663857468466,1.8948,-0.06037175632418279,-0.31956907706359916,0.7537657156382838,0.3263729595490618,108,140,110,160,50
8478460,Zach Werenski,5893.5,3.260451571614702,1.811,-0.0410156260055603,-0.2556688256609749,1.7559,-0.18900158857624394,-1.0004523125107498,0.7447834868497749,0.7086857547419999,208,47,111,116,5
8475718,Justin Holl,4138.58,3.323927347515022,1.9639,0.057839701835254775,0.36054084954831644,1.8606,-0.06869788474027216,-0.3636422221143232,0.7241830716626396,0.8462273908740265,124,125,112,104,-8
8481072,Tim Berni,925.92,3.0376036322162827,1.9957,0.3334220125709355,2.078369214503134,2.2567,0.2570176198932965,1.360485243088462,0.7178839714146719,-1.0502678549746731,7,312,113,271,158
8479371,Dante Fabbro,5041.67,3.33891904653845,1.9387,0.019875439447935683,0.12389254433080649,1.8144,-0.11121260435981695,-0.5886876827346783,0.7125802270654849,0.9724138380445616,152,97,114,92,-22
8474568,Luke Schenn,4195.6,3.284847858597303,2.0619,0.18911283850432503,1.178825292859366,2.0311,0.09219554074395009,0.4880236332154142,0.6908016596439519,0.402645252331521,41,249,115,145,30
8480073,Erik Brannstrom,3290.22,3.257239869589053,1.8648,0.015518887761105216,0.09673620022058137,1.8352,-0.11049109365131904,-0.5848684711489153,0.6816046713694967,0.5387164379090774,159,98,116,129,13
8478840,Will Borgen,4911.18,3.113247441194775,1.7602,0.03351720933490254,0.20892782543233776,1.8949,-0.08618751339441988,-0.4562210176885083,0.6651488431208461,-0.2307689037838565,142,115,117,212,95
8471686,Marc Staal,2763.08,3.2517724388850633,2.292,0.4473739785537598,2.788683018335818,2.349,0.4019648949011847,2.1277424792109745,0.6609405391248435,-0.214956318755652,1,340,118,208,90
8470600,Ryan Suter,5804.77,3.422372364139002,2.128,0.13812144875074694,0.8609730495374885,1.9453,0.040202006663027534,0.21280345227031325,0.6481695972671753,1.1361436433620795,64,217,119,71,-48
8476473,Connor Murphy,5184.4,2.826255541067704,1.4065,-0.07583157266555496,-0.4726922643774615,1.8409,-0.21073626288805292,-1.1155016374435158,0.6428093730660543,-1.5168283834659304,242,39,120,294,174
8480800,Quinn Hughes,7255.15,3.376438652360856,1.8885,-0.06226957843413117,-0.3881542607810026,1.7253,-0.19108948248392865,-1.011504274052214,0.6233500132712113,1.2086995138342296,229,46,121,65,-56
8476917,Adam Pelech,5647.13,3.2196740618679076,1.8703,0.05300324295626657,0.33039302828183403,1.9015,-0.05342557294244754,-0.28280046956283533,0.6131934978446694,0.222060989320185,128,143,122,172,50
8479983,Mario Ferraro,6469.6,3.0459592056976375,1.7128,0.04340789347437002,0.27058090366594784,1.9342,-0.0634284013701929,-0.33574898130589453,0.6063298849718424,-0.6424478321487165,136,135,123,242,119
8483425,Lian Bichsel,864.4,3.30085448838913,2.0263,0.13988444173086578,0.8719625769145527,1.9882,0.05323031282260793,0.28176688862890337,0.5901956882856494,0.4658798875122538,63,227,124,137,13
8478021,William Lagesson,987.55,3.3471482644402313,1.789,-0.13683109772817836,-0.85292971184502,1.6515,-0.2720896865282538,-1.4402670271086362,0.5873373152636162,1.148334776042394,285,26,125,70,-55
8479976,Juuso Välimäki,3071.63,3.2162054660562065,1.7731,-0.04124351825559347,-0.25708938044990626,1.7973,-0.15847822800660127,-0.8388813601312698,0.5817919796813635,0.3282080953907342,209,60,126,159,33
8478469,Thomas Chabot,5730.4,3.368452213163879,1.8764,-0.0675697483887654,-0.421192601532433,1.7374,-0.18095272011538865,-0.9578468025496043,0.5366542010171713,1.0929744657061882,233,51,127,75,-52
8476902,Esa Lindell,6605.08,3.334678573689065,2.0412,0.12598587132835593,0.7853265428163682,1.9742,0.047544996685183305,0.2516724977833649,0.5336540450330032,0.6037557066666704,73,223,128,122,-6
8481609,Vladislav Kolyachonok,1064.58,3.117255520176137,1.8036,0.07350464270671386,0.4581874644289875,1.9671,-0.013002241824449978,-0.06882546860630076,0.5270129330352883,-0.4102042313642057,106,178,129,224,95
8480796,Martin Fehérváry,5828.33,3.1796960351899752,1.8437,0.06044141444349549,0.3767584932133451,1.9416,-0.023153027264686044,-0.12255716919138812,0.49931566240473324,-0.1017715197952262,118,168,130,195,65
8479980,Nicolas Hague,5145.37,3.2977517594284764,2.0282,0.14442617343243103,0.900273231260021,2.0145,0.07876759565848257,0.4169447665549682,0.4833284647050528,0.3390227820695254,60,245,131,157,26
8474031,Kevin Shattenkirk,3460.65,3.0195640868608127,1.7627,0.115781278382324,0.7217167299487898,2.0506,0.046483113673091214,0.2460515751071788,0.475665154841611,-1.020460092617688,81,220,132,268,136
8475690,Chris Tanev,5180.57,3.6139785794197303,2.1764,0.023383701450566896,0.14576111769360617,1.8,-0.05799708603861964,-0.30699910663880653,0.4527602243324127,2.097387503219062,149,141,133,23,-110
8476892,Colton Parayko,7085.57,3.0657714487439245,1.7209,0.03463931384714103,0.2159224070309218,1.9522,-0.040558128129168924,-0.21468852925310666,0.43061093628402847,-0.6992077879342229,141,151,134,244,110
8481743,Marc Del Gaizo,769.85,3.3073805190687136,1.655,-0.2369719643717194,-1.4771527280183139,1.5731,-0.3602654492062236,-1.9070125520701222,0.42985982405180834,0.959096231491489,323,11,135,94,-41
8474162,Jake Muzzin,898.53,3.5664784027712564,2.3566,0.244026396920749,1.5211261757299406,2.0782,0.20852635423341304,1.1038038086547346,0.417322367075206,1.463340408438348,25,296,136,50,-86
8475324,Nick Jensen,5757.03,3.1438660490175647,1.7227,-0.03005214701848713,-0.18732853512380734,1.8606,-0.11296080447971746,-0.5979415248100876,0.41061298968628024,-0.2201631692525943,202,94,137,209,72
8475208,Brian Dumoulin,6187.98,3.291865910849413,1.9104,0.031637514409714074,0.19721084239619724,1.8982,-0.03897927185512273,-0.20633108409938822,0.40354192649558546,0.4163220866987109,146,156,138,144,6
8481056,Spencer Stastney,1240.53,3.3000087141874923,1.9676,0.08190455249437956,0.5105478763066337,1.957,0.021822403427767645,0.11551370619853336,0.3950341701081003,0.3668135521040844,104,203,139,152,13
8477346,MacKenzie Weegar,7040.17,3.510615540052759,1.997,-0.06801073269802393,-0.4239414548711035,1.7298,-0.1536059326575392,-0.813090576117631,0.3891491212465275,1.665255523600465,235,65,140,37,-103
8475462,Radko Gudas,5096.75,3.304888823072618,2.005,0.11514952042022375,0.7177786987152729,1.9973,0.06332203860592411,0.33518596554354074,0.38259273317173215,0.3249085057423517,83,233,141,161,20
8482095,Tyler Kleven,1778.77,3.282627902393239,1.7593,-0.11159704194133035,-0.6956345041889817,1.7447,-0.1947501719889111,-1.0308815994399638,0.3352470952509822,0.5377104256739277,274,45,142,130,-12
8478970,Jalen Chatfield,4257.83,3.6955502490004113,2.2838,0.0613317872764374,0.38230858713530147,1.8494,0.011454975641437715,0.06063524098691524,0.3216733461483862,2.318165544986103,116,194,143,14,-129
8477335,Kyle Burroughs,2677.47,3.1162503556463728,1.7954,0.06616046190240876,0.41240788565518005,1.9987,0.018350667227760686,0.09713657754110362,0.31527130811407644,-0.6089725233868154,113,197,144,240,96
8474590,John Carlson,6237.02,3.3201306826755745,1.8608,-0.04202773418839545,-0.26197775071583684,1.8221,-0.108131186190769,-0.5723766455827708,0.31039889486693395,0.5884032237715467,212,100,145,124,-21
8475179,Dmitry Kulikov,4882.2,3.259590595815175,2.0027,0.15141742773285327,0.9438528605613974,2.0665,0.12138676515090285,0.6425431173263899,0.3013097432350075,-0.0411465196781226,59,261,146,191,45
8482105,Jake Sanderson,4934.65,3.3385612856981917,1.6829,-0.2356199551014193,-1.4687250467640152,1.5915,-0.3342005496289584,-1.7690418119622104,0.3003167651981953,0.987818653096837,321,14,147,91,-56
8485366,Matthew Schaefer,1085.67,3.2134350726019085,1.9012,0.08921525568400535,0.5561187740662875,2.0055,0.04904075000734465,0.25959004959536086,0.29652872447092665,-0.1761823120425643,96,225,148,205,57
8477462,Robert Hagg,1506.65,3.080040682902492,1.7617,0.06329017394102232,0.3945160911401572,2.0112,0.021949554929736603,0.11618676410848179,0.2783293270316754,-0.8222523798173791,114,204,149,254,105
8482166,Shakir Mukhamadullin,1117.45,2.895598416810958,1.4784,-0.06297162271558365,-0.39253041822345225,1.9106,-0.12399030037896175,-0.6563245509071164,0.26379413268366414,-1.5574026875696407,230,84,150,297,147
8474574,Tyler Myers,6147.8,3.238515603625744,1.8377,0.004361139762837807,0.027184943649453595,1.9061,-0.044193918847126756,-0.23393405654727897,0.26111900019673256,0.0542730772380595,168,147,151,182,31
8471709,Marc-Edouard Vlasic,3319.97,3.1084686972832465,1.7932,0.07058593704036342,0.4399938606043209,2.019,0.036737769106726326,0.19446601658844326,0.24552784401587763,-0.7230993068520275,107,216,152,250,98
8474166,Alec Martinez,3393.17,3.215820825402043,2.018,0.2039839732600044,1.2715237575546325,2.1499,0.19402721909088294,1.0270547538344972,0.24446900372013536,-0.4024173253964709,35,291,153,223,70
8481593,Jayden Struble,2049.92,3.255313558050652,1.8327,-0.01494100821349753,-0.093134017352752,1.8856,-0.060564622242576194,-0.32058998464175614,0.22745596728900414,0.1375958797704544,187,139,154,175,21
8474673,TJ Brodie,4812.8,3.464346584840497,2.087,0.061383673752739565,0.38263201885525283,1.9248,0.030020168186572826,0.15890737697213778,0.22372464188311506,1.060303675726322,115,210,155,80,-75
8480873,Rasmus Sandin,5248.05,3.4910138335665697,2.1428,0.09447859146983317,0.5889275108935534,1.9595,0.07127554849252249,0.3772867088154129,0.21164080207814057,1.1285485364955723,92,241,156,74,-82
8477504,Josh Morrissey,7498.75,3.464575268356251,2.0349,0.00908896757606259,0.05665561867390938,1.8658,-0.02892361651237141,-0.15310294079514133,0.2097585594690507,1.1333888425289178,163,165,157,72,-85
8479998,Mikey Anderson,6154.18,3.350825444026725,1.8289,-0.10006192933131763,-0.6237309644388076,1.7685,-0.15418575710942428,-0.816159792191996,0.19242882775318837,0.7230249156687154,268,64,158,115,-43
8477488,Brett Pesce,5589.8,3.6022790773053033,2.1842,0.041144914956532386,0.2564747417833246,1.8744,0.013526926020586583,0.07160280778803128,0.18487193399529328,1.7492435765856869,137,196,159,34,-125
8476331,Dylan DeMelo,6523.6,3.4076299817963767,1.9871,0.009773437430707244,0.060922226817684014,1.8858,-0.02292198634293796,-0.12133418780700553,0.18225641462468956,0.8191987431686043,162,169,160,110,-50
8482142,Jamie Drysdale,4239.93,3.1933599452707138,1.7106,-0.08429233922476587,-0.5254320238557605,1.8278,-0.13359414581554852,-0.7071611044430305,0.18172908058727,-0.1049735562476917,252,76,161,197,36
