metric,season,iter,max_delta,beta_IOC,beta_IOL
V1b,20242025,32,0.22292547162057696,0.3034602105069389,-0.34398160741709927
V1b,20242025,33,0.2079825517831354,-0.2674054175943262,0.3203905087341718
V1b,20242025,34,0.20731947777171866,0.2819250722523794,-0.32170439542644635
V1b,20242025,35,0.19371216591946794,-0.25032671272395285,0.30004171100783755
V1b,20242025,36,0.1922036557163661,0.26111917721865474,-0.2996870406015561
V1b,20242025,37,0.17984934373012051,-0.2334513877681876,0.27987863299183874
V1b,20242025,38,0.17771149332372516,0.24121695572165966,-0.2782270294333167
V1b,20242025,39,0.1665204774633322,-0.21699532623060772,0.26017773662018356
V1b,20242025,40,0.16393503086184413,0.22233533134904582,-0.25754894706449927
V1b,20242025,41,0.1538153774435942,-0.20112340202446619,0.241150064743908
V1b,20242025,42,0.15093150513735376,0.20454411427218322,-0.23781272524695704
V1b,20242025,43,0.14179242569581696,-0.185954541107371,0.22294816253347993
V1b,20242025,44,0.13872992100571302,0.1878755728614257,-0.2191233226198296
V1b,20242025,45,0.1304840001191585,-0.17156809486524974,0.205674455864863
V1b,20242025,46,0.12733711017865568,0.1723328741807133,-0.2015406081848005
V1b,20242025,47,0.11990168602273044,-0.15801059221341196,0.18938995056722396
V1b,20242025,48,0.11674304864475937,0.1578972891699714,-0.1850886588334791
V1b,20242025,49,0.11004098599688428,-0.1453022397027628,0.17412250829734724
V1b,20242025,50,0.10692535206082998,0.1445341826361268,-0.1697640329926685
V1b,20252026,1,2.5051864059614335,-0.46718193952687614,1.0816906529866959
V1b,20252026,2,0.4837608999054622,-1.087823359507078,-0.6079231099141185
V1b,20252026,3,0.48872052813250055,0.5823802694418939,0.516841205934008
V1b,20252026,4,0.42327330754768894,-0.7647869617164553,-0.541847480423992
V1b,20252026,5,0.4173756614064955,0.418214778470997,0.4774903946374692
V1b,20252026,6,0.38309221051946973,-0.47991419007391206,-0.4966624495165464
V1b,20252026,7,0.37833908711724523,0.2530141827971344,0.44921919546520406
V1b,20252026,8,0.3542717216118059,-0.24620075461727498,-0.46704709598586036
V1b,20252026,9,0.35366279834940373,0.10706829231425434,0.4308824186179063
V1b,20252026,10,0.3339359560976116,-0.06013938424959831,-0.4490555899353006
V1b,20252026,11,0.3366606630242212,-0.01433099700120115,0.42071275447297746
V1b,20252026,12,0.3198566497755029,0.08632911658720238,-0.4397661214161804
V1b,20252026,13,0.325399322279085,-0.11238318109979249,0.4170135253239904
V1b,20252026,14,0.31032738417739725,0.20142806550683362,-0.4370071430938373
V1b,20252026,15,0.3182870313964957,-0.19050848417544403,0.4183496387357847
V1b,20252026,16,0.3040355178339982,0.2922033166146123,-0.43915669964382326
V1b,20252026,17,0.3140702107191603,-0.25249114575771764,0.4235662548895564
V1b,20252026,18,0.2999660159966469,0.36428727662210564,-0.444996211333633
V1b,20252026,19,0.31177209010206697,-0.3017642801502572,0.4317541347739365
V1b,20252026,20,0.2973318914501102,0.4220380173281814,-0.4536030344723716
V1b,20252026,21,0.32022864581006294,-0.341201700862398,0.4422028916221889
V1b,20252026,22,0.29954218849300274,0.4687795410052405,-0.46427088176029113
V1b,20252026,23,0.33168043577474426,-0.37311973840248586,0.454356125992604
V1b,20252026,24,0.3081747598193365,0.5070402177232346,-0.4764505417927049
V1b,20252026,25,0.34251016015264923,-0.3993527048055652,0.4677725208113763
V1b,20252026,26,0.315909150303852,0.5387534480965647,-0.4897054361721366
V1b,20252026,27,0.3526035664487952,-0.42134175649399086,0.48209333485960043
V1b,20252026,28,0.3226900518501217,0.5654119500222256,-0.5036779581694748
V1b,20252026,29,0.3618491657106555,-0.440213138568963,0.49701556768343025
V1b,20252026,30,0.32846564486297614,0.5881782409144024,-0.5180635989736593
V1b,20252026,31,0.37013207712773877,-0.4568387477587883,0.5122699190051354
V1b,20252026,32,0.33318687953487247,0.6079581599144772,-0.5325907457726738
V1b,20252026,33,0.3773310823865992,-0.4718794358246783,0.5276029033486096
V1b,20252026,34,0.3427465276822166,0.6254455690953884,-0.5470047919383285
V1b,20252026,35,0.3833185375966941,-0.4858143615454512,0.5427628209472765
V1b,20252026,36,0.3525175895107098,0.6411464208258543,-0.5610558490713571
V1b,20252026,37,0.3879629612043318,-0.4989604669791024,0.5574896005237995
V1b,20252026,38,0.3618244295222971,0.6553899429643397,-0.5744898816739435
V1b,20252026,39,0.3911340633090279,-0.5114860521946023,0.5715087559776135
V1b,20252026,40,0.3704589104288454,0.6683340706101767,-0.5870434654166132
V1b,20252026,41,0.3927098192192686,-0.523422034913137,0.5845297953285551
V1b,20252026,42,0.3782074041893857,0.6799714876556685,-0.5984425560486143
V1b,20252026,43,0.3925849883707959,-0.5346740151781059,0.5962493480615385
V1b,20252026,44,0.3848556757279825,0.690141630496149,-0.6084056099835073
V1b,20252026,45,0.39068028093851104,-0.5450377203668609,0.606359008522326
V1b,20252026,46,0.3901966284418197,0.6985525787584655,-0.6166511078313385
V1b,20252026,47,0.38695121145587796,-0.5542196892035931,0.6145574332282396
V1b,20252026,48,0.39404041802896983,0.7048147757141018,-0.6229090331193918
V1b,20252026,49,0.38157190213612435,-0.5618640711323577,0.6205656401395075
V1b,20252026,50,0.3962259327219939,0.7084860069585178,-0.6269352417213291
