player_id,player_name,es_toi_min,TNFI_SA_per60,P4_weighted,TNFI_SF_per60,P5_weighted,z_P5_weighted,z_P4_weighted,twoway_D_score,off_rank,def_rank,twoway_D_rank
8476463,Jonas Brodin,5368.75,17.3448,1.6308,18.63,1.8215,-0.19628928281568597,-1.5947699867497809,1.398480703934095,186,19,54
8477507,Nikita Zadorov,5828.4,18.427,1.8162,21.0006,2.0371,0.7569188629691384,-0.6412827222943721,1.3982015852635103,72,93,55
8481564,Ryan Johnson,610.58,16.214,1.6046,17.688,1.7863,-0.35191510253565667,-1.7295130629565323,1.3775979604208757,211,15,56
8476312,Josh Manson,4222.47,19.4105,1.9416,22.8776,2.1721,1.3537792510997086,0.003632611916567481,1.3501466391831412,35,193,57
8475167,Victor Hedman,6407.95,19.5601,1.924,21.9852,2.1513,1.2618185394469987,-0.08688182095514368,1.3487003604021424,37,175,58
8474578,Erik Karlsson,6868.53,18.6503,1.8555,20.5459,2.0663,0.8860175543277503,-0.43916810798424566,1.325185662311996,53,121,59
8476869,Brady Skjei,6775.6,18.5607,1.8801,20.7126,2.0912,0.9961051370273897,-0.3126536165840125,1.3087587536114023,49,138,60
8480049,Dylan Samberg,3991.53,17.9029,1.8029,19.6917,1.997,0.5796292217540575,-0.7096828334985632,1.2893120552526207,93,72,61
8480883,Ty Smith,1277.83,18.5001,1.8149,22.0217,2.0066,0.6220726271322317,-0.6479684474496694,1.270041074581901,89,88,62
8478451,Ethan Bear,2128.33,18.3524,1.8937,20.8896,2.0947,1.0115792952381815,-0.2427106457286004,1.2542899409667818,48,147,63
8477220,Nate Schmidt,5131.02,19.844,1.9319,21.4694,2.1291,1.1636681645099725,-0.0462531834729552,1.2099213479829276,40,185,64
8480800,Quinn Hughes,7255.15,17.1023,1.7253,19.5585,1.8885,0.09993031721948714,-1.1087691966147424,1.2086995138342296,145,35,65
8474600,Roman Josi,6774.65,18.1471,1.7595,20.2549,1.9275,0.27235665156831845,-0.9328831963753951,1.2052398479437136,126,55,66
8477244,Chad Ruhwedel,2279.92,18.9217,1.8227,20.0534,1.9992,0.5893558354865556,-0.6078540965178882,1.1972099320044438,92,101,67
8480434,Sean Durzi,4699.42,17.9512,1.8107,19.7642,1.9842,0.5230380145831582,-0.6695684825667821,1.1926064971499404,99,81,68
8477932,Aaron Ekblad,5282.97,21.1131,2.154,24.2932,2.3787,2.2671967043424934,1.0959772449819867,1.1712194593605068,9,300,69
8478021,William Lagesson,987.55,16.8295,1.6515,18.2269,1.789,-0.3399778947730456,-1.4883126708154395,1.1483347760423939,210,22,70
8470600,Ryan Suter,5804.77,19.9801,1.9453,21.696,2.128,1.1588048576437229,0.02266121428164325,1.1361436433620797,41,198,71
8477504,Josh Morrissey,7498.75,19.0672,1.8658,20.4274,2.0349,0.7471922492366393,-0.3861965932922786,1.1333888425289178,74,131,72
8474565,Alex Pietrangelo,5661.37,18.9495,1.9276,21.3447,2.1062,1.0624229579307851,-0.06836750514047531,1.1307904630712604,42,181,73
8480873,Rasmus Sandin,5248.05,20.0875,1.9595,20.9792,2.1428,1.224238440935073,0.09568990443950082,1.1285485364955723,39,210,74
8478469,Thomas Chabot,5730.4,17.5066,1.7374,18.7421,1.8764,0.04643394169074706,-1.046540524015441,1.0929744657061882,153,45,75
8478055,Gustav Forsling,6733.93,21.4466,2.1803,24.0929,2.3897,2.315829773004985,1.2312346077391456,1.0845951652658392,7,308,76
8477969,Marcus Pettersson,6197.62,19.5172,1.8715,20.2529,2.0304,0.7272969029656214,-0.35688225991905387,1.0841791628846753,77,133,77
8482126,Emil Andrae,1211.62,17.9265,1.7249,17.976,1.8584,-0.03314744339332916,-1.1108263428163718,1.0776788994230426,162,34,78
8474090,Brendan Smith,2710.55,18.926,1.8805,20.2099,2.0356,0.7502870808787985,-0.3105964703823829,1.0608835512611814,73,141,79
8474673,TJ Brodie,4812.8,19.311,1.9248,20.4579,2.087,0.9775361471744386,-0.08276752855188341,1.060303675726322,51,178,80
8480831,Alec Regula,528.98,16.4466,1.5848,16.9003,1.691,-0.7732543246752374,-1.8313417999372072,1.0580874752619698,285,11,81
8476462,Dougie Hamilton,4973.03,18.6405,1.8202,19.8229,1.9644,0.4354984909906743,-0.6207112602780742,1.0562097512687485,110,96,82
8478507,John Marino,5329.9,18.3155,1.8133,19.5426,1.9553,0.39526567964261405,-0.6561970322561888,1.051462711898803,116,85,83
8478399,Jonas Siegenthaler,5494.52,18.0726,1.7419,18.7278,1.872,0.026980714225750848,-1.0233976292471063,1.050378343472857,154,49,84
8476853,Morgan Rielly,6475.82,19.4477,1.9438,20.6893,2.105,1.0571175322585138,0.014946916025531234,1.0421706162329825,43,195,85
8476967,Brett Kulak,5804.53,20.9112,2.1054,22.2137,2.2875,1.8639843532498421,0.8460339814839671,1.0179503717658749,18,278,86
8479323,Adam Fox,6499.73,18.7208,1.8953,20.5485,2.0415,0.7763720904341346,-0.23448206092208101,1.0108541513562157,69,150,87
8474056,P.K. Subban,1276.87,19.1249,1.8107,20.0178,1.9412,0.3329269279934211,-0.6695684825667821,1.0024954105602033,120,81,88
8478911,Matt Roy,5898.9,19.641,1.9032,20.8208,2.0485,0.8073204068557203,-0.1938534234398925,1.0011738302956128,66,158,89
8482762,Simon Edvinsson,2749.87,17.3245,1.6497,17.5645,1.7511,-0.5075409222556274,-1.4975698287227737,0.9900289064671463,244,21,90
8482105,Jake Sanderson,4934.65,16.2078,1.5915,16.9982,1.6829,-0.8090659479630716,-1.7968846010599087,0.987818653096837,286,12,91
8479371,Dante Fabbro,5041.67,19.0175,1.8144,19.5888,1.9387,0.32187395784285516,-0.6505398802017064,0.9724138380445615,121,87,92
8478408,Travis Dermott,1925.58,18.4152,1.8224,19.0695,1.9452,0.35061168023432693,-0.6093969561691105,0.9600086364034375,118,99,93
8481743,Marc Del Gaizo,769.85,15.7433,1.5731,16.3668,1.655,-0.9324170948433899,-1.891513326334879,0.959096231491489,295,9,94
8482245,Artem Zub,5541.63,17.0744,1.6876,17.6915,1.7821,-0.3704840923886077,-1.3026552261183506,0.9321711337297429,216,27,95
8477948,Travis Sanheim,7187.88,17.0871,1.7016,17.855,1.797,-0.30460839029123393,-1.2306551090613078,0.9260467187700738,205,28,96
8478397,Rasmus Andersson,7060.67,18.4572,1.801,19.5279,1.9099,0.19454374170833263,-0.7194542779563048,0.9139980196646375,138,70,97
8471303,Alexander Edler,1485.13,21.9778,2.1962,23.0686,2.3667,2.2141424476197757,1.313006169253931,0.9011362783658448,10,310,98
8482178,Ian Moore,552.85,18.6669,1.8503,18.7754,1.9633,0.43063518412442575,-0.4659110086054323,0.896546192729858,112,118,99
8480727,Zach Whitecloud,4809.35,19.275,1.9331,20.9592,2.0595,0.8559534755182098,-0.04008174486806536,0.8960352203862751,56,186,100
8474151,Ryan McDonagh,5919.73,20.1191,1.9291,20.6462,2.0501,0.8143943077520818,-0.0606532068843633,0.875047514636445,65,183,101
8477986,Brandon Montour,6429.37,21.0534,2.089,22.4999,2.2357,1.6349668117301115,0.7616909872171458,0.8732758245129657,24,266,102
8480878,Nils Lundkvist,3024.13,19.642,1.9412,20.4158,2.059,0.8537428814880978,0.0015754657149379158,0.8521674157731599,60,192,103
8475718,Justin Holl,4138.58,18.7745,1.8606,19.6154,1.9639,0.4332878969605613,-0.41293949391346524,0.8462273908740265,111,122,104
8481598,Philip Broberg,3080.07,19.1489,1.9033,19.4801,2.0128,0.6494839931056346,-0.19333913688948512,0.8428231299951198,87,159,105
8474563,Drew Doughty,5781.3,17.1449,1.686,18.1309,1.7596,-0.46996082374370274,-1.31088381092487,0.8409229871811672,237,26,106
8477541,Dakota Mermis,738.75,17.0558,1.5986,16.3249,1.657,-0.923574718722937,-1.7603702559809793,0.8367955372580423,293,14,107
8476372,Nick Seeler,4433.52,17.6203,1.7027,17.7015,1.7755,-0.399663933586102,-1.2249979570068255,0.8253340234207234,220,29,108
8482122,Brock Faber,4264.25,18.3479,1.6817,17.6022,1.7506,-0.5097515162857413,-1.33299813259239,0.8232466163066487,245,25,109
8476331,Dylan DeMelo,6523.6,19.3697,1.8858,20.0135,1.9871,0.5358594599578155,-0.2833392832107889,0.8191987431686043,98,146,110
8471724,Kris Letang,6860.53,19.704,1.9156,20.1413,2.0206,0.683969259975401,-0.13008189118936914,0.8140511511647701,84,166,111
8479372,Joshua Mahura,2886.28,20.3514,1.9491,21.0582,2.0592,0.854627119100143,0.042204103197126405,0.8124230159030166,58,201,112
8476979,Erik Gustafsson,4018.85,19.1099,1.8448,19.5877,1.9302,0.28429385933092954,-0.49419676887784225,0.7784906282087718,125,115,113
8481178,Egor Zamula,2359.32,16.1233,1.5974,16.5556,1.6303,-1.041620439930983,-1.766541694585869,0.724921254654886,299,13,114
8479998,Mikey Anderson,6154.18,18.1145,1.7685,18.7872,1.8289,-0.16357249117000988,-0.8865974068387252,0.7230249156687154,184,59,115
8478460,Zach Werenski,5893.5,17.857,1.7559,18.3253,1.811,-0.24271175744806353,-0.9513975121900634,0.7086857547419999,194,53,116
8477365,Connor Clifton,4663.77,18.3586,1.8155,18.7831,1.8797,0.06102386228949373,-0.644882728147225,0.7059065904367188,151,90,117
8474602,Justin Schultz,3215.92,19.1236,1.8966,20.2057,1.9632,0.4301930653184031,-0.2277963357667838,0.6579894010851869,113,152,118
8482482,Adam Wilsby,962.4,18.7032,1.8152,18.8903,1.8683,0.010622318402912811,-0.6464255877984472,0.65704790620136,156,89,119
8476850,Ryan Murray,628.02,17.9613,1.8072,19.2033,1.8505,-0.06807482906911823,-0.6875685118310431,0.6194936827619248,165,77,120
8480891,Michael Kesselring,2604.57,18.0145,1.8066,19.1203,1.8469,-0.08399110608593366,-0.6906542311334875,0.6066631250475538,171,76,121
8476902,Esa Lindell,6605.08,20.7386,1.9742,20.2117,2.0412,0.7750457340160658,0.17129002734939536,0.6037557066666704,70,220,122
8471274,Alex Goligoski,2358.88,19.4329,1.8651,19.5855,1.9134,0.21001789991912548,-0.3897965991451304,0.5998144990642559,134,130,123
8474590,John Carlson,6237.02,18.4896,1.8221,18.0086,1.8608,-0.022536592048785862,-0.6109398158203326,0.5884032237715467,161,98,124
8476891,Matt Grzelcyk,5326.63,19.2842,1.897,19.6559,1.9464,0.3559171059065981,-0.2257391895651542,0.5816562954717523,117,153,125
8474697,Mark Borowiecki,671.65,20.0104,1.8803,19.3851,1.9224,0.24980859246116408,-0.3116250434831977,0.5614336359443618,130,140,126
8480246,Nick Perbix,3971.65,19.0047,1.879,19.609,1.9188,0.23389231544434866,-0.31831076863849495,0.5522030840828436,132,137,127
8477845,Trevor van Riemsdyk,5363.38,19.1857,1.8829,18.9172,1.9212,0.24450316678889195,-0.2982535931726044,0.5427567599614964,131,144,128
8480073,Erik Brannstrom,3290.22,18.1082,1.8352,18.9471,1.8648,-0.004851839807880034,-0.5435682777169575,0.5387164379090774,158,108,129
8482095,Tyler Kleven,1778.77,17.7426,1.7447,17.5402,1.7593,-0.4712871801617705,-1.0089976058356982,0.5377104256739277,238,50,130
8480865,Noah Dobson,6690.12,18.5826,1.812,18.3495,1.8372,-0.12687663027013044,-0.6628827574114848,0.5360061271413544,178,83,131
8474567,Zach Bogosian,3803.15,20.3358,1.9313,19.7363,1.97,0.46025714412794266,-0.04933890277539955,0.5095960469033423,106,184,132
8480839,Rasmus Dahlin,7429.18,17.6062,1.7606,18.5108,1.771,-0.4195592798571218,-0.9272260443209137,0.5076667644637919,229,56,133
8478416,Erik Cernak,4891.45,20.497,2.0144,20.3621,2.0659,0.8842490791036599,0.37803322061319067,0.5062158584904692,54,240,134
8478882,Vladislav Gavrikov,6812.45,19.1913,1.8629,19.2266,1.8877,0.09639336677130539,-0.4011109032540941,0.4975042700253995,146,127,135
8477034,Jaycob Megna,2396.0,19.3823,1.904,19.3072,1.933,0.29667318589956426,-0.1897391310366334,0.4864123169361977,124,160,136
8483425,Lian Bichsel,864.4,19.5743,1.9882,19.8519,2.0263,0.709170031918692,0.24329014440643815,0.46587988751225384,81,226,137
8482624,Daniil Miromanov,1495.58,17.2508,1.7721,18.2939,1.7748,-0.40275876522826115,-0.8680830910240569,0.46532432579579575,223,60,138
8481525,Matthew Robertson,760.23,17.0474,1.7124,16.9685,1.7047,-0.7126840482501348,-1.175112161617304,0.46242811336716916,273,33,139
8480058,Pierre-Olivier Joseph,2660.3,20.1406,2.0177,20.3887,2.0593,0.8550692379061646,0.39500467677663575,0.46006456112952887,57,242,140
8475625,Matt Irwin,927.0,18.0583,1.7377,16.6343,1.7318,-0.5928698518179983,-1.044997664364219,0.4521278125462206,252,46,141
8477435,Ryan Graves,4816.88,19.5811,1.9438,19.3569,1.9667,0.445667223529195,0.014946916025531234,0.4307203075036638,109,195,142
8477499,Rasmus Ristolainen,4566.78,17.8287,1.7415,17.185,1.73,-0.6008279903264061,-1.0254547754487358,0.42462678512232965,254,48,143
8475208,Brian Dumoulin,6187.98,19.3924,1.8982,19.7803,1.9104,0.1967543357384466,-0.21956775096026437,0.41632208669871096,137,154,144
8474568,Luke Schenn,4195.6,20.6931,2.0311,20.1926,2.0619,0.8665643268627541,0.46391907453123304,0.40264525233152104,55,246,145
8480860,Kevin Bahl,4274.2,17.6454,1.7662,17.6173,1.753,-0.499140664941198,-0.8984259974980964,0.39928533255689835,242,58,146
8482858,Ryker Evans,2452.28,16.711,1.5788,15.928,1.5347,-1.4642860184886324,-1.862198992961654,0.39791297447302165,324,10,147
8481167,Brayden Pachal,2036.52,17.7067,1.7382,17.4121,1.72,-0.6450398709286707,-1.042426231612182,0.3973863606835113,260,47,148
8476856,Mathew Dumba,4669.05,18.8775,1.8396,18.8004,1.8349,-0.13704536280865115,-0.52093966949903,0.3838943066903789,180,110,149
8478854,Ryan Shea,1689.88,19.741,1.9741,19.8475,1.9907,0.55177573697463,0.17077574079898797,0.38099999617564206,96,219,150
8480823,Alexander Alexeyev,1088.65,19.8411,1.9351,19.4002,1.9445,0.34751684859216775,-0.029796013859916388,0.3773128624520841,119,189,151
8481056,Spencer Stastney,1240.53,18.4759,1.957,19.1531,1.9676,0.44964629278339935,0.0828327406793149,0.36681355210408445,108,208,152
