game_id,season,game_type,game_date,home_abbrev,away_abbrev
2021020425,20212022,regular,2021-12-11,CGY,BOS
2021020426,20212022,regular,2021-12-11,EDM,CAR
2021020430,20212022,regular,2021-12-11,SEA,CBJ
2021020428,20212022,regular,2021-12-11,LAK,MIN
2021020429,20212022,regular,2021-12-11,SJS,DAL
2021020431,20212022,regular,2021-12-12,NYR,NSH
2021020432,20212022,regular,2021-12-12,STL,ANA
2021020433,20212022,regular,2021-12-12,COL,FLA
2021020435,20212022,regular,2021-12-12,VGK,MIN
2021020434,20212022,regular,2021-12-12,VAN,CAR
2021020437,20212022,regular,2021-12-14,BOS,VGK
2021020439,20212022,regular,2021-12-14,TBL,LAK
2021020440,20212022,regular,2021-12-14,FLA,OTT
2021020441,20212022,regular,2021-12-14,PHI,NJD
2021020442,20212022,regular,2021-12-14,PIT,MTL
2021020438,20212022,regular,2021-12-14,DET,NYI
2021020446,20212022,regular,2021-12-14,WPG,BUF
2021020444,20212022,regular,2021-12-14,DAL,STL
2021020447,20212022,regular,2021-12-14,COL,NYR
2021020448,20212022,regular,2021-12-14,EDM,TOR
2021020449,20212022,regular,2021-12-14,VAN,CBJ
2021020450,20212022,regular,2021-12-14,SJS,SEA
2021020451,20212022,regular,2021-12-15,CHI,WSH
2021020452,20212022,regular,2021-12-15,ARI,NYR
2021020453,20212022,regular,2021-12-15,ANA,SEA
2021020454,20212022,regular,2021-12-16,MTL,PHI
2021020455,20212022,regular,2021-12-16,TBL,OTT
2021020456,20212022,regular,2021-12-16,FLA,LAK
2021020457,20212022,regular,2021-12-16,NJD,VGK
2021020459,20212022,regular,2021-12-16,CAR,DET
2021020458,20212022,regular,2021-12-16,NYI,BOS
2021020460,20212022,regular,2021-12-16,NSH,COL
2021020461,20212022,regular,2021-12-16,MIN,BUF
2021020463,20212022,regular,2021-12-16,EDM,CBJ
2021020464,20212022,regular,2021-12-16,SJS,VAN
2021020465,20212022,regular,2021-12-17,NYR,VGK
2021020466,20212022,regular,2021-12-17,PIT,BUF
2021020468,20212022,regular,2021-12-17,STL,DAL
2021020469,20212022,regular,2021-12-17,WPG,WSH
2021020467,20212022,regular,2021-12-17,CHI,NSH
2021020470,20212022,regular,2021-12-17,ANA,ARI
2021020473,20212022,regular,2021-12-18,PHI,OTT
2021020474,20212022,regular,2021-12-18,CAR,LAK
2021020472,20212022,regular,2021-12-18,DET,NJD
2021020475,20212022,regular,2021-12-18,DAL,CHI
2021020480,20212022,regular,2021-12-18,SEA,EDM
2021020483,20212022,regular,2021-12-19,NYI,VGK
2021020486,20212022,regular,2021-12-19,WPG,STL
2021020482,20212022,regular,2021-12-19,NJD,PIT
2021020484,20212022,regular,2021-12-19,WSH,LAK
2021020492,20212022,regular,2021-12-20,DAL,MIN
2021020501,20212022,regular,2021-12-21,VGK,TBL
2021020537,20212022,regular,2021-12-28,TBL,MTL
2021020539,20212022,regular,2021-12-28,LAK,VGK
2021020540,20212022,regular,2021-12-28,SJS,ARI
2021020541,20212022,regular,2021-12-29,BUF,NJD
2021020544,20212022,regular,2021-12-29,FLA,NYR
2021020546,20212022,regular,2021-12-29,WSH,NSH
2021020547,20212022,regular,2021-12-29,STL,EDM
2021020551,20212022,regular,2021-12-29,SEA,PHI
2021020550,20212022,regular,2021-12-29,ANA,VAN
2021020552,20212022,regular,2021-12-30,FLA,TBL
2021020554,20212022,regular,2021-12-30,CAR,MTL
2021020555,20212022,regular,2021-12-30,CBJ,NSH
2021020553,20212022,regular,2021-12-30,NYI,BUF
2021020558,20212022,regular,2021-12-30,SEA,CGY
2021020556,20212022,regular,2021-12-30,LAK,VAN
2021020557,20212022,regular,2021-12-30,SJS,PHI
2021020562,20212022,regular,2021-12-31,NJD,EDM
2021020565,20212022,regular,2021-12-31,VGK,ANA
2021020561,20212022,regular,2021-12-31,TBL,NYR
2021020560,20212022,regular,2021-12-31,DET,WSH
2021020566,20212022,regular,2022-01-01,BOS,BUF
2021020568,20212022,regular,2022-01-01,FLA,MTL
2021020570,20212022,regular,2022-01-01,CBJ,CAR
2021020569,20212022,regular,2022-01-01,NYI,EDM
2021020571,20212022,regular,2022-01-01,NSH,CHI
2021020567,20212022,regular,2022-01-01,TOR,OTT
2021020572,20212022,regular,2022-01-01,MIN,STL
2021020574,20212022,regular,2022-01-01,SEA,VAN
2021020573,20212022,regular,2022-01-01,LAK,PHI
2021020576,20212022,regular,2022-01-02,NYR,TBL
2021020575,20212022,regular,2022-01-02,DET,BOS
2021020577,20212022,regular,2022-01-02,PIT,SJS
2021020578,20212022,regular,2022-01-02,WSH,NJD
2021020580,20212022,regular,2022-01-02,COL,ANA
2021020582,20212022,regular,2022-01-02,VGK,WPG
2021020579,20212022,regular,2022-01-02,CHI,CGY
2021020585,20212022,regular,2022-01-03,NYR,EDM
2021020586,20212022,regular,2022-01-04,BOS,NJD
2021020589,20212022,regular,2022-01-04,FLA,CGY
2021020590,20212022,regular,2022-01-04,CBJ,TBL
2021020588,20212022,regular,2022-01-04,DET,SJS
2021020591,20212022,regular,2022-01-04,CHI,COL
2021020592,20212022,regular,2022-01-04,ARI,WPG
2021020593,20212022,regular,2022-01-04,VGK,NSH
2021020594,20212022,regular,2022-01-04,ANA,PHI
2021020596,20212022,regular,2022-01-05,TOR,EDM
2021020597,20212022,regular,2022-01-05,PIT,STL
2021020599,20212022,regular,2022-01-06,BOS,MIN
2021020600,20212022,regular,2022-01-06,BUF,SJS
2021020602,20212022,regular,2022-01-06,TBL,CGY
2021020603,20212022,regular,2022-01-06,NJD,CBJ
2021020604,20212022,regular,2022-01-06,PHI,PIT
2021020605,20212022,regular,2022-01-06,DAL,FLA
2021020606,20212022,regular,2022-01-06,COL,WPG
2021020607,20212022,regular,2022-01-06,ARI,CHI
2021020608,20212022,regular,2022-01-06,VGK,NYR
2021020610,20212022,regular,2022-01-06,LAK,NSH
2021020612,20212022,regular,2022-01-07,CAR,CGY
2021020613,20212022,regular,2022-01-07,STL,WSH
2021020619,20212022,regular,2022-01-08,DAL,PIT
2021020615,20212022,regular,2022-01-08,TBL,BOS
2021020616,20212022,regular,2022-01-08,PHI,SJS
2021020617,20212022,regular,2022-01-08,CAR,FLA
2021020618,20212022,regular,2022-01-08,CBJ,NJD
2021020622,20212022,regular,2022-01-08,COL,TOR
2021020620,20212022,regular,2022-01-08,MIN,WSH
2021020624,20212022,regular,2022-01-08,ARI,NSH
2021020626,20212022,regular,2022-01-08,VGK,CHI
2021020627,20212022,regular,2022-01-08,ANA,NYR
2021020628,20212022,regular,2022-01-08,LAK,DET
2021020629,20212022,regular,2022-01-09,STL,DAL
2021020609,20212022,regular,2022-01-09,ANA,DET
2021020632,20212022,regular,2022-01-10,WSH,BOS
2021020634,20212022,regular,2022-01-10,COL,SEA
2021020636,20212022,regular,2022-01-10,LAK,NYR
2021020637,20212022,regular,2022-01-11,BUF,TBL
2021020638,20212022,regular,2022-01-11,FLA,VAN
2021020640,20212022,regular,2022-01-11,CBJ,CHI
2021020641,20212022,regular,2022-01-11,NSH,COL
2021020643,20212022,regular,2022-01-11,VGK,TOR
2021020644,20212022,regular,2022-01-11,ANA,PIT
2021020645,20212022,regular,2022-01-11,SJS,DET
2021021000,20212022,regular,2022-01-12,BOS,MTL
2021020647,20212022,regular,2022-01-12,DAL,SEA
2021020649,20212022,regular,2022-01-12,ARI,TOR
2021020650,20212022,regular,2022-01-13,BOS,PHI
2021020652,20212022,regular,2022-01-13,TBL,VAN
2021020654,20212022,regular,2022-01-13,CAR,CBJ
2021020651,20212022,regular,2022-01-13,DET,WPG
2021020653,20212022,regular,2022-01-13,NYI,NJD
2021020656,20212022,regular,2022-01-13,STL,SEA
2021020657,20212022,regular,2022-01-13,NSH,BUF
2021020655,20212022,regular,2022-01-13,CHI,MTL
2021020658,20212022,regular,2022-01-13,CGY,OTT
2021020659,20212022,regular,2022-01-13,LAK,PIT
2021020660,20212022,regular,2022-01-13,SJS,NYR
2021020661,20212022,regular,2022-01-14,FLA,DAL
2021020662,20212022,regular,2022-01-14,MIN,ANA
2021020663,20212022,regular,2022-01-14,COL,ARI
2021020665,20212022,regular,2022-01-15,BOS,NSH
2021020672,20212022,regular,2022-01-15,CAR,VAN
2021020670,20212022,regular,2022-01-15,NYI,WSH
2021020669,20212022,regular,2022-01-15,FLA,CBJ
2021020667,20212022,regular,2022-01-15,DET,BUF
2021020668,20212022,regular,2022-01-15,TBL,DAL
2021020671,20212022,regular,2022-01-15,PHI,NYR
2021020674,20212022,regular,2022-01-15,STL,TOR
2021020673,20212022,regular,2022-01-15,CHI,ANA
2021020677,20212022,regular,2022-01-15,ARI,COL
2021020635,20212022,regular,2022-01-15,EDM,OTT
2021020679,20212022,regular,2022-01-15,SEA,LAK
2021020678,20212022,regular,2022-01-15,SJS,PIT
2021020680,20212022,regular,2022-01-16,WSH,VAN
2021020682,20212022,regular,2022-01-17,BUF,DET
2021020686,20212022,regular,2022-01-17,COL,MIN
2021020687,20212022,regular,2022-01-17,ARI,MTL
2021020689,20212022,regular,2022-01-17,SJS,LAK
2021020690,20212022,regular,2022-01-17,SEA,CHI
2021020684,20212022,regular,2022-01-17,NYI,PHI
2021020685,20212022,regular,2022-01-17,STL,NSH
2021020688,20212022,regular,2022-01-17,VGK,PIT
2021020340,20212022,regular,2022-01-18,PHI,NYI
2021020691,20212022,regular,2022-01-18,BOS,CAR
2021020692,20212022,regular,2022-01-18,OTT,BUF
2021020695,20212022,regular,2022-01-18,WSH,WPG
2021020696,20212022,regular,2022-01-18,NSH,VAN
2021020697,20212022,regular,2022-01-18,DAL,MTL
2021020698,20212022,regular,2022-01-18,CGY,FLA
2021020700,20212022,regular,2022-01-18,LAK,TBL
2021020701,20212022,regular,2022-01-19,NJD,ARI
2021020702,20212022,regular,2022-01-19,NYR,TOR
2021020703,20212022,regular,2022-01-19,ANA,COL
2021020704,20212022,regular,2022-01-20,BOS,WSH
2021020705,20212022,regular,2022-01-20,BUF,DAL
2021020706,20212022,regular,2022-01-20,PHI,CBJ
2021020707,20212022,regular,2022-01-20,PIT,OTT
2021020708,20212022,regular,2022-01-20,NSH,WPG
2021020709,20212022,regular,2022-01-20,EDM,FLA
2021020711,20212022,regular,2022-01-20,LAK,COL
2021020710,20212022,regular,2022-01-20,VGK,MTL
2021020712,20212022,regular,2022-01-20,SEA,SJS
2021020715,20212022,regular,2022-01-21,CAR,NYR
2021020716,20212022,regular,2022-01-21,CBJ,PIT
2021020713,20212022,regular,2022-01-21,DET,DAL
2021020714,20212022,regular,2022-01-21,NYI,ARI
2021020717,20212022,regular,2022-01-21,CHI,MIN
2021020718,20212022,regular,2022-01-21,VAN,FLA
2021020719,20212022,regular,2022-01-21,ANA,TBL
2021020720,20212022,regular,2022-01-21,SEA,STL
2021020722,20212022,regular,2022-01-22,BUF,PHI
2021020721,20212022,regular,2022-01-22,BOS,WPG
2021020724,20212022,regular,2022-01-22,NJD,CAR
2021020725,20212022,regular,2022-01-22,NYR,ARI
2021020726,20212022,regular,2022-01-22,WSH,OTT
2021020729,20212022,regular,2022-01-22,COL,MTL
2021021211,20212022,regular,2022-01-22,NYI,TOR
2021020727,20212022,regular,2022-01-22,NSH,DET
2021020728,20212022,regular,2022-01-22,MIN,CHI
2021020730,20212022,regular,2022-01-22,EDM,CGY
2021020731,20212022,regular,2022-01-22,SJS,TBL
2021020733,20212022,regular,2022-01-23,PIT,WPG
2021020734,20212022,regular,2022-01-23,CBJ,OTT
2021020732,20212022,regular,2022-01-23,NJD,LAK
2021020736,20212022,regular,2022-01-23,SEA,FLA
2021020735,20212022,regular,2022-01-23,VAN,STL
2021020737,20212022,regular,2022-01-24,BOS,ANA
2021020738,20212022,regular,2022-01-24,NYR,LAK
2021020739,20212022,regular,2022-01-24,PHI,DAL
2021020740,20212022,regular,2022-01-24,WSH,VGK
2021020741,20212022,regular,2022-01-24,MIN,MTL
2021020742,20212022,regular,2022-01-24,COL,CHI
2021020743,20212022,regular,2022-01-24,CGY,STL
2021020744,20212022,regular,2022-01-25,OTT,BUF
2021020745,20212022,regular,2022-01-25,NJD,DAL
2021020747,20212022,regular,2022-01-25,PIT,ARI
2021020748,20212022,regular,2022-01-25,CAR,VGK
2021020746,20212022,regular,2022-01-25,NYI,PHI
2021020749,20212022,regular,2022-01-25,WPG,FLA
2021020750,20212022,regular,2022-01-25,VAN,EDM
2021020751,20212022,regular,2022-01-25,SEA,NSH
2021020752,20212022,regular,2022-01-26,TOR,ANA
2021020754,20212022,regular,2022-01-26,WSH,SJS
2021020755,20212022,regular,2022-01-26,CBJ,CGY
2021020753,20212022,regular,2022-01-26,DET,CHI
2021020756,20212022,regular,2022-01-26,COL,BOS
2021020757,20212022,regular,2022-01-27,MTL,ANA
2021020758,20212022,regular,2022-01-27,OTT,CAR
2021020759,20212022,regular,2022-01-27,TBL,NJD
2021020760,20212022,regular,2022-01-27,FLA,VGK
2021020761,20212022,regular,2022-01-27,NYI,LAK
2021020762,20212022,regular,2022-01-27,PIT,SEA
2021020763,20212022,regular,2022-01-27,CBJ,NYR
2021020764,20212022,regular,2022-01-27,STL,CGY
2021020765,20212022,regular,2022-01-27,WPG,VAN
2021020766,20212022,regular,2022-01-27,EDM,NSH
2021020768,20212022,regular,2022-01-28,PIT,DET
2021020767,20212022,regular,2022-01-28,NYR,MIN
2021020769,20212022,regular,2022-01-28,CHI,COL
2021020770,20212022,regular,2022-01-28,DAL,WSH
2021020771,20212022,regular,2022-01-28,ARI,BOS
2021020773,20212022,regular,2022-01-29,OTT,ANA
2021020778,20212022,regular,2022-01-29,PHI,LAK
2021020780,20212022,regular,2022-01-29,STL,WPG
2021020776,20212022,regular,2022-01-29,FLA,SJS
2021020772,20212022,regular,2022-01-29,MTL,EDM
2021020774,20212022,regular,2022-01-29,DET,TOR
2021020775,20212022,regular,2022-01-29,TBL,VGK
2021020779,20212022,regular,2022-01-29,CAR,NJD
2021020782,20212022,regular,2022-01-29,ARI,BUF
2021020781,20212022,regular,2022-01-29,CGY,VAN
2021020785,20212022,regular,2022-01-30,NYR,SEA
2021020786,20212022,regular,2022-01-30,PIT,LAK
2021020787,20212022,regular,2022-01-30,CAR,SJS
2021020783,20212022,regular,2022-01-30,MTL,CBJ
2021020789,20212022,regular,2022-01-30,DAL,BOS
2021020784,20212022,regular,2022-01-30,NYI,MIN
2021020790,20212022,regular,2022-01-30,COL,BUF
2021020793,20212022,regular,2022-01-31,CBJ,FLA
2021020683,20212022,regular,2022-01-31,TOR,NJD
2021020791,20212022,regular,2022-01-31,OTT,EDM
2021020792,20212022,regular,2022-01-31,DET,ANA
2021020794,20212022,regular,2022-01-31,CHI,VAN
2021020795,20212022,regular,2022-02-01,BOS,SEA
2021020797,20212022,regular,2022-02-01,TBL,SJS
2021020798,20212022,regular,2022-02-01,NJD,TOR
2021020800,20212022,regular,2022-02-01,NYR,FLA
2021020801,20212022,regular,2022-02-01,PHI,WPG
2021020802,20212022,regular,2022-02-01,PIT,WSH
2021020799,20212022,regular,2022-02-01,NYI,OTT
2021020803,20212022,regular,2022-02-01,NSH,VAN
2021020804,20212022,regular,2022-02-01,DAL,CGY
2021020805,20212022,regular,2022-02-01,COL,ARI
2021020806,20212022,regular,2022-02-01,VGK,BUF
2021020777,20212022,regular,2022-02-02,NYI,SEA
2021020808,20212022,regular,2022-02-02,WSH,EDM
2021020807,20212022,regular,2022-02-02,DET,LAK
2021020809,20212022,regular,2022-02-02,CHI,MIN
2021020810,20212022,regular,2022-02-02,ARI,CGY
2021020583,20212022,regular,2022-02-07,TOR,CAR
2021021128,20212022,regular,2022-02-07,OTT,NJD
2021020510,20212022,regular,2022-02-08,OTT,CAR
2021020523,20212022,regular,2022-02-08,BOS,PIT
2021020666,20212022,regular,2022-02-08,MTL,NJD
2021021293,20212022,regular,2022-02-08,WSH,CBJ
2021020531,20212022,regular,2022-02-08,WPG,MIN
2021020664,20212022,regular,2022-02-08,EDM,VGK
2021020487,20212022,regular,2022-02-08,VAN,ARI
2021020694,20212022,regular,2022-02-09,PHI,DET
2021020530,20212022,regular,2022-02-09,DAL,NSH
2021020699,20212022,regular,2022-02-09,EDM,CHI
2021020676,20212022,regular,2022-02-09,CGY,VGK
2021020503,20212022,regular,2022-02-09,SEA,ARI
2021020598,20212022,regular,2022-02-09,VAN,NYI
2021020489,20212022,regular,2022-02-10,BUF,CBJ
2021020494,20212022,regular,2022-02-10,BOS,CAR
2021020559,20212022,regular,2022-02-10,OTT,PIT
2021020587,20212022,regular,2022-02-10,MTL,WSH
2021020529,20212022,regular,2022-02-10,STL,NJD
2021020462,20212022,regular,2022-02-10,CGY,TOR
2021020477,20212022,regular,2022-02-10,COL,TBL
2021020506,20212022,regular,2022-02-11,DAL,WPG
2021020623,20212022,regular,2022-02-11,EDM,NYI
2021020519,20212022,regular,2022-02-11,ARI,TBL
2021021033,20212022,regular,2022-02-11,ANA,SEA
2021020811,20212022,regular,2022-02-12,DET,PHI
2021020543,20212022,regular,2022-02-12,OTT,BOS
2021020630,20212022,regular,2022-02-12,MTL,CBJ
2021020479,20212022,regular,2022-02-12,VAN,TOR
2021020499,20212022,regular,2022-02-12,NSH,WPG
2021020445,20212022,regular,2022-02-12,MIN,CAR
2021020788,20212022,regular,2022-02-12,STL,CHI
2021020642,20212022,regular,2022-02-12,CGY,NYI
2021020526,20212022,regular,2022-02-13,WSH,OTT
2021020614,20212022,regular,2022-02-13,MTL,BUF
2021020817,20212022,regular,2022-02-13,NJD,PIT
2021020563,20212022,regular,2022-02-13,DAL,COL
2021020517,20212022,regular,2022-02-14,MIN,DET
2021020488,20212022,regular,2022-02-14,SEA,TOR
2021020548,20212022,regular,2022-02-14,WPG,CHI
2021020522,20212022,regular,2022-02-14,SJS,EDM
2021020495,20212022,regular,2022-02-15,OTT,STL
2021020514,20212022,regular,2022-02-15,PIT,PHI
2021020524,20212022,regular,2022-02-15,BUF,NYI
2021020631,20212022,regular,2022-02-15,NJD,TBL
2021021263,20212022,regular,2022-02-15,NYR,BOS
2021021095,20212022,regular,2022-02-15,NSH,WSH
2021020478,20212022,regular,2022-02-15,CGY,CBJ
2021020549,20212022,regular,2022-02-15,COL,DAL
2021020507,20212022,regular,2022-02-15,LAK,EDM
2021020633,20212022,regular,2022-02-16,WPG,MIN
2021020527,20212022,regular,2022-02-16,CAR,FLA
2021020500,20212022,regular,2022-02-16,CGY,ANA
2021020535,20212022,regular,2022-02-16,VGK,COL
2021020496,20212022,regular,2022-02-17,PHI,WSH
2021020525,20212022,regular,2022-02-17,NYR,DET
2021020542,20212022,regular,2022-02-17,TOR,PIT
2021020796,20212022,regular,2022-02-17,MTL,STL
2021021228,20212022,regular,2022-02-17,BUF,OTT
2021021006,20212022,regular,2022-02-17,NYI,BOS
2021020621,20212022,regular,2022-02-17,WPG,SEA
2021020538,20212022,regular,2022-02-17,CHI,CBJ
2021020493,20212022,regular,2022-02-17,EDM,ANA
2021020502,20212022,regular,2022-02-17,SJS,VAN
2021020485,20212022,regular,2022-02-18,CAR,NSH
2021020476,20212022,regular,2022-02-18,MIN,FLA
2021020516,20212022,regular,2022-02-18,CHI,DAL
2021020521,20212022,regular,2022-02-18,VGK,LAK
2021020504,20212022,regular,2022-02-19,BUF,COL
2021020681,20212022,regular,2022-02-19,WPG,EDM
2021020481,20212022,regular,2022-02-19,OTT,BOS
2021020509,20212022,regular,2022-02-19,TOR,STL
2021020533,20212022,regular,2022-02-19,ARI,LAK
2021020518,20212022,regular,2022-02-19,CGY,SEA
2021020520,20212022,regular,2022-02-19,VAN,ANA
2021021304,20212022,regular,2022-02-20,PIT,CAR
2021020491,20212022,regular,2022-02-20,NYI,MTL
2021020498,20212022,regular,2022-02-20,CHI,FLA
2021020263,20212022,regular,2022-02-20,OTT,NYR
2021020515,20212022,regular,2022-02-20,CBJ,BUF
2021020581,20212022,regular,2022-02-20,ARI,DAL
2021020648,20212022,regular,2022-02-20,EDM,MIN
2021021161,20212022,regular,2022-02-20,SJS,VGK
2021020508,20212022,regular,2022-02-21,BOS,COL
2021020639,20212022,regular,2022-02-21,PHI,CAR
2021020564,20212022,regular,2022-02-21,CGY,WPG
2021020601,20212022,regular,2022-02-21,MTL,TOR
2021020534,20212022,regular,2022-02-21,VAN,SEA
2021020511,20212022,regular,2022-02-22,FLA,NSH
2021020528,20212022,regular,2022-02-22,CBJ,TOR
2021020584,20212022,regular,2022-02-22,OTT,MIN
2021020848,20212022,regular,2022-02-22,PHI,STL
2021020536,20212022,regular,2022-02-22,ANA,SJS
2021020595,20212022,regular,2022-02-22,SEA,NYI
2021020490,20212022,regular,2022-02-23,DET,COL
2021020812,20212022,regular,2022-02-23,TBL,EDM
2021020813,20212022,regular,2022-02-23,DAL,WPG
2021021273,20212022,regular,2022-02-23,MTL,BUF
2021020814,20212022,regular,2022-02-23,ARI,LAK
2021020497,20212022,regular,2022-02-24,PIT,NJD
2021020815,20212022,regular,2022-02-24,TOR,MIN
2021020816,20212022,regular,2022-02-24,FLA,CBJ
2021020818,20212022,regular,2022-02-24,NYR,WSH
2021020819,20212022,regular,2022-02-24,NSH,DAL
2021020820,20212022,regular,2022-02-24,VAN,CGY
2021020822,20212022,regular,2022-02-24,SEA,BOS
2021020821,20212022,regular,2022-02-24,SJS,NYI
2021020823,20212022,regular,2022-02-25,CAR,CBJ
2021020825,20212022,regular,2022-02-25,STL,BUF
2021020824,20212022,regular,2022-02-25,CHI,NJD
2021020826,20212022,regular,2022-02-25,COL,WPG
2021020827,20212022,regular,2022-02-25,ARI,VGK
2021020828,20212022,regular,2022-02-25,ANA,LAK
2021020831,20212022,regular,2022-02-26,FLA,EDM
2021020832,20212022,regular,2022-02-26,PHI,WSH
2021020833,20212022,regular,2022-02-26,PIT,NYR
2021020830,20212022,regular,2022-02-26,OTT,MTL
2021020834,20212022,regular,2022-02-26,NSH,TBL
2021021275,20212022,regular,2022-02-26,DET,TOR
2021020835,20212022,regular,2022-02-26,CGY,MIN
2021020836,20212022,regular,2022-02-26,VGK,COL
2021020838,20212022,regular,2022-02-26,SJS,BOS
2021020837,20212022,regular,2022-02-26,LAK,NYI
2021020840,20212022,regular,2022-02-27,CAR,EDM
2021020843,20212022,regular,2022-02-27,DAL,BUF
2021020842,20212022,regular,2022-02-27,CHI,STL
2021020844,20212022,regular,2022-02-27,ARI,WPG
2021020841,20212022,regular,2022-02-27,CBJ,PIT
2021020839,20212022,regular,2022-02-27,NYR,VAN
2021020845,20212022,regular,2022-02-27,ANA,NYI
2021020846,20212022,regular,2022-02-27,SJS,SEA
2021020847,20212022,regular,2022-02-28,NJD,VAN
2021020849,20212022,regular,2022-02-28,WSH,TOR
2021020850,20212022,regular,2022-02-28,LAK,BOS
2021020852,20212022,regular,2022-03-01,TBL,OTT
2021020853,20212022,regular,2022-03-01,PHI,EDM
2021020854,20212022,regular,2022-03-01,CBJ,NJD
2021020851,20212022,regular,2022-03-01,DET,CAR
2021020855,20212022,regular,2022-03-01,MIN,CGY
2021020856,20212022,regular,2022-03-01,WPG,MTL
2021020857,20212022,regular,2022-03-01,COL,NYI
2021020858,20212022,regular,2022-03-01,VGK,SJS
2021020859,20212022,regular,2022-03-01,ANA,BOS
2021020860,20212022,regular,2022-03-02,TOR,BUF
2021020861,20212022,regular,2022-03-02,NYR,STL
2021020862,20212022,regular,2022-03-02,DAL,LAK
2021020863,20212022,regular,2022-03-02,SEA,NSH
2021020864,20212022,regular,2022-03-03,TBL,PIT
2021020865,20212022,regular,2022-03-03,FLA,OTT
2021020867,20212022,regular,2022-03-03,PHI,MIN
2021020868,20212022,regular,2022-03-03,WSH,CAR
2021020866,20212022,regular,2022-03-03,NYI,VAN
2021020869,20212022,regular,2022-03-03,CHI,EDM
2021020870,20212022,regular,2022-03-03,CGY,MTL
2021020871,20212022,regular,2022-03-03,ARI,COL
2021020872,20212022,regular,2022-03-03,VGK,BOS
2021020873,20212022,regular,2022-03-04,BUF,MIN
2021020874,20212022,regular,2022-03-04,TBL,DET
2021020875,20212022,regular,2022-03-04,NYR,NJD
2021020876,20212022,regular,2022-03-04,CAR,PIT
2021020877,20212022,regular,2022-03-04,CBJ,LAK
2021020878,20212022,regular,2022-03-04,WPG,DAL
2021020879,20212022,regular,2022-03-04,ANA,VGK
2021020882,20212022,regular,2022-03-05,NYI,STL
2021020883,20212022,regular,2022-03-05,PHI,CHI
2021020888,20212022,regular,2022-03-05,ARI,OTT
2021020881,20212022,regular,2022-03-05,FLA,DET
2021020880,20212022,regular,2022-03-05,TOR,VAN
2021020884,20212022,regular,2022-03-05,WSH,SEA
2021020885,20212022,regular,2022-03-05,CBJ,BOS
2021020887,20212022,regular,2022-03-05,EDM,MTL
2021020889,20212022,regular,2022-03-05,SJS,NSH
2021020886,20212022,regular,2022-03-05,COL,CGY
2021020890,20212022,regular,2022-03-06,BUF,LAK
2021020891,20212022,regular,2022-03-06,NJD,STL
2021020894,20212022,regular,2022-03-06,MIN,DAL
2021020892,20212022,regular,2022-03-06,CAR,SEA
2021020893,20212022,regular,2022-03-06,CHI,TBL
2021020895,20212022,regular,2022-03-06,WPG,NYR
2021020896,20212022,regular,2022-03-06,VGK,OTT
2021020897,20212022,regular,2022-03-06,ANA,SJS
2021020898,20212022,regular,2022-03-07,BOS,LAK
2021020899,20212022,regular,2022-03-07,BUF,FLA
2021020901,20212022,regular,2022-03-07,CBJ,TOR
2021020900,20212022,regular,2022-03-07,NYI,COL
2021020532,20212022,regular,2022-03-07,CGY,EDM
2021020904,20212022,regular,2022-03-08,NJD,COL
2021020905,20212022,regular,2022-03-08,PHI,VGK
2021020906,20212022,regular,2022-03-08,PIT,FLA
2021020902,20212022,regular,2022-03-08,TOR,SEA
2021020903,20212022,regular,2022-03-08,DET,ARI
2021020908,20212022,regular,2022-03-08,STL,OTT
2021020909,20212022,regular,2022-03-08,NSH,DAL
2021020910,20212022,regular,2022-03-08,MIN,NYR
2021020911,20212022,regular,2022-03-08,WPG,TBL
2021020907,20212022,regular,2022-03-08,CHI,ANA
2021020912,20212022,regular,2022-03-08,CGY,WSH
2021020913,20212022,regular,2022-03-09,EDM,WSH
2021020914,20212022,regular,2022-03-09,VAN,MTL
2021020915,20212022,regular,2022-03-10,BOS,CHI
2021020916,20212022,regular,2022-03-10,BUF,VGK
2021020917,20212022,regular,2022-03-10,TOR,ARI
2021020918,20212022,regular,2022-03-10,OTT,SEA
2021020919,20212022,regular,2022-03-10,DET,MIN
2021020920,20212022,regular,2022-03-10,FLA,PHI
2021020921,20212022,regular,2022-03-10,NJD,WPG
2021020923,20212022,regular,2022-03-10,CAR,COL
2021020693,20212022,regular,2022-03-10,NYI,CBJ
2021020924,20212022,regular,2022-03-10,STL,NYR
2021020925,20212022,regular,2022-03-10,NSH,ANA
2021020926,20212022,regular,2022-03-10,CGY,TBL
2021020927,20212022,regular,2022-03-10,LAK,SJS
2021020929,20212022,regular,2022-03-11,PIT,VGK
2021020930,20212022,regular,2022-03-11,CBJ,MIN
2021020928,20212022,regular,2022-03-11,NYI,WPG
2021020931,20212022,regular,2022-03-11,VAN,WSH
2021020937,20212022,regular,2022-03-12,NSH,STL
2021020936,20212022,regular,2022-03-12,CAR,PHI
2021020932,20212022,regular,2022-03-12,BOS,ARI
2021020933,20212022,regular,2022-03-12,MTL,SEA
2021020934,20212022,regular,2022-03-12,OTT,CHI
2021020935,20212022,regular,2022-03-12,NJD,ANA
2021020939,20212022,regular,2022-03-12,CGY,DET
2021020938,20212022,regular,2022-03-12,DAL,NYR
2021020941,20212022,regular,2022-03-12,SJS,LAK
2021020940,20212022,regular,2022-03-12,EDM,TBL
2021020945,20212022,regular,2022-03-13,PIT,CAR
2021020942,20212022,regular,2022-03-13,BUF,TOR
