player_id,player_name,position,team,season,toi_sec,toi_min,oz_ratio,NFI_pct,NFI_pct_ZA,NFI_pct_3A,NFQOC,NFQOL,RelNFI_F_pct,RelNFI_A_pct,RelNFI_pct,NFI_pct_3A_MOM,FF_pct,FF_pct_ZA,FF_pct_3A,CF_pct,CF_pct_ZA,CF_pct_3A
8479591,Michael Eyssimont,F,TBL,20222023,1837.0,30.616666666666667,0.4761904761904761,0.7272727272727273,0.735606,,,,,,,,0.59375,0.602083,,,,
8476891,Matt Grzelcyk,D,BOS,20222023,3119.0,51.983333333333334,0.3529411764705882,0.6842105263157895,0.735681,,,,,,,,0.6268656716417911,0.678336,,,,
8481068,Yegor Sharangovich,F,NJD,20222023,1972.0,32.86666666666667,0.6363636363636364,0.7142857142857143,0.666558,,,,,,,,0.4473684210526316,0.399641,,,,
8477504,Josh Morrissey,D,WPG,20222023,2989.0,49.81666666666667,0.5517241379310345,0.6875,0.669397,,,,,,,,0.5932203389830508,0.575117,,,,
8478401,Pavel Zacha,F,BOS,20222023,7356.0,122.6,0.5151515151515151,0.673469387755102,0.668166,,,,,,,,0.6394557823129252,0.634153,,,,
8478585,Derek Ryan,F,EDM,20222023,7811.0,130.18333333333334,0.4516129032258064,0.6538461538461539,0.670782,,,,,,,,0.6285714285714286,0.645507,,,,
8480980,Connor Dewar,F,MIN,20222023,4110.0,68.5,0.4782608695652174,0.65,0.657609,,,,,,,,0.5,0.507609,,,,
8479520,Brandon Duhaime,F,MIN,20222023,4070.0,67.83333333333333,0.5217391304347826,0.6521739130434783,0.644565,,,,,,,,0.5147058823529411,0.507097,,,,
8482720,Matthew Knies,F,TOR,20222023,5512.0,91.86666666666666,0.4509803921568627,0.6382978723404256,0.655455,,,,,,,,0.5254237288135594,0.542581,,,,
8476854,Hampus Lindholm,D,BOS,20222023,9163.0,152.71666666666667,0.5106382978723404,0.6428571428571429,0.639134,,,,,,,,0.5810055865921788,0.577282,,,,
8470638,Patrice Bergeron,F,BOS,20222023,3511.0,58.516666666666666,0.3658536585365853,0.625,0.671951,,,,,,,,0.65,0.696951,,,,
8478420,Mikko Rantanen,F,COL,20222023,9005.0,150.08333333333334,0.3978494623655914,0.6274509803921569,0.663204,,,,,,,,0.5925925925925926,0.628345,,,,
8479407,Jesper Bratt,F,NJD,20222023,13031.0,217.18333333333337,0.5132743362831859,0.6363636363636364,0.631718,,,,,,,,0.5854700854700855,0.580824,,,,
8470621,Corey Perry,F,TBL,20222023,3992.0,66.53333333333333,0.5142857142857142,0.6363636363636364,0.631364,,,,,,,,0.5833333333333334,0.578333,,,,
8476967,Brett Kulak,D,EDM,20222023,11776.0,196.26666666666668,0.4563106796116505,0.6301369863013698,0.645428,,,,,,,,0.5882352941176471,0.603527,,,,
8474034,Patrick Maroon,F,TBL,20222023,3566.0,59.43333333333333,0.4571428571428571,0.625,0.64,,,,,,,,0.5806451612903226,0.595645,,,,
8478864,Kirill Kaprizov,F,MIN,20222023,8241.0,137.35,0.5806451612903226,0.6363636363636364,0.608138,,,,,,,,0.5967741935483871,0.568548,,,,
8478399,Jonas Siegenthaler,D,NJD,20222023,13724.0,228.73333333333332,0.5,0.6274509803921569,0.627451,,,,,,,,0.4825174825174825,0.482517,,,,
8475149,Marcus Johansson,F,MIN,20222023,7309.0,121.81666666666666,0.3529411764705882,0.6,0.651471,,,,,,,,0.5256410256410257,0.577112,,,,
8478449,Roope Hintz,F,DAL,20222023,20531.0,342.18333333333334,0.4864864864864865,0.6132075471698113,0.617937,,,,,,,,0.5837837837837838,0.588514,,,,
8477451,Ryan Hartman,F,MIN,20222023,5657.0,94.28333333333332,0.5333333333333333,0.6153846153846154,0.603718,,,,,,,,0.5789473684210527,0.567281,,,,
8479365,Trent Frederic,F,BOS,20222023,3093.0,51.55,0.5,0.6086956521739131,0.608696,,,,,,,,0.5797101449275363,0.57971,,,,
8480802,Ryan McLeod,F,EDM,20222023,10515.0,175.25,0.5,0.6086956521739131,0.608696,,,,,,,,0.6011560693641619,0.601156,,,,
8474716,Jared Spurgeon,D,MIN,20222023,8684.0,144.73333333333332,0.4375,0.6,0.621875,,,,,,,,0.5371900826446281,0.559065,,,,
8477964,Ivan Barbashev,F,VGK,20222023,20538.0,342.3,0.4787234042553192,0.6040268456375839,0.611474,,,,,,,,0.4851936218678815,0.49264,,,,
8476292,Ondrej Palat,F,NJD,20222023,12127.0,202.11666666666667,0.6016949152542372,0.6153846153846154,0.579791,,,,,,,,0.4978354978354978,0.462242,,,,
8479318,Auston Matthews,F,TOR,20222023,15144.0,252.4,0.4830508474576271,0.6019417475728155,0.607874,,,,,,,,0.5298507462686567,0.535783,,,,
