player_id,name,team,n_seasons,toi_total,raw_mean,ZA_mean,IOC_mean,IOL_mean,FA_mean,small_sample
8478020,Michael Amadio,OTT,2,1783.4833333333333,0.5194180898165718,0.5379657196551028,0.49992840669140187,0.5277317319852399,0.5085604679978106,False
8478864,Kirill Kaprizov,MIN,4,4897.75,0.5493501039876306,0.536064705171079,0.49952645507991056,0.5260667308119205,0.5085354247462546,False
8477987,Ryan Donato,SEA,1,799.8833333333333,0.5309973045822103,0.5288430229935535,0.496598473371779,0.517508536833626,0.5084223341031703,True
8479525,Ross Colton,TBL,1,1003.4333333333333,0.5158371040723982,0.5178204109317966,0.4975643657111988,0.5068201119903379,0.5079398542192389,True
8478420,Mikko Rantanen,DAL,1,757.95,0.5461847389558233,0.5364752531771203,0.4981671906094015,0.5268009549863677,0.5077966075856137,True
8478047,Michael Bunting,NSH,1,645.75,0.5056179775280899,0.4988593298810139,0.5085270261985866,0.49433333670017415,0.5076598381676103,True
8482124,Quinton Byfield,LAK,4,4474.066666666667,0.5330085772654198,0.5341013569183202,0.5025032063380231,0.5244680813426791,0.5076384487900616,False
8482745,Mason McTavish,ANA,4,4198.133333333333,0.4595113757864319,0.4588083025285732,0.5020265204304271,0.4474520533482369,0.5074192235128034,False
8478463,Anthony Beauvillier,CHI,1,816.95,0.5,0.5018931565476076,0.49977741044758833,0.4920398065856999,0.5073925501118648,True
8481711,Matias Maccelli,UTA,3,3093.266666666667,0.4957842910282277,0.49864651177384206,0.5022237116868445,0.48779843286980434,0.5072901029306341,False
8477416,Oliver Bjorkstrand,SEA,3,3759.6666666666665,0.5037200648033736,0.5012494433434594,0.5003551825491179,0.4920971840184687,0.5072898469726367,False
8484801,Macklin Celebrini,SJS,2,2456.133333333333,0.4778448491135058,0.47139092248925263,0.5010946354571848,0.46186917425799834,0.5072262833937282,False
8476346,Johnny Gaudreau,CBJ,2,3082.883333333333,0.4773141046596424,0.47625161884210754,0.5048703278556947,0.4652066145674989,0.5071720272493894,False
8477964,Ivan Barbashev,STL,1,1375.2833333333333,0.4968553459119497,0.4967625395251147,0.5079838926064656,0.48817857369420276,0.5070460409127652,True
8480281,Alexey Toropchenko,STL,4,3323.8,0.45073015679447204,0.466452495313809,0.4996777683631117,0.45764527890003254,0.5069348450249368,False
8477476,Artturi Lehkonen,COL,4,4212.85,0.559717683376897,0.5503255030662135,0.5023321036543552,0.5401172598681281,0.5068419194796072,False
