game_id,season,period,orig_event_type,orig_x,orig_y,orig_shot_type,orig_team,orig_shooter_id,reb_event_type,reb_x,reb_y,reb_shot_type,reb_shooter_id,reb_is_goal,time_gap_secs
2024020074,20242025,1,shot-on-goal,82,3,snap,ANA,8484153,shot-on-goal,77,6,wrist,8475208,0,3
2024020074,20242025,1,shot-on-goal,69,2,tip-in,COL,8479525,shot-on-goal,87,7,wrist,8478420,0,2
2024020074,20242025,1,shot-on-goal,59,8,wrist,COL,8477425,shot-on-goal,84,2,backhand,8479999,0,3
2024020074,20242025,1,shot-on-goal,52,17,wrist,ANA,8475208,goal,73,7,snap,8476458,1,2
2024020076,20242025,1,shot-on-goal,67,-38,wrist,NSH,8474568,shot-on-goal,33,19,wrist,8481743,0,2
2024020076,20242025,1,shot-on-goal,33,19,wrist,NSH,8481743,shot-on-goal,81,0,wrist,8474564,0,1
2024020076,20242025,3,shot-on-goal,36,-32,wrist,DET,8476979,missed-shot,83,8,wrist,8477456,0,1
2024020077,20242025,1,shot-on-goal,41,22,slap,EDM,8475218,missed-shot,77,3,wrist,8475786,0,2
2024020077,20242025,1,shot-on-goal,39,-36,slap,EDM,8480803,shot-on-goal,71,-2,snap,8478402,0,2
2024020077,20242025,1,shot-on-goal,71,-2,snap,EDM,8478402,shot-on-goal,30,35,slap,8475218,0,3
2024020078,20242025,1,shot-on-goal,81,-19,wrist,FLA,8477409,shot-on-goal,87,-6,slap,8477935,0,2
2024020078,20242025,1,shot-on-goal,76,-13,backhand,VGK,8481655,shot-on-goal,79,9,slap,8482125,0,1
2024020078,20242025,1,shot-on-goal,79,9,slap,VGK,8482125,missed-shot,88,6,snap,8482125,0,1
2024020078,20242025,2,shot-on-goal,30,-28,slap,FLA,8478859,missed-shot,83,-16,backhand,8477409,0,1
2024020078,20242025,2,shot-on-goal,37,-33,snap,VGK,8479353,shot-on-goal,81,4,wrist,8475188,0,3
2024020078,20242025,3,shot-on-goal,57,13,snap,FLA,8478421,shot-on-goal,79,4,wrist,8482713,0,2
2024020078,20242025,3,shot-on-goal,89,5,backhand,FLA,8478859,shot-on-goal,87,2,backhand,8478859,0,1
2024020078,20242025,3,shot-on-goal,87,2,backhand,FLA,8478859,shot-on-goal,76,10,backhand,8478421,0,1
2024020078,20242025,3,shot-on-goal,25,-20,snap,FLA,8477932,goal,82,2,wrist,8480185,1,2
2024020079,20242025,1,shot-on-goal,31,18,snap,TOR,8476931,missed-shot,69,-7,wrist,8475166,0,3
2024020079,20242025,1,shot-on-goal,54,-34,wrist,NYR,8475191,shot-on-goal,84,-8,bat,8476459,0,1
2024020079,20242025,2,shot-on-goal,62,-16,wrist,TOR,8479318,shot-on-goal,58,-18,wrist,8479318,0,3
2024020079,20242025,3,shot-on-goal,83,-7,wrist,TOR,8479318,shot-on-goal,81,0,wrist,8479318,0,1
2024020079,20242025,3,shot-on-goal,65,0,wrist,TOR,8476853,shot-on-goal,75,-14,wrist,8477939,0,2
2024020080,20242025,1,shot-on-goal,62,2,wrist,NJD,8476292,shot-on-goal,79,-6,snap,8479414,0,2
2024020080,20242025,1,shot-on-goal,82,8,tip-in,WSH,8476880,goal,81,-2,snap,8481580,1,3
2024020080,20242025,1,shot-on-goal,57,27,wrist,WSH,8479345,shot-on-goal,35,-8,slap,8479345,0,3
2024020080,20242025,1,shot-on-goal,59,-9,wrist,WSH,8475343,shot-on-goal,80,-7,wrist,8479520,0,2
2024020080,20242025,2,shot-on-goal,73,-28,slap,WSH,8478233,shot-on-goal,77,-5,backhand,8477944,0,1
2024020081,20242025,1,shot-on-goal,42,-14,wrist,NYI,8477407,shot-on-goal,58,5,wrist,8484958,0,2
2024020081,20242025,1,shot-on-goal,58,8,wrist,MTL,8476469,shot-on-goal,81,0,wrist,8476469,0,1
2024020081,20242025,1,shot-on-goal,70,-3,wrist,MTL,8478133,missed-shot,85,21,wrist,8475848,0,1
2024020081,20242025,2,shot-on-goal,64,-20,wrist,MTL,8481618,shot-on-goal,76,6,deflected,8481523,0,1
2024020081,20242025,2,shot-on-goal,76,6,deflected,MTL,8481523,shot-on-goal,86,5,wrist,8481523,0,1
2024020081,20242025,3,shot-on-goal,70,16,wrist,NYI,8476419,goal,81,-3,backhand,8475314,1,3
2024020082,20242025,1,shot-on-goal,80,-15,wrist,VAN,8480748,shot-on-goal,88,5,wrap-around,8480748,0,2
2024020082,20242025,2,shot-on-goal,37,8,wrist,VAN,8480800,goal,64,-9,wrist,8480748,1,3
2024020082,20242025,3,shot-on-goal,59,7,wrist,PHI,8480028,shot-on-goal,81,27,wrist,8480028,0,2
2024020083,20242025,1,shot-on-goal,82,2,tip-in,MIN,8478864,shot-on-goal,80,1,backhand,8482122,0,1
2024020083,20242025,1,shot-on-goal,80,1,backhand,MIN,8482122,shot-on-goal,81,-1,wrist,8482079,0,0
2024020083,20242025,1,shot-on-goal,81,-1,wrist,MIN,8482079,shot-on-goal,83,0,snap,8482079,0,1
2024020083,20242025,3,shot-on-goal,52,-17,wrist,CBJ,8479941,missed-shot,59,-26,wrist,8482475,0,3
2024020083,20242025,3,shot-on-goal,69,15,snap,CBJ,8477497,shot-on-goal,72,16,slap,8477497,0,1
2024020084,20242025,1,shot-on-goal,74,-3,tip-in,CAR,8476921,missed-shot,78,25,wrist,8477478,0,3
2024020084,20242025,1,shot-on-goal,54,13,snap,STL,8476438,shot-on-goal,78,6,backhand,8479385,0,2
2024020084,20242025,1,shot-on-goal,78,-3,tip-in,CAR,8482809,shot-on-goal,82,-4,wrist,8482809,0,2
2024020085,20242025,1,shot-on-goal,54,-26,snap,CHI,8477495,shot-on-goal,48,7,snap,8473422,0,2
2024020085,20242025,1,shot-on-goal,48,7,snap,CHI,8473422,shot-on-goal,87,5,wrist,8484144,0,2
2024020085,20242025,2,shot-on-goal,53,-34,wrist,CHI,8477495,shot-on-goal,36,30,wrist,8482700,0,3
2024020085,20242025,2,shot-on-goal,52,-25,snap,CHI,8477495,shot-on-goal,85,-4,poke,8475791,0,1
2024020085,20242025,2,shot-on-goal,71,0,wrist,CHI,8482117,goal,79,-7,wrist,8475225,1,2
2024020085,20242025,3,shot-on-goal,83,0,deflected,CHI,8482117,missed-shot,80,5,wrist,8477987,0,1
2024020086,20242025,2,shot-on-goal,51,-11,snap,BOS,8481043,shot-on-goal,77,-7,wrist,8481043,0,1
2024020086,20242025,3,shot-on-goal,73,-2,tip-in,UTA,8477951,missed-shot,84,-4,deflected,8477021,0,2
2024020087,20242025,1,shot-on-goal,84,-1,wrist,CGY,8475172,shot-on-goal,85,-2,wrist,8475172,0,1
2024020087,20242025,1,shot-on-goal,85,-2,wrist,CGY,8475172,shot-on-goal,83,0,poke,8475172,0,0
2024020087,20242025,3,shot-on-goal,67,-6,wrist,CGY,8482074,shot-on-goal,81,-2,wrist,8474150,0,1
2024020087,20242025,3,shot-on-goal,81,-2,wrist,CGY,8474150,shot-on-goal,78,-4,wrist,8474150,0,1
2024020087,20242025,3,shot-on-goal,78,-4,wrist,CGY,8474150,missed-shot,79,0,bat,8474150,0,0
2024020088,20242025,1,shot-on-goal,72,8,tip-in,PIT,8479996,missed-shot,85,7,backhand,8479996,0,2
2024020088,20242025,1,shot-on-goal,77,-7,wrist,WPG,8480289,shot-on-goal,51,17,snap,8480049,0,2
2024020088,20242025,2,shot-on-goal,72,23,wrist,WPG,8476525,shot-on-goal,63,33,snap,8477940,0,3
2024020088,20242025,2,shot-on-goal,38,31,wrist,PIT,8474578,goal,82,-2,backhand,8474189,1,3
2024020088,20242025,2,shot-on-goal,80,-4,tip-in,PIT,8482055,shot-on-goal,88,-6,snap,8482055,0,1
2024020088,20242025,2,shot-on-goal,80,0,wrist,WPG,8480145,shot-on-goal,85,1,deflected,8475799,0,1
2024020088,20242025,2,shot-on-goal,85,1,deflected,WPG,8475799,shot-on-goal,82,-1,backhand,8478891,0,1
2024020088,20242025,2,shot-on-goal,42,-26,slap,WPG,8476525,goal,83,6,snap,8476460,1,2
2024020088,20242025,3,shot-on-goal,84,-21,wrist,PIT,8471724,shot-on-goal,81,-26,wrist,8471724,0,0
2024020088,20242025,3,shot-on-goal,82,5,wrist,PIT,8471675,shot-on-goal,84,3,snap,8482055,0,1
2024020089,20242025,1,shot-on-goal,84,-3,wrist,SJS,8479316,missed-shot,82,-10,backhand,8482101,0,1
2024020089,20242025,2,shot-on-goal,32,11,slap,SJS,8479983,shot-on-goal,70,-6,wrist,8480188,0,2
2024020091,20242025,1,shot-on-goal,40,-23,wrist,TBL,8476453,missed-shot,74,3,wrist,8482655,0,3
2024020091,20242025,1,shot-on-goal,88,4,wrap-around,TOR,8479318,missed-shot,96,21,wrist,8479318,0,3
2024020091,20242025,2,shot-on-goal,70,2,wrist,TBL,8479591,shot-on-goal,81,-3,wrist,8476878,0,1
2024020091,20242025,2,shot-on-goal,43,33,wrist,TBL,8474151,shot-on-goal,82,0,wrist,8482070,0,2
2024020091,20242025,3,shot-on-goal,46,-29,wrist,TOR,8476853,shot-on-goal,84,-4,backhand,8474157,0,2
2024020092,20242025,1,shot-on-goal,46,-23,wrist,WSH,8471214,missed-shot,80,-2,backhand,8481656,0,1
2024020092,20242025,3,shot-on-goal,86,-37,wrist,WSH,8476880,shot-on-goal,52,12,wrist,8482148,0,2
2024020093,20242025,1,shot-on-goal,35,39,wrist,FLA,8477220,missed-shot,56,24,wrist,8477933,0,2
2024020093,20242025,2,shot-on-goal,30,-22,slap,MIN,8474567,missed-shot,82,-4,snap,8478508,0,1
2024020093,20242025,2,shot-on-goal,8,13,wrist,MIN,8475692,missed-shot,80,3,snap,8475692,0,2
2024020093,20242025,2,shot-on-goal,54,14,wrist,FLA,8477409,missed-shot,34,12,slap,8477220,0,2
2024020094,20242025,1,shot-on-goal,79,-5,tip-in,TBL,8477404,shot-on-goal,83,-2,wrist,8477404,0,1
2024020094,20242025,1,shot-on-goal,83,-2,wrist,TBL,8477404,shot-on-goal,82,-2,wrist,8477404,0,1
2024020094,20242025,2,shot-on-goal,40,15,slap,NJD,8476462,shot-on-goal,77,2,backhand,8480002,0,2
2024020094,20242025,2,shot-on-goal,83,-2,wrist,TBL,8482929,goal,80,5,snap,8479542,1,2
2024020094,20242025,2,shot-on-goal,71,-22,wrist,NJD,8482110,shot-on-goal,61,40,wrist,8475455,0,3
2024020094,20242025,3,shot-on-goal,61,-2,backhand,NJD,8479414,shot-on-goal,84,7,wrist,8477508,0,2
2024020094,20242025,3,shot-on-goal,84,7,wrist,NJD,8477508,goal,84,-4,wrist,8479414,1,2
2024020095,20242025,1,shot-on-goal,34,-11,snap,DAL,8480027,shot-on-goal,81,-5,backhand,8478449,0,1
2024020095,20242025,1,shot-on-goal,77,-7,wrist,BUF,8480839,shot-on-goal,94,-6,wrist,8480839,0,1
2024020095,20242025,1,shot-on-goal,69,-7,tip-in,DAL,8482702,shot-on-goal,56,21,snap,8476902,0,3
2024020095,20242025,2,shot-on-goal,62,10,wrist,DAL,8482740,shot-on-goal,80,4,wrist,8482702,0,2
2024020095,20242025,3,shot-on-goal,50,5,wrist,DAL,8480036,missed-shot,87,-7,wrist,8480027,0,3
2024020095,20242025,3,shot-on-goal,65,5,wrist,BUF,8479420,shot-on-goal,75,1,wrist,8477949,0,2
2024020096,20242025,1,shot-on-goal,75,-11,backhand,MTL,8476469,shot-on-goal,34,-2,snap,8482733,0,3
2024020096,20242025,1,shot-on-goal,83,-2,tip-in,NYR,8481554,missed-shot,84,-3,snap,8481554,0,1
2024020096,20242025,2,shot-on-goal,53,14,wrist,NYR,8482109,shot-on-goal,82,2,backhand,8476389,0,1
2024020096,20242025,3,shot-on-goal,65,-8,snap,NYR,8475842,missed-shot,68,-18,wrist,8483768,0,3
2024020096,20242025,3,shot-on-goal,30,-39,snap,NYR,8476885,shot-on-goal,82,-1,wrist,8482157,0,1
2024020096,20242025,3,shot-on-goal,82,-1,wrist,NYR,8482157,shot-on-goal,84,0,snap,8475842,0,1
2024020096,20242025,3,shot-on-goal,84,0,snap,NYR,8475842,goal,77,4,snap,8480078,1,3
2024020096,20242025,3,shot-on-goal,61,-36,slap,MTL,8482733,missed-shot,85,-8,backhand,8479543,0,1
2024020097,20242025,1,shot-on-goal,94,9,wrist,CBJ,8482705,shot-on-goal,89,7,wrist,8477497,0,2
2024020097,20242025,1,shot-on-goal,78,11,snap,CBJ,8478500,goal,83,-2,backhand,8474037,1,2
2024020097,20242025,2,shot-on-goal,74,6,wrist,TOR,8482720,shot-on-goal,79,9,wrist,8482720,0,1
2024020097,20242025,2,shot-on-goal,82,-13,wrist,CBJ,8484166,missed-shot,83,-9,wrist,8484166,0,1
2024020097,20242025,2,shot-on-goal,64,-26,wrist,CBJ,8480893,goal,69,12,snap,8477497,1,2
2024020097,20242025,2,shot-on-goal,29,2,snap,TOR,8476853,shot-on-goal,68,21,wrist,8475171,0,2
2024020097,20242025,2,shot-on-goal,83,-8,snap,TOR,8478483,shot-on-goal,86,-6,wrist,8478483,0,1
2024020097,20242025,3,shot-on-goal,83,-21,wrist,CBJ,8476923,missed-shot,51,-35,wrist,8478500,0,2
2024020098,20242025,1,shot-on-goal,20,28,wrist,DET,8477946,shot-on-goal,55,12,snap,8477946,0,2
2024020098,20242025,2,shot-on-goal,34,-5,wrist,NYI,8477500,shot-on-goal,55,-21,wrist,8478445,0,3
2024020098,20242025,3,shot-on-goal,70,-16,wrist,DET,8481013,missed-shot,87,15,wrist,8481013,0,2
2024020099,20242025,1,shot-on-goal,78,35,wrist,STL,8475170,shot-on-goal,76,-5,wrist,8482077,0,1
2024020099,20242025,1,shot-on-goal,76,-5,wrist,STL,8482077,shot-on-goal,84,-4,bat,8482077,0,1
2024020099,20242025,2,shot-on-goal,88,-11,wrist,WPG,8480145,shot-on-goal,88,-8,backhand,8480145,0,1
2024020099,20242025,3,shot-on-goal,66,10,wrist,STL,8479385,goal,79,2,wrist,8476438,1,2
2024020100,20242025,1,shot-on-goal,75,-9,wrist,CHI,8476473,shot-on-goal,92,-8,wrist,8476473,0,2
2024020100,20242025,1,shot-on-goal,66,-6,tip-in,VAN,8476468,goal,78,10,wrist,8478856,1,3
2024020101,20242025,1,shot-on-goal,28,-10,wrist,NSH,8476869,shot-on-goal,81,-3,backhand,8478438,0,3
2024020101,20242025,2,shot-on-goal,84,7,backhand,NSH,8476887,missed-shot,82,0,wrist,8475158,0,1
2024020101,20242025,2,shot-on-goal,-85,-12,backhand,NSH,8482146,goal,79,-1,wrist,8478438,1,2
2024020101,20242025,3,shot-on-goal,37,-5,wrist,BOS,8477507,shot-on-goal,83,-10,backhand,8477507,0,2
2024020102,20242025,1,shot-on-goal,31,-30,wrist,PIT,8474578,shot-on-goal,81,-2,wrist,8476483,0,3
2024020102,20242025,1,shot-on-goal,56,-20,wrist,PIT,8476483,missed-shot,87,-14,backhand,8471215,0,1
2024020102,20242025,2,shot-on-goal,46,23,slap,PIT,8477435,shot-on-goal,82,5,wrist,8479996,0,1
2024020102,20242025,3,shot-on-goal,46,-26,wrist,PIT,8471675,missed-shot,82,-4,backhand,8482055,0,1
2024020102,20242025,3,shot-on-goal,28,16,slap,PIT,8477969,shot-on-goal,76,1,backhand,8478569,0,1
2024020103,20242025,1,shot-on-goal,66,2,wrist,CAR,8478427,shot-on-goal,78,0,wrist,8482093,0,2
2024020103,20242025,2,shot-on-goal,71,17,wrist,CAR,8480830,shot-on-goal,83,1,backhand,8482093,0,1
2024020103,20242025,2,shot-on-goal,67,28,wrist,EDM,8477498,shot-on-goal,76,3,snap,8475784,0,1
2024020103,20242025,2,shot-on-goal,68,-15,snap,EDM,8475784,shot-on-goal,83,-7,snap,8475784,0,1
2024020103,20242025,2,shot-on-goal,78,2,wrist,CAR,8478427,shot-on-goal,82,-1,backhand,8478427,0,1
2024020103,20242025,2,shot-on-goal,82,-1,backhand,CAR,8478427,shot-on-goal,82,15,snap,8478427,0,3
2024020103,20242025,3,shot-on-goal,43,32,slap,EDM,8475218,shot-on-goal,74,-5,wrist,8475784,0,1
2024020104,20242025,1,shot-on-goal,35,7,snap,OTT,8478469,goal,81,5,snap,8480801,1,3
2024020104,20242025,2,shot-on-goal,33,23,snap,UTA,8479410,shot-on-goal,81,3,snap,8480849,0,1
2024020104,20242025,2,shot-on-goal,67,41,snap,UTA,8481711,shot-on-goal,88,5,snap,8481711,0,1
2024020104,20242025,2,shot-on-goal,51,12,slap,UTA,8479343,shot-on-goal,84,-4,backhand,8480849,0,1
2024020104,20242025,3,shot-on-goal,49,7,snap,UTA,8481711,missed-shot,87,-6,snap,8474145,0,2
2024020104,20242025,3,shot-on-goal,89,9,snap,OTT,8480064,shot-on-goal,74,-2,slap,8473512,0,1
2024020105,20242025,1,shot-on-goal,88,10,backhand,ANA,8480806,missed-shot,87,-8,wrist,8481533,0,2
2024020105,20242025,1,shot-on-goal,40,16,wrist,ANA,8478366,shot-on-goal,32,16,slap,8475208,0,3
2024020105,20242025,1,shot-on-goal,32,16,slap,ANA,8475208,missed-shot,83,-17,wrist,8481517,0,3
2024020105,20242025,2,shot-on-goal,55,-31,wrist,SJS,8482144,shot-on-goal,82,-4,snap,8481477,0,1
2024020105,20242025,2,shot-on-goal,66,37,wrist,ANA,8483445,shot-on-goal,85,-4,snap,8484153,0,1
2024020105,20242025,2,shot-on-goal,47,8,snap,ANA,8478873,missed-shot,83,6,deflected,8483490,0,1
2024020105,20242025,3,shot-on-goal,59,-3,wrist,SJS,8475798,missed-shot,55,-19,slap,8475726,0,3
2024020106,20242025,1,shot-on-goal,36,-22,slap,SEA,8482858,shot-on-goal,84,15,wrist,8482665,0,3
2024020106,20242025,1,shot-on-goal,28,-30,slap,COL,8484258,missed-shot,49,36,snap,8475177,0,2
2024020106,20242025,2,shot-on-goal,58,11,wrist,COL,8478420,shot-on-goal,83,-8,backhand,8479525,0,2
2024020106,20242025,3,shot-on-goal,72,3,wrist,COL,8481186,missed-shot,84,-8,wrist,8481186,0,1
2024020107,20242025,1,shot-on-goal,81,0,tip-in,VGK,8476881,missed-shot,82,0,wrist,8476881,0,1
2024020107,20242025,2,shot-on-goal,58,-22,wrist,VGK,8482153,missed-shot,70,16,tip-in,8482125,0,3
2024020107,20242025,2,shot-on-goal,37,19,slap,LAK,8476441,goal,80,9,wrist,8477998,1,1
2024020107,20242025,3,shot-on-goal,42,-19,snap,VGK,8474565,goal,86,3,wrist,8476881,1,3
2024020107,20242025,3,shot-on-goal,76,19,snap,LAK,8482155,missed-shot,77,6,snap,8477998,0,1
2024020107,20242025,3,shot-on-goal,88,-3,deflected,LAK,8481732,shot-on-goal,87,-3,wrist,8481732,0,1
2024020107,20242025,3,shot-on-goal,81,-11,backhand,LAK,8478882,shot-on-goal,80,-5,wrist,8478882,0,0
2024020108,20242025,2,shot-on-goal,67,22,wrist,PHI,8476461,shot-on-goal,79,-9,snap,8484387,0,1
2024020108,20242025,2,shot-on-goal,79,-9,snap,PHI,8484387,shot-on-goal,82,-4,backhand,8477948,0,2
2024020108,20242025,2,shot-on-goal,82,-4,backhand,PHI,8477948,shot-on-goal,87,6,wrap-around,8478439,0,3
2024020108,20242025,3,shot-on-goal,74,7,wrist,PHI,8480028,missed-shot,79,6,backhand,8476872,0,2
2024020108,20242025,3,shot-on-goal,95,-8,backhand,WSH,8471214,shot-on-goal,80,-3,snap,8481656,0,1
2024020108,20242025,3,shot-on-goal,80,-3,snap,WSH,8481656,missed-shot,82,-2,backhand,8481656,0,1
2024020109,20242025,1,shot-on-goal,39,10,wrist,DAL,8482702,shot-on-goal,79,5,wrist,8478449,0,1
2024020109,20242025,1,shot-on-goal,54,-37,wrist,BOS,8477956,shot-on-goal,74,8,wrist,8473419,0,2
2024020110,20242025,2,shot-on-goal,64,-34,wrist,TOR,8475171,shot-on-goal,80,-14,wrist,8475166,0,3
2024020111,20242025,1,shot-on-goal,76,1,tip-in,DET,8480813,missed-shot,56,-35,slap,8481542,0,3
2024020111,20242025,2,shot-on-goal,26,0,snap,NJD,8480192,shot-on-goal,80,-2,tip-in,8475193,0,2
2024020111,20242025,2,shot-on-goal,73,-7,backhand,NJD,8480002,missed-shot,48,-18,wrist,8477488,0,3
2024020112,20242025,1,shot-on-goal,89,-8,wrist,TBL,8476822,shot-on-goal,61,-25,wrist,8475167,0,2
2024020112,20242025,3,shot-on-goal,77,10,wrist,MIN,8478493,shot-on-goal,84,-1,tip-in,8481557,0,1
2024020113,20242025,2,shot-on-goal,64,2,wrist,NYR,8482073,shot-on-goal,81,1,slap,8476389,0,1
2024020113,20242025,3,shot-on-goal,49,28,wrist,FLA,8478421,shot-on-goal,78,5,wrist,8475179,0,1
2024020113,20242025,3,shot-on-goal,81,-14,backhand,FLA,8484304,missed-shot,85,-11,backhand,8484304,0,1
2024020114,20242025,1,shot-on-goal,68,-37,snap,CAR,8480336,missed-shot,50,20,slap,8476906,0,2
2024020114,20242025,2,shot-on-goal,82,-5,tip-in,CAR,8478458,goal,86,-8,wrist,8478458,1,3
2024020114,20242025,2,shot-on-goal,67,-37,wrist,CAR,8476906,goal,57,20,wrist,8480039,1,3
2024020114,20242025,2,shot-on-goal,83,-7,tip-in,CAR,8477478,shot-on-goal,84,-2,wrist,8480835,0,1
2024020114,20242025,2,shot-on-goal,49,21,wrist,CGY,8479402,missed-shot,85,6,wrist,8481028,0,1
2024020114,20242025,2,shot-on-goal,32,-24,wrist,CAR,8478970,missed-shot,50,23,snap,8475200,0,2
2024020114,20242025,2,shot-on-goal,81,-2,tip-in,CGY,8481028,shot-on-goal,83,-4,wrist,8475172,0,0
2024020114,20242025,3,shot-on-goal,73,5,wrist,CAR,8482093,missed-shot,81,0,wrist,8482093,0,1
2024020115,20242025,1,shot-on-goal,76,-17,wrist,COL,8480069,shot-on-goal,85,-5,snap,8479525,0,1
2024020115,20242025,2,shot-on-goal,31,-20,wrist,COL,8484258,shot-on-goal,75,0,poke,8477425,0,2
2024020115,20242025,3,shot-on-goal,52,-9,snap,UTA,8482699,missed-shot,61,27,tip-in,8480849,0,2
2024020116,20242025,2,shot-on-goal,71,-7,wrist,WPG,8480145,shot-on-goal,80,-9,snap,8482149,0,3
2024020116,20242025,2,shot-on-goal,55,-25,wrist,WPG,8478891,goal,82,4,deflected,8475799,1,2
2024020116,20242025,2,shot-on-goal,64,1,backhand,SEA,8474586,shot-on-goal,82,-6,wrist,8476467,0,1
2024020116,20242025,2,shot-on-goal,82,-6,wrist,SEA,8476467,shot-on-goal,86,-6,wrist,8476467,0,1
2024020117,20242025,1,shot-on-goal,62,4,slap,LAK,8482124,shot-on-goal,80,-9,deflected,8471685,0,1
2024020117,20242025,1,shot-on-goal,35,29,wrist,LAK,8482730,shot-on-goal,70,3,wrist,8482124,0,3
2024020117,20242025,1,shot-on-goal,53,37,wrist,LAK,8477335,missed-shot,72,12,snap,8476479,0,1
2024020117,20242025,2,shot-on-goal,83,-15,wrist,LAK,8481532,shot-on-goal,84,-10,wrist,8481532,0,1
2024020117,20242025,3,shot-on-goal,73,9,wrist,LAK,8479661,missed-shot,79,1,wrist,8481732,0,1
2024020117,20242025,3,shot-on-goal,85,5,tip-in,LAK,8476479,missed-shot,84,6,wrist,8476479,0,1
2024020118,20242025,1,shot-on-goal,66,-2,wrist,VGK,8478462,missed-shot,88,-5,deflected,8482125,0,1
2024020118,20242025,2,shot-on-goal,61,-37,slap,OTT,8479772,shot-on-goal,84,-4,tip-in,8481133,0,2
2024020118,20242025,3,shot-on-goal,63,-17,wrist,OTT,8480801,shot-on-goal,79,-5,backhand,8480801,0,1
2024020119,20242025,1,shot-on-goal,88,11,backhand,NYI,8475314,shot-on-goal,76,4,wrist,8476419,0,0
2024020119,20242025,1,shot-on-goal,76,4,wrist,NYI,8476419,missed-shot,88,6,wrist,8476419,0,1
2024020119,20242025,2,shot-on-goal,73,32,wrist,NJD,8481032,missed-shot,70,-3,backhand,8475193,0,2
2024020119,20242025,2,shot-on-goal,82,-28,wrist,NYI,8476917,shot-on-goal,88,-9,backhand,8476917,0,1
2024020119,20242025,2,shot-on-goal,81,-3,wrist,NJD,8482110,missed-shot,91,-10,wrist,8482110,0,3
2024020120,20242025,2,shot-on-goal,90,7,wrist,NSH,8476887,shot-on-goal,88,6,bat,8476887,0,0
2024020120,20242025,2,shot-on-goal,83,-1,wrist,NSH,8478851,shot-on-goal,82,-2,wrist,8474564,0,1
2024020120,20242025,3,shot-on-goal,62,-7,wrist,NSH,8482062,shot-on-goal,86,5,poke,8477446,0,2
2024020120,20242025,3,shot-on-goal,86,5,poke,NSH,8477446,shot-on-goal,26,23,wrist,8476869,0,3
2024020121,20242025,1,shot-on-goal,83,18,snap,EDM,8478402,shot-on-goal,81,1,backhand,8475786,0,1
2024020121,20242025,1,shot-on-goal,85,20,snap,PIT,8475763,missed-shot,90,-6,wrap-around,8475763,0,1
2024020121,20242025,1,shot-on-goal,65,-35,snap,EDM,8480834,shot-on-goal,75,1,backhand,8478585,0,1
2024020121,20242025,1,shot-on-goal,75,1,backhand,EDM,8478585,shot-on-goal,86,9,backhand,8478585,0,1
2024020121,20242025,1,shot-on-goal,60,5,snap,EDM,8478402,missed-shot,80,11,snap,8478042,0,3
2024020121,20242025,2,shot-on-goal,67,-8,snap,EDM,8475786,missed-shot,79,7,wrist,8475786,0,1
2024020121,20242025,2,shot-on-goal,67,-15,snap,EDM,8475786,missed-shot,82,-8,snap,8477406,0,1
2024020121,20242025,2,shot-on-goal,78,-2,wrist,EDM,8477934,shot-on-goal,59,-2,snap,8481617,0,2
2024020121,20242025,2,shot-on-goal,79,14,backhand,PIT,8482055,shot-on-goal,87,4,wrist,8475810,0,2
2024020121,20242025,2,shot-on-goal,72,-11,snap,PIT,8482055,missed-shot,88,-3,wrist,8482055,0,1
2024020121,20242025,3,shot-on-goal,55,2,wrist,EDM,8477015,shot-on-goal,82,6,wrist,8475784,0,0
2024020123,20242025,1,shot-on-goal,33,-26,wrist,PHI,8477499,goal,80,2,wrist,8476461,1,2
2024020123,20242025,3,shot-on-goal,73,7,tip-in,PHI,8478439,shot-on-goal,77,-5,wrist,8476461,0,2
2024020123,20242025,3,shot-on-goal,77,-5,wrist,PHI,8476461,shot-on-goal,81,-1,wrist,8476461,0,1
2024020123,20242025,3,shot-on-goal,81,-1,wrist,PHI,8476461,goal,79,0,wrist,8476461,1,1
2024020124,20242025,2,shot-on-goal,84,2,tip-in,UTA,8480849,shot-on-goal,85,-6,wrist,8477951,0,1
2024020125,20242025,1,shot-on-goal,47,-22,wrist,BOS,8476854,shot-on-goal,84,-6,wrist,8479987,0,1
2024020125,20242025,2,shot-on-goal,42,18,wrist,BOS,8479365,shot-on-goal,80,5,poke,8479638,0,2
2024020125,20242025,2,shot-on-goal,50,13,wrist,TOR,8476853,shot-on-goal,79,7,backhand,8481582,0,1
2024020125,20242025,2,shot-on-goal,79,7,backhand,TOR,8481582,shot-on-goal,85,6,deflected,8474157,0,2
2024020125,20242025,2,shot-on-goal,80,15,wrist,BOS,8483505,shot-on-goal,80,-1,wrist,8479365,0,1
2024020125,20242025,2,shot-on-goal,80,-1,wrist,BOS,8479365,goal,78,-8,wrist,8479638,1,3
2024020125,20242025,2,shot-on-goal,79,4,wrist,TOR,8482720,missed-shot,72,13,wrist,8476931,0,2
2024020126,20242025,2,shot-on-goal,84,3,tip-in,STL,8478472,shot-on-goal,82,0,snap,8476892,0,2
2024020126,20242025,2,shot-on-goal,82,0,snap,STL,8476892,goal,84,-3,wrist,8476892,1,2
2024020127,20242025,1,shot-on-goal,60,4,wrist,TBL,8477404,shot-on-goal,84,1,poke,8477404,0,1
2024020127,20242025,2,shot-on-goal,85,-7,wrist,WSH,8479400,shot-on-goal,79,2,wrist,8479400,0,0
