player_id,player_name,seasons,total_toi_mins,rush_against_per60_career,rush_against_per60_by_season,team_2526
8481609.0000,Vladislav Kolyachonok,"[20212022, 20222023, 20232024, 20242025, 20252026]",1149.8500,29.4821,"{""20212022"": 29.1057, ""20222023"": 56.6929, ""20232024"": 30.6057, ""20242025"": 27.9192, ""20252026"": 30.3458}",
8474151.0000,Ryan McDonagh,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9446.3000,29.4782,"{""20202021"": 28.3875, ""20212022"": 31.8446, ""20222023"": 33.039, ""20232024"": 26.8687, ""20242025"": 27.3626, ""20252026"": 28.8374}",
8470281.0000,Duncan Keith,"[20202021, 20212022]",2871.1333,29.4657,"{""20202021"": 30.0973, ""20212022"": 28.962}",
8478413.0000,Jordan Greenway,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4801.0333,29.4187,"{""20202021"": 31.4397, ""20212022"": 28.519, ""20222023"": 28.1211, ""20232024"": 29.518, ""20242025"": 28.3026, ""20252026"": 30.9168}",
8476902.0000,Esa Lindell,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10630.0000,29.4186,"{""20202021"": 29.1111, ""20212022"": 31.7276, ""20222023"": 30.4463, ""20232024"": 28.2806, ""20242025"": 29.9765, ""20252026"": 25.3715}",
8481014.0000,Alexander Romanov,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7483.1333,29.4101,"{""20202021"": 24.929, ""20212022"": 32.194, ""20222023"": 29.5542, ""20232024"": 30.4708, ""20242025"": 28.1059, ""20252026"": 27.0068}",
8475462.0000,Radko Gudas,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7547.8000,29.3807,"{""20202021"": 30.2961, ""20212022"": 25.7104, ""20222023"": 29.5448, ""20232024"": 30.7796, ""20242025"": 31.1677, ""20252026"": 29.1787}",
8471686.0000,Marc Staal,"[20202021, 20212022, 20222023, 20232024]",4693.6667,29.3758,"{""20202021"": 30.536, ""20212022"": 28.0261, ""20222023"": 30.1526, ""20232024"": 27.2522}",
8476624.0000,Barclay Goodrow,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6689.6167,29.3739,"{""20202021"": 27.1828, ""20212022"": 29.3528, ""20222023"": 27.2276, ""20232024"": 30.881, ""20242025"": 32.5695, ""20252026"": 29.675}",
8476872.0000,Scott Laughton,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6554.8500,29.3462,"{""20202021"": 30.8906, ""20212022"": 32.2487, ""20222023"": 29.5939, ""20232024"": 27.7363, ""20242025"": 27.0917, ""20252026"": 29.6284}",
8474574.0000,Tyler Myers,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8696.9667,29.3275,"{""20202021"": 32.0307, ""20212022"": 32.6525, ""20222023"": 29.4693, ""20232024"": 27.6657, ""20242025"": 26.1579, ""20252026"": 26.863}",
8478408.0000,Travis Dermott,"[20202021, 20212022, 20222023, 20232024, 20242025]",2905.7333,29.3213,"{""20202021"": 27.7024, ""20212022"": 26.9878, ""20222023"": 33.3223, ""20232024"": 32.3889, ""20242025"": 29.5905}",
8476467.0000,Jamie Oleksiak,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8179.0833,29.2771,"{""20202021"": 26.5275, ""20212022"": 27.8455, ""20222023"": 27.3946, ""20232024"": 31.112, ""20242025"": 32.7138, ""20252026"": 29.6951}",
8476473.0000,Connor Murphy,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7082.3833,29.2698,"{""20202021"": 30.3083, ""20212022"": 32.6072, ""20222023"": 30.3584, ""20232024"": 27.2434, ""20242025"": 27.5594, ""20252026"": 26.1501}",
8474053.0000,Logan Couture,"[20202021, 20212022, 20222023, 20232024]",4171.6833,29.2688,"{""20202021"": 28.4276, ""20212022"": 31.4561, ""20222023"": 27.499, ""20232024"": 33.595}",
8474162.0000,Jake Muzzin,"[20202021, 20212022, 20222023]",2477.1000,29.2600,"{""20202021"": 27.7967, ""20212022"": 30.6257, ""20222023"": 34.0977}",
8476419.0000,Jean-Gabriel Pageau,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7396.1500,29.2531,"{""20202021"": 29.0823, ""20212022"": 30.173, ""20222023"": 30.9926, ""20232024"": 30.6453, ""20242025"": 26.4125, ""20252026"": 27.0218}",
8474568.0000,Luke Schenn,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5695.1333,29.1723,"{""20202021"": 27.0068, ""20212022"": 32.2325, ""20222023"": 32.58, ""20232024"": 27.0808, ""20242025"": 25.5029, ""20252026"": 29.6549}",
8477425.0000,Miles Wood,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3859.2333,29.1664,"{""20202021"": 31.091, ""20212022"": 39.2924, ""20222023"": 27.6277, ""20232024"": 27.422, ""20242025"": 27.6547, ""20252026"": 34.2197}",
8475455.0000,Brenden Dillon,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8233.3667,29.1643,"{""20202021"": 29.4021, ""20212022"": 30.3121, ""20222023"": 27.2923, ""20232024"": 29.1475, ""20242025"": 31.4365, ""20252026"": 26.8515}",
8480157.0000,Calle Rosen,"[20212022, 20222023, 20232024]",1246.8000,29.1627,"{""20212022"": 31.1554, ""20222023"": 28.3335, ""20232024"": 26.848}",
8480980.0000,Connor Dewar,"[20212022, 20222023, 20232024, 20242025, 20252026]",3436.6667,29.1212,"{""20212022"": 25.9729, ""20222023"": 28.5182, ""20232024"": 29.0593, ""20242025"": 28.4164, ""20252026"": 32.3571}",
8480035.0000,Henri Jokiharju,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6100.5333,29.1122,"{""20202021"": 32.2886, ""20212022"": 30.6127, ""20222023"": 30.1554, ""20232024"": 26.6292, ""20242025"": 27.5456, ""20252026"": 25.436}",
8477989.0000,Christian Dvorak,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5748.6833,29.1093,"{""20202021"": 27.8235, ""20212022"": 30.3748, ""20222023"": 29.8587, ""20232024"": 29.9165, ""20242025"": 29.47, ""20252026"": 27.454}",
8475750.0000,Jon Merrill,"[20202021, 20212022, 20222023, 20232024, 20242025]",5305.2833,29.0767,"{""20202021"": 27.2859, ""20212022"": 33.4543, ""20222023"": 28.637, ""20232024"": 24.1717, ""20242025"": 29.9356}",
8476457.0000,Adam Larsson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9955.6167,29.0610,"{""20202021"": 29.6665, ""20212022"": 27.9793, ""20222023"": 27.2002, ""20232024"": 30.5577, ""20242025"": 31.0779, ""20252026"": 28.4413}",
8475718.0000,Justin Holl,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6316.6000,29.0473,"{""20202021"": 28.9933, ""20212022"": 30.0946, ""20222023"": 29.6561, ""20232024"": 29.2394, ""20242025"": 26.8308, ""20252026"": 25.7873}",
8474038.0000,Paul Byron,"[20202021, 20212022]",1275.0167,29.0349,"{""20202021"": 27.6637, ""20212022"": 32.8026}",
8478416.0000,Erik Cernak,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7728.9833,29.0180,"{""20202021"": 28.6038, ""20212022"": 30.8243, ""20222023"": 29.9363, ""20232024"": 27.6318, ""20242025"": 27.5505, ""20252026"": 30.035}",
8476441.0000,Joel Edmundson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6896.4500,29.0149,"{""20202021"": 28.2779, ""20212022"": 31.1489, ""20222023"": 32.3043, ""20232024"": 29.8561, ""20242025"": 27.3425, ""20252026"": 27.056}",
8478851.0000,Alexandre Carrier,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7016.0500,28.9992,"{""20202021"": 30.623, ""20212022"": 32.8073, ""20222023"": 28.8612, ""20232024"": 26.0368, ""20242025"": 27.9755, ""20252026"": 27.5774}",
8477499.0000,Rasmus Ristolainen,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6434.7167,28.9989,"{""20202021"": 33.1319, ""20212022"": 32.1134, ""20222023"": 30.256, ""20232024"": 26.0736, ""20242025"": 24.8015, ""20252026"": 23.6803}",
8475179.0000,Dmitry Kulikov,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7427.0000,28.9861,"{""20202021"": 32.5789, ""20212022"": 32.166, ""20222023"": 33.8647, ""20232024"": 24.0491, ""20242025"": 25.1474, ""20252026"": 28.4681}",
8480834.0000,Ty Emberson,"[20232024, 20242025, 20252026]",2350.2000,28.9763,"{""20232024"": 31.9813, ""20242025"": 29.1281, ""20252026"": 26.0443}",
8480762.0000,Eric Robinson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4791.8167,28.9744,"{""20202021"": 28.0798, ""20212022"": 34.9389, ""20222023"": 38.1777, ""20232024"": 28.7336, ""20242025"": 20.3378, ""20252026"": 20.3666}",
8480196.0000,Jacob Bryson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4480.8833,28.9630,"{""20202021"": 34.7366, ""20212022"": 27.0202, ""20222023"": 29.7922, ""20232024"": 27.3674, ""20242025"": 26.5293, ""20252026"": 29.6041}",
8474584.0000,Michael Del Zotto,"[20202021, 20212022]",1424.4667,28.9371,"{""20202021"": 29.3746, ""20212022"": 28.0618}",
8478399.0000,Jonas Siegenthaler,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6752.3000,28.9235,"{""20202021"": 29.4557, ""20212022"": 32.5441, ""20222023"": 29.7076, ""20232024"": 27.0274, ""20242025"": 26.198, ""20252026"": 27.231}",
8481517.0000,Brett Leason,"[20212022, 20222023, 20232024, 20242025, 20252026]",2638.9500,28.9206,"{""20212022"": 25.3956, ""20222023"": 33.1539, ""20232024"": 28.6519, ""20242025"": 27.8736, ""20252026"": 15.534}",
8480160.0000,Radim Simek,"[20202021, 20212022, 20222023]",1703.4833,28.9172,"{""20202021"": 29.2834, ""20212022"": 28.4858, ""20222023"": 28.9067}",
8480068.0000,Ryan Poehling,"[20212022, 20222023, 20232024, 20242025, 20252026]",4087.7333,28.9011,"{""20212022"": 27.2675, ""20222023"": 34.8161, ""20232024"": 27.3532, ""20242025"": 26.6373, ""20252026"": 30.6751}",
8470595.0000,Eric Staal,"[20202021, 20222023]",2294.0833,28.9004,"{""20202021"": 25.1839, ""20222023"": 31.8868}",
8475176.0000,Ryan Ellis,"[20202021, 20212022]",1078.7500,28.8667,"{""20202021"": 28.8598, ""20212022"": 28.9421}",
8479370.0000,Tyson Jost,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4359.2500,28.8628,"{""20202021"": 28.6082, ""20212022"": 32.1709, ""20222023"": 32.9257, ""20232024"": 24.23, ""20242025"": 19.7878, ""20252026"": 25.4351}",
8477462.0000,Robert Hagg,"[20202021, 20212022, 20222023, 20232024, 20242025]",2247.6833,28.8564,"{""20202021"": 27.2599, ""20212022"": 32.711, ""20222023"": 24.6506, ""20232024"": 19.4045, ""20242025"": 26.926}",
8477401.0000,John Hayden,"[20202021, 20212022, 20222023, 20232024, 20242025]",1130.4500,28.8204,"{""20202021"": 23.809, ""20212022"": 32.5254, ""20222023"": 26.0006, ""20232024"": 26.7658, ""20242025"": 24.6396}",
8477365.0000,Connor Clifton,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6521.6500,28.8148,"{""20202021"": 27.8002, ""20212022"": 28.9541, ""20222023"": 29.679, ""20232024"": 27.8599, ""20242025"": 30.3415, ""20252026"": 27.4297}",
8475745.0000,Charlie Coyle,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8170.4000,28.8015,"{""20202021"": 28.4437, ""20212022"": 29.2115, ""20222023"": 31.5751, ""20232024"": 28.1758, ""20242025"": 27.34, ""20252026"": 27.4016}",
8475208.0000,Brian Dumoulin,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8347.6333,28.8010,"{""20202021"": 28.8685, ""20212022"": 30.8981, ""20222023"": 30.6992, ""20232024"": 24.9477, ""20242025"": 29.9927, ""20252026"": 24.6684}",
8483490.0000,Pavel Mintyukov,"[20232024, 20242025, 20252026]",3120.8667,28.7997,"{""20232024"": 26.0215, ""20242025"": 32.0736, ""20252026"": 28.2365}",
8477073.0000,Kurtis MacDermid,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",1589.7333,28.7973,"{""20202021"": 32.8936, ""20212022"": 27.7982, ""20222023"": 28.9676, ""20232024"": 26.5632, ""20242025"": 23.9368, ""20252026"": 28.4627}",
8477446.0000,Michael McCarron,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3593.0333,28.7890,"{""20202021"": 28.6472, ""20212022"": 32.7466, ""20222023"": 35.9271, ""20232024"": 27.0302, ""20242025"": 27.0648, ""20252026"": 26.9692}",
8475752.0000,Tyler Pitlick,"[20202021, 20212022, 20222023, 20232024, 20252026]",2144.6333,28.7881,"{""20202021"": 29.0323, ""20212022"": 29.5806, ""20222023"": 27.2365, ""20232024"": 29.1757, ""20252026"": 31.3003}",
8475625.0000,Matt Irwin,"[20202021, 20212022, 20222023]",1402.8500,28.7843,"{""20202021"": 35.6908, ""20212022"": 22.8926, ""20222023"": 26.9953}",
8477506.0000,Ryan Pulock,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8684.3667,28.7828,"{""20202021"": 27.5769, ""20212022"": 30.7051, ""20222023"": 27.4307, ""20232024"": 29.1884, ""20242025"": 28.7224, ""20252026"": 30.6099}",
8477498.0000,Darnell Nurse,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",11344.1833,28.7460,"{""20202021"": 29.1518, ""20212022"": 31.458, ""20222023"": 29.4586, ""20232024"": 27.5756, ""20242025"": 26.733, ""20252026"": 27.7526}",
8470604.0000,Jeff Carter,"[20202021, 20212022, 20222023, 20232024]",4475.0500,28.7326,"{""20202021"": 25.834, ""20212022"": 30.9818, ""20222023"": 28.925, ""20232024"": 28.0416}",
8477034.0000,Jaycob Megna,"[20212022, 20222023, 20232024, 20242025, 20252026]",2717.4667,28.7253,"{""20212022"": 33.7487, ""20222023"": 24.72, ""20232024"": 29.4859, ""20242025"": 17.8759, ""20252026"": 16.3389}",
8477456.0000,J.T. Compher,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7681.4000,28.7213,"{""20202021"": 30.699, ""20212022"": 28.5293, ""20222023"": 26.1127, ""20232024"": 30.3426, ""20242025"": 29.1872, ""20252026"": 29.1965}",
8477353.0000,Tyler Motte,"[20202021, 20212022, 20222023, 20232024, 20242025]",3737.4333,28.7202,"{""20202021"": 33.9919, ""20212022"": 31.4624, ""20222023"": 29.6417, ""20232024"": 22.9882, ""20242025"": 27.9555}",
8477433.0000,Ben Harpur,"[20202021, 20212022, 20222023]",1528.1000,28.7023,"{""20202021"": 29.891, ""20212022"": 31.6226, ""20222023"": 26.0038}",
8478500.0000,Ivan Provorov,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10149.5167,28.7009,"{""20202021"": 28.2017, ""20212022"": 29.9497, ""20222023"": 29.3983, ""20232024"": 28.9165, ""20242025"": 27.6219, ""20252026"": 27.5056}",
8479371.0000,Dante Fabbro,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6594.2333,28.6887,"{""20202021"": 27.8438, ""20212022"": 31.5378, ""20222023"": 29.2524, ""20232024"": 25.7797, ""20242025"": 27.3992, ""20252026"": 29.3511}",
8479661.0000,Tanner Jeannot,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4733.5167,28.6848,"{""20202021"": 27.4013, ""20212022"": 33.5657, ""20222023"": 31.5448, ""20232024"": 21.8976, ""20242025"": 23.9799, ""20252026"": 26.0384}",
8478474.0000,Lawson Crouse,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6467.5000,28.6757,"{""20202021"": 29.9199, ""20212022"": 30.9079, ""20222023"": 31.7206, ""20232024"": 28.955, ""20242025"": 23.9223, ""20252026"": 25.0363}",
8480001.0000,Urho Vaakanainen,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3374.1333,28.6651,"{""20202021"": 23.9648, ""20212022"": 29.7733, ""20222023"": 31.3843, ""20232024"": 29.3337, ""20242025"": 27.7206, ""20252026"": 25.5275}",
8482122.0000,Brock Faber,"[20222023, 20232024, 20242025, 20252026]",5437.8333,28.6548,"{""20222023"": 27.3084, ""20232024"": 28.8852, ""20242025"": 29.3072, ""20252026"": 27.2593}",
8475728.0000,Johan Larsson,"[20202021, 20212022]",1495.6000,28.6440,"{""20202021"": 29.3844, ""20212022"": 27.9439}",
8480216.0000,Jacob Peterson,"[20212022, 20222023, 20232024]",1039.4500,28.6305,"{""20212022"": 28.7738, ""20222023"": 24.9442, ""20232024"": 36.9811}",
8475324.0000,Nick Jensen,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7869.2833,28.5998,"{""20202021"": 28.9048, ""20212022"": 27.9816, ""20222023"": 30.2365, ""20232024"": 31.3418, ""20242025"": 25.8083, ""20252026"": 25.0118}",
8478870.0000,Rudolfs Balcers,"[20202021, 20212022, 20222023]",1723.0667,28.5886,"{""20202021"": 27.7317, ""20212022"": 30.5989, ""20222023"": 20.9582}",
8476463.0000,Jonas Brodin,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8148.5500,28.5769,"{""20202021"": 28.9371, ""20212022"": 29.7015, ""20222023"": 27.5237, ""20232024"": 28.724, ""20242025"": 28.302, ""20252026"": 27.4367}",
8476927.0000,Teddy Blueger,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5415.5667,28.5510,"{""20202021"": 28.085, ""20212022"": 30.9528, ""20222023"": 31.1277, ""20232024"": 26.3459, ""20242025"": 28.3621, ""20252026"": 24.3253}",
8481167.0000,Brayden Pachal,"[20212022, 20222023, 20232024, 20242025, 20252026]",2297.2500,28.5472,"{""20212022"": 6.1486, ""20222023"": 26.9739, ""20232024"": 29.9559, ""20242025"": 27.8023, ""20252026"": 30.0127}",
8482496.0000,Nils Aman,"[20222023, 20232024, 20242025, 20252026]",1562.3167,28.5345,"{""20222023"": 28.8278, ""20232024"": 29.2862, ""20242025"": 25.7893, ""20252026"": 17.6904}",
8481563.0000,Drew Helleson,"[20222023, 20242025, 20252026]",1402.8833,28.5270,"{""20222023"": 21.978, ""20242025"": 30.4461, ""20252026"": 25.8166}",
8480796.0000,Martin Fehervary,"[20212022, 20222023, 20232024, 20242025, 20252026]",6892.7667,28.5256,"{""20212022"": 28.4048, ""20222023"": 27.9302, ""20232024"": 29.2507, ""20242025"": 27.641, ""20252026"": 29.8799}",
8482073.0000,Braden Schneider,"[20212022, 20222023, 20232024, 20242025, 20252026]",6319.7167,28.5203,"{""20212022"": 27.2722, ""20222023"": 27.1066, ""20232024"": 27.7257, ""20242025"": 30.1604, ""20252026"": 30.4233}",
8475798.0000,Mikael Granlund,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8434.0167,28.5202,"{""20202021"": 30.5936, ""20212022"": 30.5987, ""20222023"": 27.141, ""20232024"": 30.1546, ""20242025"": 27.7632, ""20252026"": 22.5777}",
8473453.0000,Trevor Lewis,"[20202021, 20212022, 20222023, 20232024, 20242025]",4428.7000,28.5050,"{""20202021"": 33.5991, ""20212022"": 29.2216, ""20222023"": 27.8232, ""20232024"": 26.5139, ""20242025"": 26.2896}",
8476329.0000,Travis Boyd,"[20202021, 20212022, 20222023, 20232024, 20242025]",3176.2333,28.4866,"{""20202021"": 25.2787, ""20212022"": 28.9705, ""20222023"": 28.4879, ""20232024"": 30.6995, ""20242025"": 46.121}",
8476917.0000,Adam Pelech,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8382.5167,28.4807,"{""20202021"": 31.1321, ""20212022"": 30.6498, ""20222023"": 27.6001, ""20232024"": 29.3955, ""20242025"": 23.9243, ""20252026"": 26.2348}",
8479378.0000,Logan Stanley,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3904.3333,28.4761,"{""20202021"": 25.4777, ""20212022"": 31.4757, ""20222023"": 31.165, ""20232024"": 27.3929, ""20242025"": 28.2289, ""20252026"": 27.1931}",
8476892.0000,Colton Parayko,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9440.1333,28.4488,"{""20202021"": 31.9158, ""20212022"": 30.3703, ""20222023"": 28.5809, ""20232024"": 27.7695, ""20242025"": 25.0432, ""20252026"": 28.2791}",
8480848.0000,Ty Dellandrea,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3488.7000,28.4461,"{""20202021"": 24.6802, ""20212022"": 48.2143, ""20222023"": 27.6744, ""20232024"": 24.6376, ""20242025"": 32.0529, ""20252026"": 31.7016}",
8474166.0000,Alec Martinez,"[20202021, 20212022, 20222023, 20232024, 20242025]",6001.1833,28.4244,"{""20202021"": 25.1359, ""20212022"": 25.6274, ""20222023"": 30.0081, ""20232024"": 29.9739, ""20242025"": 30.8518}",
8477482.0000,Zachary Sanford,"[20202021, 20212022, 20222023, 20232024]",2510.6833,28.4146,"{""20202021"": 28.4019, ""20212022"": 28.5831, ""20222023"": 30.3012, ""20232024"": 26.538}",
8479353.0000,Brett Howden,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4995.4333,28.3939,"{""20202021"": 31.4167, ""20212022"": 27.0155, ""20222023"": 30.3273, ""20232024"": 30.6514, ""20242025"": 26.042, ""20252026"": 24.6796}",
8476919.0000,Chris Tierney,"[20202021, 20212022, 20222023, 20232024]",2556.9833,28.3928,"{""20202021"": 31.0602, ""20212022"": 27.5315, ""20222023"": 27.4131, ""20232024"": 26.1257}",
8477335.0000,Kyle Burroughs,"[20202021, 20212022, 20222023, 20232024, 20242025]",3066.9667,28.3864,"{""20202021"": 26.1905, ""20212022"": 27.9327, ""20222023"": 27.7167, ""20232024"": 29.7439, ""20242025"": 24.3226}",
8480860.0000,Kevin Bahl,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5113.6167,28.3713,"{""20202021"": 32.4279, ""20212022"": 33.3869, ""20222023"": 25.3831, ""20232024"": 26.6115, ""20242025"": 30.2491, ""20252026"": 28.4497}",
8476885.0000,Jacob Trouba,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9510.5000,28.3707,"{""20202021"": 26.9633, ""20212022"": 28.0938, ""20222023"": 24.9033, ""20232024"": 29.2678, ""20242025"": 33.6634, ""20252026"": 27.1131}",
8471699.0000,Andrew Cogliano,"[20202021, 20212022, 20222023, 20232024]",3781.1167,28.3567,"{""20202021"": 26.6371, ""20212022"": 31.6033, ""20222023"": 27.9362, ""20232024"": 26.2882}",
