player_name,player_id,team_2526,offensive_composite,defensive_score,twoway_composite,rush_against_per60,ci_confirmed,trend,total_toi_mins,sample_confidence,rush_against_per60_by_season,def_trajectory,nf_traj,combined_trajectory
Jansen Harkins,8478424,ANA,0.4291,0.4984,0.4568,26.8339,False,rising,2399.2000,Medium,"{""20202021"": 28.1499, ""20212022"": 26.6953, ""20222023"": 23.3326, ""20232024"": 25.5353, ""20242025"": 29.6688, ""20252026"": 23.1078}",stable,rising,stable
Zemgus Girgensons,8476878,TBL,0.4237,0.5045,0.4560,26.7101,False,rising,4290.5167,High,"{""20212022"": 28.5532, ""20222023"": 29.1865, ""20232024"": 25.1002, ""20242025"": 24.9585, ""20252026"": 24.9781}",stable,rising,stable
Zach Aston-Reese,8479944,PIT,0.5194,0.3601,0.4557,29.6350,False,rising,3705.0833,High,"{""20202021"": 30.6692, ""20212022"": 30.0082, ""20222023"": 28.5661, ""20232024"": 54.3103, ""20242025"": 28.6433, ""20252026"": 33.8315}",stable,rising,stable
Teddy Blueger,8476927,VAN,0.4797,0.4136,0.4533,28.5510,False,stable,5415.5667,High,"{""20202021"": 28.085, ""20212022"": 30.9528, ""20222023"": 31.1277, ""20232024"": 26.3459, ""20242025"": 28.3621, ""20252026"": 24.3253}",stable,declining,offensive_decline
David Kampf,8480144,UTA,0.5610,0.2890,0.4522,31.0747,False,rising,5823.3833,High,"{""20202021"": 31.2584, ""20212022"": 31.5307, ""20222023"": 31.6043, ""20232024"": 30.3965, ""20242025"": 31.0567, ""20252026"": 28.728}",stable,declining,offensive_decline
Nick Bjugstad,8475760,STL,0.5046,0.3621,0.4476,29.5941,False,stable,5123.3167,High,"{""20202021"": 30.3643, ""20212022"": 29.6097, ""20222023"": 32.46, ""20232024"": 28.7069, ""20242025"": 25.3807, ""20252026"": 29.2962}",stable,stable,stable
Frank Vatrano,8478366,ANA,0.4452,0.4484,0.4465,27.8461,False,stable,6733.4333,High,"{""20202021"": 26.2098, ""20212022"": 24.5963, ""20222023"": 31.0463, ""20232024"": 29.9117, ""20242025"": 26.6957, ""20252026"": 26.8426}",stable,declining,offensive_decline
Joel Armia,8476469,CHI,0.4267,0.4633,0.4414,27.5444,False,declining,5153.8667,High,"{""20202021"": 28.4659, ""20212022"": 27.8861, ""20222023"": 28.3479, ""20232024"": 27.7803, ""20242025"": 27.251, ""20252026"": 24.9213}",stable,declining,offensive_decline
Anthony Duclair,8477407,NYI,0.3763,0.5354,0.4399,26.0850,False,declining,4908.5667,High,"{""20202021"": 26.6886, ""20212022"": 21.5252, ""20222023"": 27.3405, ""20232024"": 30.0573, ""20242025"": 25.656, ""20252026"": 25.6682}",stable,stable,stable
Noel Acciari,8478569,PIT,0.5318,0.2969,0.4378,30.9154,False,stable,4712.2167,High,"{""20202021"": 36.1441, ""20212022"": 22.9799, ""20222023"": 28.2346, ""20232024"": 31.851, ""20242025"": 32.5576, ""20252026"": 30.752}",stable,declining,offensive_decline
William Nylander,8477939,TOR,0.3205,0.6134,0.4377,24.5055,False,rising,8704.1833,High,"{""20202021"": 23.6862, ""20212022"": 24.0818, ""20222023"": 23.3199, ""20232024"": 24.7195, ""20242025"": 26.2008, ""20252026"": 24.6966}",stable,stable,stable
Eeli Tolvanen,8480009,SEA,0.3388,0.5835,0.4367,25.1101,False,stable,5995.2000,High,"{""20202021"": 24.8202, ""20212022"": 26.3048, ""20222023"": 23.1021, ""20232024"": 24.6753, ""20242025"": 26.131, ""20252026"": 25.8674}",stable,rising,stable
Brandon Duhaime,8479520,WSH,0.4829,0.3619,0.4345,29.5982,False,stable,4212.4167,High,"{""20212022"": 30.1983, ""20222023"": 27.3169, ""20232024"": 31.7542, ""20242025"": 28.946, ""20252026"": 28.8935}",stable,rising,stable
Tage Thompson,8479420,BUF,0.3133,0.6143,0.4337,24.4876,False,stable,7076.2333,High,"{""20202021"": 32.8492, ""20212022"": 26.2688, ""20222023"": 24.0734, ""20232024"": 22.7692, ""20242025"": 23.6985, ""20252026"": 21.4983}",stable,rising,stable
Michael Rasmussen,8479992,DET,0.4153,0.4591,0.4328,27.6305,False,stable,5215.9667,High,"{""20202021"": 25.6451, ""20212022"": 25.7302, ""20222023"": 29.0964, ""20232024"": 30.832, ""20242025"": 25.651, ""20252026"": 28.509}",stable,rising,stable
Dylan Larkin,8477946,DET,0.2935,0.6272,0.4270,24.2266,False,stable,7702.2667,High,"{""20202021"": 24.8446, ""20212022"": 24.4997, ""20222023"": 24.2796, ""20232024"": 24.5162, ""20242025"": 23.6255, ""20252026"": 23.6948}",stable,rising,stable
Jake Evans,8478133,TOR,0.4755,0.3494,0.4251,29.8515,False,rising,5901.2167,High,"{""20202021"": 27.2288, ""20212022"": 32.4353, ""20222023"": 31.3289, ""20232024"": 30.9054, ""20242025"": 27.5921, ""20252026"": 28.8014}",stable,declining,offensive_decline
Ryan Poehling,8480068,WSH,0.4440,0.3963,0.4249,28.9011,False,stable,4087.7333,High,"{""20212022"": 27.2675, ""20222023"": 34.8161, ""20232024"": 27.3532, ""20242025"": 26.6373, ""20252026"": 30.6751}",stable,stable,stable
Travis Konecny,8478439,PIT,0.3233,0.5614,0.4185,25.5583,False,rising,7486.4167,High,"{""20202021"": 24.61, ""20212022"": 28.0276, ""20222023"": 28.2246, ""20232024"": 23.7459, ""20242025"": 23.3225, ""20252026"": 26.0695}",stable,rising,stable
Cole Sillinger,8482705,CBJ,0.4723,0.3375,0.4184,30.0934,False,stable,4996.4500,High,"{""20212022"": 30.5188, ""20222023"": 30.67, ""20232024"": 31.6496, ""20242025"": 28.5433, ""20252026"": 28.4436}",stable,rising,stable
Christian Dvorak,8477989,PHI,0.4344,0.3861,0.4151,29.1093,False,rising,5748.6833,High,"{""20202021"": 27.8235, ""20212022"": 30.3748, ""20222023"": 29.8587, ""20232024"": 29.9165, ""20242025"": 29.47, ""20252026"": 27.454}",stable,stable,stable
Lars Eller,8474189,MTL,0.3425,0.5182,0.4128,26.4331,False,rising,6289.8500,High,"{""20202021"": 27.76, ""20212022"": 26.5519, ""20222023"": 27.2036, ""20232024"": 26.4012, ""20242025"": 24.7518, ""20252026"": 25.6661}",stable,rising,stable
Nick Paul,8477426,TBL,0.3319,0.5047,0.4010,26.7068,False,rising,7292.5333,High,"{""20202021"": 29.5137, ""20212022"": 31.3094, ""20222023"": 29.2508, ""20232024"": 21.7637, ""20242025"": 22.7907, ""20252026"": 23.2101}",improving,rising,both_improving
Mats Zuccarello,8475692,MIN,0.1819,0.7098,0.3930,22.5536,False,rising,7337.2000,High,"{""20202021"": 25.6933, ""20212022"": 23.2466, ""20222023"": 20.4008, ""20232024"": 21.597, ""20242025"": 24.6441, ""20252026"": 20.1569}",stable,stable,stable
Marcus Johansson,8475149,MIN,0.2509,0.5658,0.3768,25.4702,False,stable,6400.4333,High,"{""20202021"": 30.0312, ""20212022"": 22.7305, ""20222023"": 25.482, ""20232024"": 24.6962, ""20242025"": 27.0415, ""20252026"": 24.9648}",stable,rising,stable
Nicholas Robertson,8481582,TOR,0.2394,0.5793,0.3754,25.1963,False,rising,2459.8833,Medium,"{""20202021"": 20.1532, ""20212022"": 23.9494, ""20222023"": 24.6223, ""20232024"": 24.1622, ""20242025"": 25.3573, ""20252026"": 26.9448}",stable,stable,stable
Jordan Spence,8481606,OTT,0.0000,0.8771,0.3508,19.1646,,,3951.0333,High,"{""20212022"": 19.2088, ""20222023"": 10.7143, ""20232024"": 19.1853, ""20242025"": 19.7787, ""20252026"": 19.0038}",declining,insufficient_data,stable
Jalen Chatfield,8478970,TOR,0.0000,0.8636,0.3454,19.4391,,,5679.2833,High,"{""20202021"": 31.7057, ""20212022"": 19.5253, ""20222023"": 17.5476, ""20232024"": 17.3819, ""20242025"": 19.6134, ""20252026"": 21.3539}",stable,declining,offensive_decline
Tomas Nosek,8477931,FLA,0.3186,0.3567,0.3338,29.7041,False,stable,4009.5500,High,"{""20202021"": 25.8555, ""20212022"": 34.4603, ""20222023"": 33.4221, ""20232024"": 28.0864, ""20242025"": 23.3577, ""20252026"": 25.7085}",improving,stable,stable
Sam Carrick,8475842,NYR,0.3116,0.3620,0.3317,29.5976,False,rising,3871.9333,High,"{""20202021"": 27.5027, ""20212022"": 29.2683, ""20222023"": 35.9301, ""20232024"": 29.4572, ""20242025"": 26.6783, ""20252026"": 29.4531}",stable,stable,stable
Zachary Bolduc,8482737,MTL,0.0000,0.7948,0.3179,20.8320,,,1978.6833,Low,"{""20232024"": 23.7696, ""20242025"": 19.7549, ""20252026"": 21.0995}",stable,stable,stable
Lane Hutson,8483457,MTL,0.0000,0.7929,0.3171,20.8705,,,3205.4833,High,"{""20232024"": 33.0154, ""20242025"": 21.8118, ""20252026"": 19.0356}",improving,insufficient_data,stable
Evan Bouchard,8480803,EDM,0.0000,0.7886,0.3155,20.9562,,,10058.1000,High,"{""20202021"": 29.4679, ""20212022"": 25.9627, ""20222023"": 21.0659, ""20232024"": 18.4585, ""20242025"": 18.6574, ""20252026"": 21.0971}",improving,insufficient_data,stable
Artemi Panarin,8478550,NYR,0.0000,0.7880,0.3152,20.9683,,,8947.7833,High,"{""20202021"": 22.8223, ""20212022"": 23.5458, ""20222023"": 18.6876, ""20232024"": 20.6464, ""20242025"": 20.7797, ""20252026"": 19.5057}",stable,declining,offensive_decline
Shea Theodore,8477447,VGK,0.0000,0.7837,0.3135,21.0560,,,8893.4333,High,"{""20202021"": 18.5597, ""20212022"": 22.3953, ""20222023"": 22.9244, ""20232024"": 21.5533, ""20242025"": 19.5236, ""20252026"": 21.6662}",stable,stable,stable
Bobby Brink,8481553,PHI,0.0000,0.7815,0.3126,21.1016,,,2695.5333,Medium,"{""20212022"": 24.8571, ""20232024"": 20.0936, ""20242025"": 21.8923, ""20252026"": 20.013}",stable,stable,stable
Quinn Hughes,8480800,VAN,0.0000,0.7810,0.3124,21.1108,,,10479.0167,High,"{""20202021"": 23.4541, ""20212022"": 23.7202, ""20222023"": 21.9728, ""20232024"": 18.6751, ""20242025"": 19.1162, ""20252026"": 20.4712}",stable,insufficient_data,stable
Gage Goncalves,8482201,TBL,0.0000,0.7779,0.3112,21.1740,,,1436.6667,Low,"{""20232024"": 9.0377, ""20242025"": 20.9263, ""20252026"": 21.8916}",declining,insufficient_data,stable
Matvei Michkov,8484387,PHI,0.0000,0.7767,0.3107,21.1980,,,2049.2500,Medium,"{""20242025"": 21.75, ""20252026"": 20.2795}",stable,declining,offensive_decline
Luke Hughes,8482684,BOS,0.0000,0.7742,0.3097,21.2477,,,4272.4667,High,"{""20222023"": 22.6081, ""20232024"": 20.4455, ""20242025"": 22.2776, ""20252026"": 21.0602}",stable,insufficient_data,stable
Sean Kuraly,8476374,BOS,0.4011,0.1554,0.3028,33.7803,False,stable,5493.7333,High,"{""20202021"": 32.8994, ""20212022"": 37.1831, ""20222023"": 40.8142, ""20232024"": 31.9468, ""20242025"": 27.238, ""20252026"": 28.272}",improving,stable,stable
Josh Doan,8482659,BUF,0.0000,0.7568,0.3027,21.6005,,,1613.8500,Low,"{""20232024"": 27.7533, ""20242025"": 20.6514, ""20252026"": 21.3246}",improving,stable,stable
Mackie Samoskevich,8482713,FLA,0.0000,0.7559,0.3023,21.6202,,,1737.2667,Low,"{""20232024"": 24.2089, ""20242025"": 22.5106, ""20252026"": 20.0921}",stable,rising,stable
Thomas Novak,8478438,PIT,0.0000,0.7523,0.3009,21.6927,,,3617.8000,High,"{""20212022"": 18.8422, ""20222023"": 25.7722, ""20232024"": 20.2294, ""20242025"": 19.3986, ""20252026"": 23.1037}",stable,rising,stable
Tyson Foerster,8482159,PHI,0.0000,0.7499,0.2999,21.7415,,,3043.9500,High,"{""20222023"": 22.1831, ""20232024"": 20.1473, ""20242025"": 23.6079, ""20252026"": 20.2181}",stable,stable,stable
Maksim Tsyplakov,8484958,NYI,0.0000,0.7484,0.2993,21.7718,,,1372.4167,Low,"{""20242025"": 21.8867, ""20252026"": 21.3209}",stable,insufficient_data,stable
Mavrik Bourque,8482145,DAL,0.0000,0.7412,0.2965,21.9163,,,1705.5833,Low,"{""20232024"": 19.0813, ""20242025"": 22.9218, ""20252026"": 20.8396}",stable,stable,stable
Brandt Clarke,8482730,LAK,0.0000,0.7361,0.2944,22.0211,,,2642.9167,Medium,"{""20222023"": 25.4106, ""20232024"": 18.0242, ""20242025"": 23.2234, ""20252026"": 20.9313}",stable,neutral,stable
Matt Coronato,8482679,MIN,0.0000,0.7359,0.2944,22.0247,,,2582.5500,Medium,"{""20222023"": 8.2005, ""20232024"": 24.4879, ""20242025"": 21.6172, ""20252026"": 21.6385}",declining,stable,defensive_decline
Lian Bichsel,8483425,CGY,0.0000,0.7258,0.2903,22.2289,,,1166.0500,Low,"{""20242025"": 22.5131, ""20252026"": 21.7795}",stable,neutral,stable
Drew Doughty,8474563,CHI,0.0000,0.7240,0.2896,22.2650,,,9035.7000,High,"{""20202021"": 23.4639, ""20212022"": 20.0684, ""20222023"": 22.3507, ""20232024"": 20.9721, ""20242025"": 24.3875, ""20252026"": 23.4149}",stable,insufficient_data,stable
Egor Zamula,8481178,PHI,0.0000,0.7233,0.2893,22.2792,,,2671.5500,Medium,"{""20202021"": 36.9141, ""20212022"": 26.4274, ""20222023"": 24.2855, ""20232024"": 20.2882, ""20242025"": 22.1021, ""20252026"": 25.687}",stable,neutral,stable
Nikita Kucherov,8476453,PIT,0.0000,0.7229,0.2891,22.2886,,,8191.6167,High,"{""20202021"": 23.6262, ""20212022"": 23.4256, ""20222023"": 22.4774, ""20232024"": 21.3804, ""20242025"": 21.7932, ""20252026"": 22.321}",stable,declining,offensive_decline
Sean Durzi,8480434,UTA,0.0000,0.7202,0.2881,22.3417,,,5975.3667,High,"{""20212022"": 20.2912, ""20222023"": 23.7898, ""20232024"": 21.8167, ""20242025"": 23.4465, ""20252026"": 23.6267}",stable,neutral,stable
Shayne Gostisbehere,8476906,TOR,0.0000,0.7196,0.2879,22.3538,,,8224.1000,High,"{""20202021"": 25.7599, ""20212022"": 28.2284, ""20222023"": 21.4286, ""20232024"": 23.9385, ""20242025"": 15.4781, ""20252026"": 16.9085}",improving,insufficient_data,stable
Daniil Miromanov,8482624,VGK,0.0000,0.7168,0.2867,22.4107,,,1641.1833,Low,"{""20212022"": 31.0106, ""20222023"": 23.901, ""20232024"": 18.7713, ""20242025"": 22.5993, ""20252026"": 43.7792}",declining,neutral,defensive_decline
Sam Malinski,8484258,COL,0.0000,0.7140,0.2856,22.4687,,,2419.3667,Medium,"{""20232024"": 23.8386, ""20242025"": 22.6867, ""20252026"": 21.6693}",stable,neutral,stable
Leo Carlsson,8484153,ANA,0.0000,0.7133,0.2853,22.4827,,,2999.6333,Medium,"{""20232024"": 22.6999, ""20242025"": 24.7882, ""20252026"": 18.8466}",stable,stable,stable
Emil Andrae,8482126,PHI,0.0000,0.7111,0.2845,22.5259,,,1345.1167,Low,"{""20232024"": 30.0, ""20242025"": 20.7578, ""20252026"": 23.9239}",improving,insufficient_data,stable
Alex Ovechkin,8471214,WSH,0.0000,0.7107,0.2843,22.5354,,,7971.4500,High,"{""20202021"": 25.0747, ""20212022"": 20.977, ""20222023"": 22.2524, ""20232024"": 22.578, ""20242025"": 22.1287, ""20252026"": 23.6607}",stable,declining,offensive_decline
Hendrix Lapierre,8482148,WSH,0.0000,0.7098,0.2839,22.5533,,,1364.7667,Low,"{""20212022"": 19.8146, ""20232024"": 25.093, ""20242025"": 19.4228, ""20252026"": 21.0094}",stable,insufficient_data,stable
Dylan Guenther,8482699,VAN,0.0000,0.7068,0.2827,22.6139,,,3133.4667,High,"{""20222023"": 24.1276, ""20232024"": 23.4684, ""20242025"": 21.8701, ""20252026"": 22.0742}",stable,insufficient_data,stable
Miro Heiskanen,8480036,DAL,0.0000,0.7031,0.2813,22.6880,,,10710.5000,High,"{""20202021"": 23.9001, ""20212022"": 26.1293, ""20222023"": 22.4236, ""20232024"": 20.8389, ""20242025"": 20.3898, ""20252026"": 22.6095}",stable,insufficient_data,stable
Uvis Balinskis,8484304,FLA,0.0000,0.6991,0.2796,22.7699,,,1960.4833,Low,"{""20232024"": 22.8831, ""20242025"": 21.7579, ""20252026"": 25.1325}",stable,neutral,stable
Dmitry Orlov,8475200,UTA,0.0000,0.6990,0.2796,22.7717,,,9090.2500,High,"{""20202021"": 23.9651, ""20212022"": 23.9438, ""20222023"": 26.925, ""20232024"": 18.4476, ""20242025"": 20.0533, ""20252026"": 24.2396}",stable,declining,offensive_decline
Adam Fox,8479323,NYR,0.0000,0.6955,0.2782,22.8424,,,10462.1167,High,"{""20202021"": 27.4879, ""20212022"": 24.4519, ""20222023"": 20.0227, ""20232024"": 21.3198, ""20242025"": 22.4348, ""20252026"": 22.3035}",stable,declining,offensive_decline
Emil Heineman,8482476,NYI,0.0000,0.6945,0.2778,22.8634,,,1661.1667,Low,"{""20232024"": 22.6036, ""20242025"": 21.153, ""20252026"": 24.3537}",stable,insufficient_data,stable
Macklin Celebrini,8484801,DAL,0.0000,0.6896,0.2758,22.9629,,,2456.1333,Medium,"{""20242025"": 22.9871, ""20252026"": 22.9353}",stable,stable,stable
Sean Walker,8480336,CAR,0.0000,0.6874,0.2750,23.0070,,,6420.6500,High,"{""20202021"": 25.7469, ""20212022"": 26.1264, ""20222023"": 27.5251, ""20232024"": 24.8514, ""20242025"": 19.0406, ""20252026"": 18.6763}",improving,insufficient_data,stable
Erik Gustafsson,8476979,DET,0.0000,0.6874,0.2749,23.0072,,,5619.9833,High,"{""20202021"": 20.5656, ""20212022"": 24.3531, ""20222023"": 23.3303, ""20232024"": 23.5905, ""20242025"": 22.0404, ""20252026"": 14.9254}",improving,insufficient_data,stable
Matthew Schaefer,8485366,NYI,0.0000,0.6836,0.2734,23.0842,,,1315.1833,Low,"{""20252026"": 23.0842}",insufficient_data,insufficient_data,stable
Vince Dunn,8478407,SEA,0.0000,0.6814,0.2726,23.1275,,,8304.3833,High,"{""20202021"": 22.1232, ""20212022"": 23.2138, ""20222023"": 22.3508, ""20232024"": 23.959, ""20242025"": 24.0918, ""20252026"": 23.1978}",stable,insufficient_data,stable
Kirby Dach,8481523,MTL,0.0000,0.6814,0.2726,23.1278,,,3912.1667,High,"{""20202021"": 24.2309, ""20212022"": 25.5006, ""20222023"": 20.4148, ""20232024"": 13.8284, ""20242025"": 22.9008, ""20252026"": 23.0924}",stable,stable,stable
Tony DeAngelo,8477950,NYI,0.0000,0.6792,0.2717,23.1718,,,5437.6500,High,"{""20202021"": 21.9121, ""20212022"": 21.1441, ""20222023"": 27.0837, ""20232024"": 19.8498, ""20242025"": 23.4352, ""20252026"": 22.1449}",stable,insufficient_data,stable
Cale Makar,8480069,COL,0.0000,0.6791,0.2716,23.1748,,,11060.2833,High,"{""20202021"": 19.7785, ""20212022"": 24.5219, ""20222023"": 24.849, ""20232024"": 24.129, ""20242025"": 21.6198, ""20252026"": 22.6305}",stable,rising,stable
Martin Pospisil,8481028,FLA,0.0000,0.6729,0.2692,23.3003,,,2042.0333,Medium,"{""20232024"": 23.4359, ""20242025"": 23.2981, ""20252026"": 22.6096}",stable,declining,offensive_decline
Josh Morrissey,8477504,WPG,0.0000,0.6722,0.2689,23.3142,,,10803.7000,High,"{""20202021"": 25.6978, ""20212022"": 24.5125, ""20222023"": 22.61, ""20232024"": 21.7997, ""20242025"": 23.6095, ""20252026"": 21.6746}",stable,rising,stable
Joel Hanley,8477810,CGY,0.0000,0.6690,0.2676,23.3789,,,3634.0500,High,"{""20202021"": 20.6753, ""20212022"": 27.849, ""20222023"": 21.0661, ""20232024"": 24.6744, ""20242025"": 23.4041, ""20252026"": 21.3847}",stable,neutral,stable
Jaccob Slavin,8476958,CAR,0.0000,0.6685,0.2674,23.3885,,,10197.3167,High,"{""20202021"": 25.6186, ""20212022"": 22.8067, ""20222023"": 21.6716, ""20232024"": 23.6745, ""20242025"": 24.5991, ""20252026"": 21.3153}",stable,declining,offensive_decline
MacKenzie Weegar,8477346,CGY,0.0000,0.6675,0.2670,23.4090,,,10016.6500,High,"{""20202021"": 27.5295, ""20212022"": 24.8961, ""20222023"": 22.4243, ""20232024"": 24.5075, ""20242025"": 20.1469, ""20252026"": 20.739}",improving,declining,offensive_decline
Thomas Harley,8481581,WPG,0.0000,0.6665,0.2666,23.4298,,,6268.9333,High,"{""20212022"": 24.4924, ""20222023"": 19.566, ""20232024"": 22.981, ""20242025"": 24.209, ""20252026"": 23.706}",stable,declining,offensive_decline
Brady Skjei,8476869,NSH,0.0000,0.6663,0.2665,23.4331,,,10334.1000,High,"{""20202021"": 25.483, ""20212022"": 25.5675, ""20222023"": 19.2651, ""20232024"": 20.3024, ""20242025"": 25.0299, ""20252026"": 27.7273}",declining,declining,both_declining
Brett Pesce,8477488,WSH,0.0000,0.6656,0.2662,23.4490,,,8963.3000,High,"{""20202021"": 25.4849, ""20212022"": 25.4943, ""20222023"": 19.694, ""20232024"": 20.981, ""20242025"": 25.9434, ""20252026"": 25.5575}",stable,declining,offensive_decline
Tyler Tucker,8481006,STL,0.0000,0.6643,0.2657,23.4744,,,1845.4167,Low,"{""20222023"": 19.859, ""20232024"": 24.5083, ""20242025"": 24.64, ""20252026"": 24.1371}",stable,insufficient_data,stable
Mitchell Chaffee,8482070,TBL,0.0000,0.6575,0.2630,23.6118,,,1308.6667,Low,"{""20212022"": 8.0537, ""20232024"": 22.7384, ""20242025"": 24.4766, ""20252026"": 22.2738}",declining,insufficient_data,stable
Tyler Kleven,8482095,NYR,0.0000,0.6557,0.2623,23.6477,,,2085.6167,Medium,"{""20222023"": 18.8909, ""20232024"": 22.1344, ""20242025"": 24.6155, ""20252026"": 23.0101}",declining,insufficient_data,stable
Thomas Chabot,8478469,OTT,0.0000,0.6553,0.2621,23.6572,,,8372.0833,High,"{""20202021"": 27.4063, ""20212022"": 24.2666, ""20222023"": 22.7546, ""20232024"": 21.7583, ""20242025"": 23.778, ""20252026"": 20.6041}",stable,insufficient_data,stable
Aaron Ekblad,8477932,FLA,0.0000,0.6546,0.2618,23.6715,,,9180.6500,High,"{""20202021"": 26.5926, ""20212022"": 21.8017, ""20222023"": 24.9309, ""20232024"": 22.7897, ""20242025"": 23.2764, ""20252026"": 23.8712}",stable,insufficient_data,stable
Jonatan Berggren,8481013,NJD,0.0000,0.6482,0.2593,23.8012,,,2364.5833,Medium,"{""20222023"": 20.9581, ""20232024"": 31.3043, ""20242025"": 25.9195, ""20252026"": 22.9456}",stable,rising,stable
Justin Barron,8482111,NSH,0.0000,0.6478,0.2591,23.8078,,,3130.0667,High,"{""20212022"": 30.4366, ""20222023"": 21.8536, ""20232024"": 26.6053, ""20242025"": 21.9121, ""20252026"": 23.4273}",stable,neutral,stable
Kent Johnson,8482660,CBJ,0.0000,0.6478,0.2591,23.8089,,,3548.2500,High,"{""20212022"": 26.7897, ""20222023"": 26.3598, ""20232024"": 22.1571, ""20242025"": 22.3218, ""20252026"": 22.7196}",stable,rising,stable
Kyle MacLean,8481237,NYI,0.0000,0.6468,0.2587,23.8285,,,1551.0833,Low,"{""20232024"": 26.338, ""20242025"": 25.254, ""20252026"": 18.7816}",improving,declining,offensive_decline
Declan Chisholm,8480990,WSH,0.0000,0.6464,0.2586,23.8365,,,1812.3500,Low,"{""20212022"": 11.583, ""20232024"": 21.6628, ""20242025"": 24.6754, ""20252026"": 26.5387}",declining,neutral,defensive_decline
Logan Cooley,8483431,UTA,0.0000,0.6463,0.2585,23.8392,,,3123.4333,High,"{""20232024"": 23.9486, ""20242025"": 23.406, ""20252026"": 24.5881}",stable,rising,stable
Darren Raddysh,8478178,PIT,0.0000,0.6432,0.2573,23.9014,,,4455.8000,High,"{""20212022"": 32.3311, ""20222023"": 28.329, ""20232024"": 25.119, ""20242025"": 23.1921, ""20252026"": 20.7843}",improving,insufficient_data,stable
Philip Tomasino,8481577,CBJ,0.0000,0.6418,0.2567,23.9304,,,2783.0667,Medium,"{""20212022"": 23.7477, ""20222023"": 26.5609, ""20232024"": 23.2769, ""20242025"": 22.7336, ""20252026"": 26.1706}",stable,declining,offensive_decline
Will Smith,8484227,SJS,0.0000,0.6416,0.2566,23.9340,,,1920.2833,Low,"{""20242025"": 25.7338, ""20252026"": 21.5298}",improving,rising,both_improving
Fraser Minten,8483489,BOS,0.0000,0.6396,0.2558,23.9745,,,1036.1000,Low,"{""20232024"": 24.9271, ""20242025"": 26.5058, ""20252026"": 23.2258}",stable,insufficient_data,stable
Justin Brazeau,8479638,PIT,0.0000,0.6369,0.2548,24.0293,,,1800.3000,Low,"{""20232024"": 21.6789, ""20242025"": 25.7446, ""20252026"": 22.4897}",stable,rising,stable
Jonny Brodzinski,8477380,NYR,0.0000,0.6360,0.2544,24.0485,,,2070.8167,Medium,"{""20202021"": 37.0588, ""20212022"": 23.8092, ""20222023"": 21.2099, ""20232024"": 22.1801, ""20242025"": 26.5474, ""20252026"": 23.2001}",stable,declining,offensive_decline
Jakob Chychrun,8479345,ANA,0.0000,0.6303,0.2521,24.1630,,,8283.7333,High,"{""20202021"": 24.2548, ""20212022"": 28.3797, ""20222023"": 25.161, ""20232024"": 22.8604, ""20242025"": 22.7946, ""20252026"": 23.3743}",stable,declining,offensive_decline
Rasmus Dahlin,8480839,WPG,0.0000,0.6289,0.2516,24.1918,,,10131.5500,High,"{""20202021"": 26.9511, ""20212022"": 24.9873, ""20222023"": 27.0605, ""20232024"": 21.782, ""20242025"": 22.8852, ""20252026"": 21.2361}",stable,insufficient_data,stable
Adam Fantilli,8484166,CBJ,0.0000,0.6265,0.2506,24.2396,,,3128.7667,High,"{""20232024"": 25.1015, ""20242025"": 26.0696, ""20252026"": 20.9798}",stable,rising,stable
Bowen Byram,8481524,BUF,0.0000,0.6221,0.2488,24.3289,,,6806.7167,High,"{""20202021"": 23.0827, ""20212022"": 23.0692, ""20222023"": 24.1723, ""20232024"": 24.6528, ""20242025"": 25.5044, ""20252026"": 23.6649}",stable,declining,offensive_decline
Brandon Montour,8477986,EDM,0.0000,0.6138,0.2455,24.4970,,,10103.2667,High,"{""20202021"": 30.7079, ""20212022"": 23.8176, ""20222023"": 24.1202, ""20232024"": 21.3055, ""20242025"": 25.5352, ""20252026"": 24.3975}",stable,declining,offensive_decline
Cam York,8481546,PHI,0.0000,0.6123,0.2449,24.5279,,,5841.5167,High,"{""20202021"": 26.2848, ""20212022"": 26.728, ""20222023"": 24.6025, ""20232024"": 23.1912, ""20242025"": 25.7365, ""20252026"": 23.9781}",stable,stable,stable
Emil Lilleberg,8482929,PIT,0.0000,0.6113,0.2445,24.5488,,,2422.1167,Medium,"{""20232024"": 21.6388, ""20242025"": 25.3773, ""20252026"": 26.4286}",declining,insufficient_data,stable
Roman Josi,8474600,NSH,0.0000,0.6112,0.2445,24.5505,,,9839.3167,High,"{""20202021"": 26.3311, ""20212022"": 27.3726, ""20222023"": 25.0148, ""20232024"": 21.6088, ""20242025"": 22.402, ""20252026"": 24.5052}",stable,declining,offensive_decline
Fedor Svechkov,8482768,NSH,0.0000,0.6109,0.2444,24.5564,,,1194.8000,Low,"{""20242025"": 22.8113, ""20252026"": 26.4104}",declining,rising,defensive_decline
Samuel Girard,8479398,COL,0.0000,0.6097,0.2439,24.5811,,,8355.2000,High,"{""20202021"": 24.162, ""20212022"": 27.4376, ""20222023"": 25.6354, ""20232024"": 22.7191, ""20242025"": 23.1501, ""20252026"": 23.1115}",stable,insufficient_data,stable
Shane Wright,8483524,SEA,0.0000,0.6088,0.2435,24.5976,,,1809.9333,Low,"{""20222023"": 24.7544, ""20232024"": 21.0559, ""20242025"": 25.4932, ""20252026"": 23.5722}",stable,rising,stable
