rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
74,Nicolas Hague,NSH,D,63,135,150,159,0.25923,0.19573,6.4,8479980
75,Philip Broberg,STL,D,80,210,251,203,0.24282,0.1939,6.3,8481598
76,Zeev Buium,VAN,D,75,226,148,153,0.25807,0.19432,6.3,8484798
77,Nikita Zadorov,BOS,D,81,182,200,212,0.24763,0.19294,6.2,8477507
78,Conor Timmins,BUF,D,39,83,108,109,0.2661,0.19184,6.2,8479982
79,Jake Walman,EDM,D,52,124,106,114,0.26785,0.19275,6.2,8478013
80,Yan Kuznetsov,CGY,D,57,164,142,188,0.25757,0.1927,6.2,8482165
81,Trevor van Riemsdyk,WSH,D,68,91,138,183,0.25675,0.19114,6.1,8477845
82,Mattias Samuelsson,BUF,D,78,229,232,261,0.24149,0.19092,6.1,8480807
83,John Marino,UTA,D,79,187,196,243,0.24593,0.19091,6.1,8478507
84,Jackson LaCombe,ANA,D,81,261,249,244,0.239,0.19025,6.1,8481605
85,Ryan Lindgren,SEA,D,75,176,199,176,0.24523,0.19065,6.1,8479324
86,Adam Fox,NYR,D,55,185,130,164,0.25642,0.1891,6.0,8479323
87,Erik Cernak,TBL,D,61,126,152,161,0.25152,0.18925,6.0,8478416
88,Simon Nemec,NJD,D,68,180,157,152,0.25066,0.18937,6.0,8483495
89,Marcus Pettersson,VAN,D,81,167,256,228,0.23511,0.18731,5.9,8477969
90,Cam York,PHI,D,74,180,168,257,0.24662,0.18758,5.9,8481546
91,Wyatt Kaiser,CHI,D,77,199,186,213,0.24193,0.18601,5.8,8482176
92,Cody Ceci,LAK,D,82,139,188,189,0.24119,0.18561,5.8,8476879
93,Jalen Chatfield,CAR,D,72,216,169,202,0.24453,0.18588,5.8,8478970
94,Dante Fabbro,CBJ,D,74,143,164,156,0.24592,0.18633,5.8,8479371
95,Miro Heiskanen,DAL,D,77,222,169,186,0.24427,0.18565,5.8,8480036
96,Shakir Mukhamadullin,SJS,D,50,97,131,122,0.25268,0.18604,5.8,8482166
97,Niko Mikkola,FLA,D,68,180,185,226,0.24029,0.18441,5.7,8478859
98,Josh Manson,COL,D,79,164,202,222,0.23773,0.18426,5.7,8476312
99,Darnell Nurse,EDM,D,81,201,183,233,0.24123,0.18497,5.7,8477498
100,Joel Hanley,CGY,D,68,152,88,122,0.2662,0.18506,5.7,8477810
101,Jamie Drysdale,PHI,D,78,206,164,225,0.24393,0.18456,5.7,8482142
102,Dougie Hamilton,NJD,D,77,214,168,226,0.2435,0.18481,5.7,8476462
103,Olen Zellweger,ANA,D,76,173,137,163,0.24973,0.18475,5.7,8482803
104,Jake McCabe,TOR,D,80,133,263,183,0.22994,0.18319,5.6,8476931
105,Tony DeAngelo,NYI,D,76,215,174,176,0.24037,0.18293,5.6,8477950
106,Josh Morrissey,WPG,D,76,299,175,235,0.24142,0.18401,5.6,8477504
107,Timothy Liljegren,WSH,D,48,107,141,127,0.24651,0.18272,5.6,8480043
108,Zach Whitecloud,CGY,D,78,169,188,209,0.23761,0.18241,5.5,8480727
